opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Jayce,6,2,30,40,34,33.33,1.6,5.0,6.67,5.67
Rumble,8,8,80,32,54,100.0,4.19,10.0,4.0,6.75
Ambessa,10,8,120,34,64,80.0,5.41,12.0,3.4,6.4
Gwen,4,4,30,4,6,100.0,9.0,7.5,1.0,1.5
Sion,4,2,30,10,18,50.0,4.8,7.5,2.5,4.5
Volibear,2,0,8,22,18,0.0,1.18,4.0,11.0,9.0
Vayne,2,2,8,4,4,100.0,3.0,4.0,2.0,2.0
Jax,6,2,34,28,18,33.33,1.86,5.67,4.67,3.0
Fiora,4,4,22,6,8,100.0,5.0,5.5,1.5,2.0
Kayle,2,2,12,8,28,100.0,5.0,6.0,4.0,14.0
Neeko,4,4,32,6,20,100.0,8.67,8.0,1.5,5.0
Yorick,2,0,16,12,12,0.0,2.33,8.0,6.0,6.0
Malphite,2,0,20,14,12,0.0,2.29,10.0,7.0,6.0
Swain,2,0,10,8,12,0.0,2.75,5.0,4.0,6.0
Renekton,10,4,62,50,30,40.0,1.84,6.2,5.0,3.0
Wukong,2,2,10,2,6,100.0,8.0,5.0,1.0,3.0
Quinn,6,4,44,16,18,66.67,3.88,7.33,2.67,3.0
Corki,2,2,36,10,12,100.0,4.8,18.0,5.0,6.0
Aatrox,2,2,14,8,30,100.0,5.5,7.0,4.0,15.0
Camille,2,2,32,6,22,100.0,9.0,16.0,3.0,11.0
Gangplank,2,2,16,8,10,100.0,3.25,8.0,4.0,5.0
Chogath,2,2,18,12,14,100.0,2.67,9.0,6.0,7.0
Nidalee,6,2,32,44,20,33.33,1.18,5.33,7.33,3.33
