opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Smolder,18,18,36,126,396,100.0,3.43,2.0,7.0,22.0
Swain,22,4,170,146,114,18.18,1.95,7.73,6.64,5.18
Yorick,22,14,60,154,238,63.64,1.94,2.73,7.0,10.82
Renekton,36,30,100,164,370,83.33,2.87,2.78,4.56,10.28
Riven,28,12,26,52,82,42.86,2.08,0.93,1.86,2.93
Vladimir,32,32,58,112,240,100.0,2.66,1.81,3.5,7.5
Teemo,18,10,56,80,126,55.56,2.27,3.11,4.44,7.0
Ambessa,8,6,24,32,62,75.0,2.69,3.0,4.0,7.75
Malzahar,8,2,6,40,54,25.0,1.5,0.75,5.0,6.75
Trundle,2,0,4,12,30,0.0,2.83,2.0,6.0,15.0
Akali,14,4,34,102,102,28.57,1.33,2.43,7.29,7.29
Reksai,4,0,4,16,24,0.0,1.75,1.0,4.0,6.0
Shen,12,10,28,50,146,83.33,3.48,2.33,4.17,12.17
KSante,8,2,10,54,44,25.0,1.0,1.25,6.75,5.5
Pantheon,10,10,92,38,94,100.0,4.89,9.2,3.8,9.4
Quinn,16,8,20,68,120,50.0,2.06,1.25,4.25,7.5
Rumble,14,2,30,54,48,14.29,1.44,2.14,3.86,3.43
Aurelion Sol,2,0,0,20,22,0.0,1.1,0.0,10.0,11.0
Gangplank,2,2,10,10,24,100.0,3.4,5.0,5.0,12.0
Chogath,2,2,6,2,16,100.0,11.0,3.0,1.0,8.0
Sion,10,10,24,22,64,100.0,4.0,2.4,2.2,6.4
Gwen,26,0,66,156,260,0.0,2.09,2.54,6.0,10.0
Jayce,36,2,50,238,180,5.56,0.97,1.39,6.61,5.0
Aurora,40,14,150,152,416,35.0,3.72,3.75,3.8,10.4
Dr. Mundo,22,18,20,84,276,81.82,3.52,0.91,3.82,12.55
Corki,4,0,20,16,16,0.0,2.25,5.0,4.0,4.0
Sett,14,10,48,40,146,71.43,4.85,3.43,2.86,10.43
Camille,4,2,24,18,30,50.0,3.0,6.0,4.5,7.5
Yone,18,4,44,100,86,22.22,1.3,2.44,5.56,4.78
Gragas,16,2,28,56,44,12.5,1.29,1.75,3.5,2.75
Jax,68,42,282,280,464,61.76,2.66,4.15,4.12,6.82
Ryze,22,14,84,80,210,63.64,3.67,3.82,3.64,9.55
Fiora,10,10,50,42,132,100.0,4.33,5.0,4.2,13.2
Hecarim,2,2,12,6,30,100.0,7.0,6.0,3.0,15.0
Azir,2,0,10,24,12,0.0,0.92,5.0,12.0,6.0
Nasus,12,4,54,52,140,33.33,3.73,4.5,4.33,11.67
Urgot,8,4,10,38,38,50.0,1.26,1.25,4.75,4.75
Mordekaiser,6,0,10,38,18,0.0,0.74,1.67,6.33,3.0
Kennen,10,4,28,28,74,40.0,3.64,2.8,2.8,7.4
Lulu,2,0,12,16,26,0.0,2.38,6.0,8.0,13.0
Olaf,6,6,6,6,60,100.0,11.0,1.0,1.0,10.0
Aatrox,20,12,50,134,236,60.0,2.13,2.5,6.7,11.8
Volibear,4,4,8,10,10,100.0,1.8,2.0,2.5,2.5
Gnar,2,0,0,6,0,0.0,0.0,0.0,3.0,0.0
Garen,12,8,90,72,70,66.67,2.22,7.5,6.0,5.83
Udyr,2,2,6,6,46,100.0,8.67,3.0,3.0,23.0
Warwick,24,4,16,80,40,16.67,0.7,0.67,3.33,1.67
Irelia,12,10,0,16,74,83.33,4.62,0.0,1.33,6.17
Nidalee,4,0,12,20,12,0.0,1.2,3.0,5.0,3.0
Varus,8,8,24,16,56,100.0,5.0,3.0,2.0,7.0
Viktor,2,0,8,6,4,0.0,2.0,4.0,3.0,2.0
Ahri,4,4,4,4,12,100.0,4.0,1.0,1.0,3.0
Ornn,4,0,12,28,18,0.0,1.07,3.0,7.0,4.5
Anivia,2,0,4,8,4,0.0,1.0,2.0,4.0,2.0
Darius,14,14,42,14,196,100.0,17.0,3.0,1.0,14.0
Yasuo,6,2,12,40,80,33.33,2.3,2.0,6.67,13.33
Illaoi,2,0,2,12,6,0.0,0.67,1.0,6.0,3.0
Fiddlesticks,2,0,8,8,10,0.0,2.25,4.0,4.0,5.0
