opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Bard,1020,512,5628,6922,9864,50.2,2.24,5.52,6.79,9.67
Janna,328,160,2018,2094,3070,48.78,2.43,6.15,6.38,9.36
Neeko,380,212,2088,2504,3434,55.79,2.21,5.49,6.59,9.04
Morgana,72,36,412,470,744,50.0,2.46,5.72,6.53,10.33
Nautilus,836,470,5280,5722,9002,56.22,2.5,6.32,6.84,10.77
Sona,442,222,2450,2814,4570,50.23,2.49,5.54,6.37,10.34
Rell,754,328,4412,5006,7274,43.5,2.33,5.85,6.64,9.65
Braum,714,338,3466,4756,6796,47.34,2.16,4.85,6.66,9.52
Karma,670,316,3704,4738,6896,47.16,2.24,5.53,7.07,10.29
Rammus,16,2,66,136,86,12.5,1.12,4.12,8.5,5.38
Leona,414,198,2436,2826,4312,47.83,2.39,5.88,6.83,10.42
Thresh,542,278,2952,3598,5278,51.29,2.29,5.45,6.64,9.74
Nami,880,432,4988,5894,8512,49.09,2.29,5.67,6.7,9.67
Lulu,644,342,3392,4008,5870,53.11,2.31,5.27,6.22,9.11
Poppy,312,128,1708,2364,2990,41.03,1.99,5.47,7.58,9.58
Cassiopeia,14,14,84,70,168,100.0,3.6,6.0,5.0,12.0
Alistar,562,290,2648,3230,5088,51.6,2.4,4.71,5.75,9.05
Senna,196,90,1230,1320,2132,45.92,2.55,6.28,6.73,10.88
Rakan,1108,540,5672,7470,10480,48.74,2.16,5.12,6.74,9.46
Soraka,320,172,1658,1844,2948,53.75,2.5,5.18,5.76,9.21
Blitzcrank,176,90,1120,1290,1848,51.14,2.3,6.36,7.33,10.5
Elise,134,76,644,872,1300,56.72,2.23,4.81,6.51,9.7
Zoe,54,22,280,422,600,40.74,2.09,5.19,7.81,11.11
Trundle,38,20,228,312,446,52.63,2.16,6.0,8.21,11.74
Zilean,242,124,1352,1496,2282,51.24,2.43,5.59,6.18,9.43
Aurora,14,14,70,86,120,100.0,2.21,5.0,6.14,8.57
Mel,92,42,558,736,826,45.65,1.88,6.07,8.0,8.98
Seraphine,162,68,656,1004,1484,41.98,2.13,4.05,6.2,9.16
Pantheon,176,100,1212,1328,1880,56.82,2.33,6.89,7.55,10.68
Maokai,134,104,896,858,1388,77.61,2.66,6.69,6.4,10.36
Shen,50,46,312,268,544,92.0,3.19,6.24,5.36,10.88
Taric,134,62,800,852,1524,46.27,2.73,5.97,6.36,11.37
Fiddlesticks,72,48,370,578,862,66.67,2.13,5.14,8.03,11.97
VelKoz,40,22,386,314,356,55.0,2.36,9.65,7.85,8.9
Gragas,44,24,322,324,674,54.55,3.07,7.32,7.36,15.32
Yuumi,128,66,784,832,1406,51.56,2.63,6.12,6.5,10.98
Amumu,30,28,192,184,438,93.33,3.42,6.4,6.13,14.6
Sylas,46,38,226,232,544,82.61,3.32,4.91,5.04,11.83
Veigar,22,20,142,106,222,90.91,3.43,6.45,4.82,10.09
Milio,272,116,1320,1532,2304,42.65,2.37,4.85,5.63,8.47
Nunu & Willump,8,6,52,54,80,75.0,2.44,6.5,6.75,10.0
Renata,72,18,488,590,854,25.0,2.27,6.78,8.19,11.86
Shaco,36,24,270,288,382,66.67,2.26,7.5,8.0,10.61
Heimerdinger,6,0,22,60,48,0.0,1.17,3.67,10.0,8.0
Annie,46,8,190,232,242,17.39,1.86,4.13,5.04,5.26
Galio,20,12,118,148,170,60.0,1.95,5.9,7.4,8.5
Ashe,8,2,48,68,86,25.0,1.97,6.0,8.5,10.75
Camille,24,16,188,156,278,66.67,2.99,7.83,6.5,11.58
LeBlanc,8,0,32,64,74,0.0,1.66,4.0,8.0,9.25
Kennen,6,6,28,44,70,100.0,2.23,4.67,7.33,11.67
Karthus,2,0,18,22,20,0.0,1.73,9.0,11.0,10.0
Wukong,4,2,26,24,36,50.0,2.58,6.5,6.0,9.0
Tahm Kench,14,2,62,86,86,14.29,1.72,4.43,6.14,6.14
Nidalee,56,24,364,346,410,42.86,2.24,6.5,6.18,7.32
Teemo,6,0,30,58,48,0.0,1.34,5.0,9.67,8.0
Zac,2,2,12,16,16,100.0,1.75,6.0,8.0,8.0
Xin Zhao,2,0,12,12,12,0.0,2.0,6.0,6.0,6.0
Ahri,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Lux,84,54,602,576,850,64.29,2.52,7.17,6.86,10.12
Brand,10,2,104,82,158,20.0,3.2,10.4,8.2,15.8
Xerath,28,20,156,194,386,71.43,2.79,5.57,6.93,13.79
Swain,44,22,200,242,404,50.0,2.5,4.55,5.5,9.18
Ezreal,2,2,12,8,26,100.0,4.75,6.0,4.0,13.0
Hwei,2,0,18,24,18,0.0,1.5,9.0,12.0,9.0
Ornn,10,8,40,70,114,80.0,2.2,4.0,7.0,11.4
Sejuani,2,0,4,18,18,0.0,1.22,2.0,9.0,9.0
Varus,2,2,16,12,26,100.0,3.5,8.0,6.0,13.0
Urgot,4,4,28,20,40,100.0,3.4,7.0,5.0,10.0
Zyra,44,42,216,284,616,95.45,2.93,4.91,6.45,14.0
Skarner,8,8,32,8,56,100.0,11.0,4.0,1.0,7.0
Yasuo,6,6,30,30,46,100.0,2.53,5.0,5.0,7.67
Jarvan Iv,2,2,26,14,28,100.0,3.86,13.0,7.0,14.0
Caitlyn,10,10,20,110,130,100.0,1.36,2.0,11.0,13.0
Twitch,38,16,216,412,558,42.11,1.88,5.68,10.84,14.68
Rumble,10,0,50,90,70,0.0,1.33,5.0,9.0,7.0
Anivia,16,2,154,76,148,12.5,3.97,9.62,4.75,9.25
Singed,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ivern,4,2,16,34,44,50.0,1.76,4.0,8.5,11.0
Jhin,2,2,6,10,24,100.0,3.0,3.0,5.0,12.0
Lee Sin,2,2,16,4,24,100.0,10.0,8.0,2.0,12.0
Sett,2,0,14,22,18,0.0,1.45,7.0,11.0,9.0
Twisted Fate,2,0,4,14,28,0.0,2.29,2.0,7.0,14.0
