opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Gragas,44,18,348,394,216,40.91,1.43,7.91,8.95,4.91
Ahri,138,48,974,680,650,34.78,2.39,7.06,4.93,4.71
Yone,80,58,710,416,420,72.5,2.72,8.88,5.2,5.25
Akshan,44,24,404,190,258,54.55,3.48,9.18,4.32,5.86
Twisted Fate,96,48,626,486,642,50.0,2.61,6.52,5.06,6.69
Katarina,96,38,580,550,526,39.58,2.01,6.04,5.73,5.48
Azir,56,16,278,282,190,28.57,1.66,4.96,5.04,3.39
Ekko,104,40,734,436,510,38.46,2.85,7.06,4.19,4.9
Tristana,18,10,144,106,110,55.56,2.4,8.0,5.89,6.11
Orianna,88,56,584,448,556,63.64,2.54,6.64,5.09,6.32
Syndra,82,48,712,418,474,58.54,2.84,8.68,5.1,5.78
Ryze,50,16,292,278,258,32.0,1.98,5.84,5.56,5.16
Zoe,118,78,824,512,536,66.1,2.66,6.98,4.34,4.54
Hwei,84,54,540,352,530,64.29,3.04,6.43,4.19,6.31
Ambessa,14,6,52,20,70,42.86,6.1,3.71,1.43,5.0
Lissandra,52,28,488,206,242,53.85,3.54,9.38,3.96,4.65
Taliyah,68,26,570,330,304,38.24,2.65,8.38,4.85,4.47
Galio,182,82,1194,872,1166,45.05,2.71,6.56,4.79,6.41
Akali,96,34,704,498,624,35.42,2.67,7.33,5.19,6.5
Anivia,40,10,202,198,194,25.0,2.0,5.05,4.95,4.85
Kassadin,58,38,492,310,428,65.52,2.97,8.48,5.34,7.38
Yasuo,110,30,792,590,640,27.27,2.43,7.2,5.36,5.82
Vladimir,68,32,524,380,402,47.06,2.44,7.71,5.59,5.91
Jayce,20,0,114,104,144,0.0,2.48,5.7,5.2,7.2
Vex,36,10,168,168,244,27.78,2.45,4.67,4.67,6.78
Aurora,70,44,574,280,438,62.86,3.61,8.2,4.0,6.26
Diana,62,36,504,212,362,58.06,4.08,8.13,3.42,5.84
Ornn,8,2,24,48,22,25.0,0.96,3.0,6.0,2.75
Malzahar,52,36,348,146,222,69.23,3.9,6.69,2.81,4.27
Udyr,4,4,48,12,20,100.0,5.67,12.0,3.0,5.0
Ivern,10,0,74,50,20,0.0,1.88,7.4,5.0,2.0
Veigar,38,12,274,174,200,31.58,2.72,7.21,4.58,5.26
Corki,44,32,248,110,280,72.73,4.8,5.64,2.5,6.36
Sylas,88,48,594,590,458,54.55,1.78,6.75,6.7,5.2
Zed,138,84,1062,762,670,60.87,2.27,7.7,5.52,4.86
Heimerdinger,14,6,114,84,52,42.86,1.98,8.14,6.0,3.71
Cassiopeia,12,8,96,64,100,66.67,3.06,8.0,5.33,8.33
Nunu & Willump,6,0,24,36,18,0.0,1.17,4.0,6.0,3.0
Ziggs,20,16,158,72,110,80.0,3.72,7.9,3.6,5.5
Jhin,2,2,30,8,14,100.0,5.5,15.0,4.0,7.0
Aatrox,4,0,12,20,12,0.0,1.2,3.0,5.0,3.0
Qiyana,52,22,302,352,272,42.31,1.63,5.81,6.77,5.23
Talon,8,8,82,40,40,100.0,3.05,10.25,5.0,5.0
Annie,48,40,424,132,274,83.33,5.29,8.83,2.75,5.71
Nidalee,16,16,120,68,156,100.0,4.06,7.5,4.25,9.75
Smolder,16,10,198,104,88,62.5,2.75,12.38,6.5,5.5
Kayle,6,4,60,16,60,66.67,7.5,10.0,2.67,10.0
Neeko,12,8,102,50,86,66.67,3.76,8.5,4.17,7.17
Lux,90,52,766,370,298,57.78,2.88,8.51,4.11,3.31
Irelia,20,18,136,88,100,90.0,2.68,6.8,4.4,5.0
Varus,4,4,32,8,20,100.0,6.5,8.0,2.0,5.0
Mel,62,46,444,174,352,74.19,4.57,7.16,2.81,5.68
Jax,2,2,12,4,16,100.0,7.0,6.0,2.0,8.0
Garen,10,6,64,28,42,60.0,3.79,6.4,2.8,4.2
LeBlanc,22,12,138,158,162,54.55,1.9,6.27,7.18,7.36
Karthus,8,2,112,44,44,25.0,3.55,14.0,5.5,5.5
Aurelion Sol,34,18,272,148,172,52.94,3.0,8.0,4.35,5.06
Sett,12,10,60,14,20,83.33,5.71,5.0,1.17,1.67
Swain,2,0,8,6,4,0.0,2.0,4.0,3.0,2.0
Caitlyn,2,0,4,12,6,0.0,0.83,2.0,6.0,3.0
Xerath,12,12,110,78,102,100.0,2.72,9.17,6.5,8.5
Lee Sin,14,2,70,86,56,14.29,1.47,5.0,6.14,4.0
Twitch,6,4,34,24,20,66.67,2.25,5.67,4.0,3.33
Malphite,2,0,4,4,0,0.0,1.0,2.0,2.0,0.0
Chogath,2,2,6,6,10,100.0,2.67,3.0,3.0,5.0
Viktor,52,36,448,270,374,69.23,3.04,8.62,5.19,7.19
Gwen,4,4,50,4,22,100.0,18.0,12.5,1.0,5.5
Morgana,10,8,86,38,76,80.0,4.26,8.6,3.8,7.6
Nasus,4,4,20,32,40,100.0,1.88,5.0,8.0,10.0
Seraphine,6,6,66,28,48,100.0,4.07,11.0,4.67,8.0
Pantheon,12,4,54,62,36,33.33,1.45,4.5,5.17,3.0
Gangplank,12,2,74,72,54,16.67,1.78,6.17,6.0,4.5
Naafiri,2,2,22,10,24,100.0,4.6,11.0,5.0,12.0
Zac,8,8,40,80,80,100.0,1.5,5.0,10.0,10.0
Trundle,8,0,56,64,48,0.0,1.62,7.0,8.0,6.0
VelKoz,12,8,178,48,90,66.67,5.58,14.83,4.0,7.5
Alistar,2,2,8,2,4,100.0,6.0,4.0,1.0,2.0
Karma,16,16,118,74,126,100.0,3.3,7.38,4.62,7.88
Shen,4,0,16,22,8,0.0,1.09,4.0,5.5,2.0
Sion,2,0,12,10,16,0.0,2.8,6.0,5.0,8.0
Ezreal,2,0,2,12,2,0.0,0.33,1.0,6.0,1.0
Singed,2,2,18,10,10,100.0,2.8,9.0,5.0,5.0
Tryndamere,14,14,170,62,128,100.0,4.81,12.14,4.43,9.14
Renekton,4,0,32,24,16,0.0,2.0,8.0,6.0,4.0
Rumble,12,0,48,144,48,0.0,0.67,4.0,12.0,4.0
KogMaw,16,0,112,96,64,0.0,1.83,7.0,6.0,4.0
Jinx,4,4,46,14,24,100.0,5.0,11.5,3.5,6.0
Kennen,10,10,48,34,28,100.0,2.24,4.8,3.4,2.8
Lucian,8,0,24,56,32,0.0,1.0,3.0,7.0,4.0
Yorick,4,4,28,20,32,100.0,3.0,7.0,5.0,8.0
Zeri,8,8,40,10,12,100.0,5.2,5.0,1.25,1.5
Pyke,4,4,24,10,38,100.0,6.2,6.0,2.5,9.5
Quinn,2,0,26,20,28,0.0,2.7,13.0,10.0,14.0
Volibear,2,0,26,12,2,0.0,2.33,13.0,6.0,1.0
Kalista,4,0,28,16,16,0.0,2.75,7.0,4.0,4.0
Zilean,2,0,6,16,6,0.0,0.75,3.0,8.0,3.0
