opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Thresh,34,2,110,248,190,5.88,1.21,3.24,7.29,5.59
Rell,14,4,34,78,124,28.57,2.03,2.43,5.57,8.86
Rakan,50,38,134,258,676,76.0,3.14,2.68,5.16,13.52
Yuumi,28,12,98,202,334,42.86,2.14,3.5,7.21,11.93
Lulu,20,6,110,138,164,30.0,1.99,5.5,6.9,8.2
Sona,18,0,72,122,118,0.0,1.56,4.0,6.78,6.56
Nami,52,14,100,270,474,26.92,2.13,1.92,5.19,9.12
Soraka,14,0,18,74,64,0.0,1.11,1.29,5.29,4.57
Zilean,14,4,26,68,60,28.57,1.26,1.86,4.86,4.29
Alistar,36,30,98,184,426,83.33,2.85,2.72,5.11,11.83
Nautilus,30,24,100,116,322,80.0,3.64,3.33,3.87,10.73
Taric,2,0,4,16,8,0.0,0.75,2.0,8.0,4.0
Karma,4,0,8,16,12,0.0,1.25,2.0,4.0,3.0
Brand,2,0,4,4,0,0.0,1.0,2.0,2.0,0.0
Neeko,4,0,16,44,88,0.0,2.36,4.0,11.0,22.0
Camille,2,2,12,16,28,100.0,2.5,6.0,8.0,14.0
Katarina,2,0,0,16,18,0.0,1.12,0.0,8.0,9.0
Bard,18,8,38,114,188,44.44,1.98,2.11,6.33,10.44
Pyke,2,2,22,8,46,100.0,8.5,11.0,4.0,23.0
Milio,6,4,32,40,70,66.67,2.55,5.33,6.67,11.67
Shaco,10,10,20,50,130,100.0,3.0,2.0,5.0,13.0
Leona,20,18,2,20,20,90.0,1.1,0.1,1.0,1.0
Braum,18,2,38,114,76,11.11,1.0,2.11,6.33,4.22
Sylas,2,0,2,18,14,0.0,0.89,1.0,9.0,7.0
Lux,2,0,0,22,38,0.0,1.73,0.0,11.0,19.0
Swain,2,2,0,8,22,100.0,2.75,0.0,4.0,11.0
VelKoz,4,4,32,32,64,100.0,3.0,8.0,8.0,16.0
Tahm Kench,6,0,6,48,30,0.0,0.75,1.0,8.0,5.0
Fiddlesticks,4,2,22,18,50,50.0,4.0,5.5,4.5,12.5
Senna,16,16,92,68,172,100.0,3.88,5.75,4.25,10.75
Twitch,2,0,4,16,34,0.0,2.38,2.0,8.0,17.0
Qiyana,4,0,12,40,32,0.0,1.1,3.0,10.0,8.0
Janna,2,0,4,12,6,0.0,0.83,2.0,6.0,3.0
