opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Janna,6,0,14,52,68,0.0,1.58,2.33,8.67,11.33
Karma,2,2,6,14,32,100.0,2.71,3.0,7.0,16.0
Yuumi,10,4,20,102,174,40.0,1.9,2.0,10.2,17.4
Soraka,4,0,4,20,24,0.0,1.4,1.0,5.0,6.0
Rakan,4,4,4,36,64,100.0,1.89,1.0,9.0,16.0
Senna,2,0,0,8,6,0.0,0.75,0.0,4.0,3.0
Nami,8,2,2,42,22,25.0,0.57,0.25,5.25,2.75
Thresh,6,0,6,42,60,0.0,1.57,1.0,7.0,10.0
Milio,4,0,4,28,24,0.0,1.0,1.0,7.0,6.0
Poppy,10,0,20,10,0,0.0,2.0,2.0,1.0,0.0
Sylas,2,2,10,12,32,100.0,3.5,5.0,6.0,16.0
Sona,2,0,4,20,12,0.0,0.8,2.0,10.0,6.0
Pyke,2,2,0,0,4,100.0,4.0,0.0,0.0,2.0
Shaco,2,0,4,12,16,0.0,1.67,2.0,6.0,8.0
Alistar,6,2,20,26,46,33.33,2.54,3.33,4.33,7.67
Lulu,4,0,8,40,32,0.0,1.0,2.0,10.0,8.0
