opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Draven,16,0,32,120,56,0.0,0.73,2.0,7.5,3.5
Lucian,2,2,4,12,42,100.0,3.83,2.0,6.0,21.0
Tristana,2,2,6,20,36,100.0,2.1,3.0,10.0,18.0
Ezreal,8,4,30,30,56,50.0,2.87,3.75,3.75,7.0
Viktor,2,0,4,12,12,0.0,1.33,2.0,6.0,6.0
Mel,8,0,42,70,74,0.0,1.66,5.25,8.75,9.25
Yasuo,6,6,90,36,78,100.0,4.67,15.0,6.0,13.0
Vladimir,4,0,40,32,36,0.0,2.38,10.0,8.0,9.0
Twitch,8,6,32,26,52,75.0,3.23,4.0,3.25,6.5
Jhin,8,2,40,18,42,25.0,4.56,5.0,2.25,5.25
Jinx,2,2,16,10,22,100.0,3.8,8.0,5.0,11.0
Xayah,4,4,8,4,0,100.0,2.0,2.0,1.0,0.0
Kaisa,4,0,16,24,32,0.0,2.0,4.0,6.0,8.0
Smolder,4,2,10,16,34,50.0,2.75,2.5,4.0,8.5
Caitlyn,2,0,10,8,24,0.0,4.25,5.0,4.0,12.0
