opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Urgot,94,42,260,524,836,44.68,2.09,2.77,5.57,8.89
Renekton,110,42,232,718,644,38.18,1.22,2.11,6.53,5.85
Ambessa,218,98,776,1318,1728,44.95,1.9,3.56,6.05,7.93
Gwen,218,124,878,1134,1826,56.88,2.38,4.03,5.2,8.38
Aatrox,162,92,492,840,1538,56.79,2.42,3.04,5.19,9.49
Fiora,152,64,468,996,1092,42.11,1.57,3.08,6.55,7.18
Kayle,164,52,498,804,1080,31.71,1.96,3.04,4.9,6.59
Dr. Mundo,164,86,632,782,1212,52.44,2.36,3.85,4.77,7.39
Irelia,66,32,142,414,566,48.48,1.71,2.15,6.27,8.58
Shen,164,80,580,902,1056,48.78,1.81,3.54,5.5,6.44
Ornn,84,50,316,320,648,59.52,3.01,3.76,3.81,7.71
Malphite,34,14,96,166,286,41.18,2.3,2.82,4.88,8.41
Kennen,62,42,164,338,574,67.74,2.18,2.65,5.45,9.26
Tryndamere,76,40,264,460,618,52.63,1.92,3.47,6.05,8.13
Poppy,18,6,44,92,98,33.33,1.54,2.44,5.11,5.44
Jayce,112,28,202,706,594,25.0,1.13,1.8,6.3,5.3
Yasuo,60,40,280,420,610,66.67,2.12,4.67,7.0,10.17
Garen,78,46,200,352,662,58.97,2.45,2.56,4.51,8.49
Camille,156,82,486,816,1442,52.56,2.36,3.12,5.23,9.24
Jax,166,68,776,962,1268,40.96,2.12,4.67,5.8,7.64
Rumble,68,52,208,338,724,76.47,2.76,3.06,4.97,10.65
KSante,80,34,246,568,616,42.5,1.52,3.08,7.1,7.7
Nocturne,6,2,32,52,32,33.33,1.23,5.33,8.67,5.33
Nasus,34,8,134,192,236,23.53,1.93,3.94,5.65,6.94
Gangplank,148,58,516,822,1128,39.19,2.0,3.49,5.55,7.62
Chogath,70,32,270,328,462,45.71,2.23,3.86,4.69,6.6
Kled,64,20,194,392,536,31.25,1.86,3.03,6.12,8.38
Riven,158,60,434,918,1078,37.97,1.65,2.75,5.81,6.82
Volibear,42,26,130,202,306,61.9,2.16,3.1,4.81,7.29
Yorick,94,40,274,464,548,42.55,1.77,2.91,4.94,5.83
Sion,174,122,798,984,1736,70.11,2.58,4.59,5.66,9.98
Corki,10,8,66,54,110,80.0,3.26,6.6,5.4,11.0
Vladimir,58,26,148,334,428,44.83,1.72,2.55,5.76,7.38
Qiyana,4,2,22,28,60,50.0,2.93,5.5,7.0,15.0
Sejuani,6,0,12,60,24,0.0,0.6,2.0,10.0,4.0
Mordekaiser,46,14,132,266,348,30.43,1.8,2.87,5.78,7.57
Shaco,2,0,10,8,8,0.0,2.25,5.0,4.0,4.0
Teemo,38,12,62,196,308,31.58,1.89,1.63,5.16,8.11
Malzahar,2,2,2,4,12,100.0,3.5,1.0,2.0,6.0
Darius,120,54,448,756,1206,45.0,2.19,3.73,6.3,10.05
Veigar,20,10,98,86,190,50.0,3.35,4.9,4.3,9.5
Gragas,114,54,368,622,870,47.37,1.99,3.23,5.46,7.63
Yone,90,62,310,536,1018,68.89,2.48,3.44,5.96,11.31
Sett,80,38,346,492,554,47.5,1.83,4.33,6.15,6.92
Lee Sin,6,2,8,50,38,33.33,0.92,1.33,8.33,6.33
Vayne,34,26,96,230,310,76.47,1.77,2.82,6.76,9.12
Neeko,16,16,88,126,230,100.0,2.52,5.5,7.88,14.38
Kayn,24,20,126,92,254,83.33,4.13,5.25,3.83,10.58
Smolder,12,10,88,66,112,83.33,3.03,7.33,5.5,9.33
Heimerdinger,20,4,76,162,100,20.0,1.09,3.8,8.1,5.0
Sylas,8,0,56,64,16,0.0,1.12,7.0,8.0,2.0
Quinn,24,14,90,132,240,58.33,2.5,3.75,5.5,10.0
Zac,36,14,142,224,310,38.89,2.02,3.94,6.22,8.61
Anivia,8,8,30,66,118,100.0,2.24,3.75,8.25,14.75
Aurora,80,44,340,434,742,55.0,2.49,4.25,5.42,9.28
Zed,16,8,64,82,98,50.0,1.98,4.0,5.12,6.12
Warwick,54,22,210,328,608,40.74,2.49,3.89,6.07,11.26
Twisted Fate,8,2,32,46,108,25.0,3.04,4.0,5.75,13.5
Varus,6,6,34,40,100,100.0,3.35,5.67,6.67,16.67
Rengar,22,0,40,142,44,0.0,0.59,1.82,6.45,2.0
Gnar,114,22,270,670,880,19.3,1.72,2.37,5.88,7.72
Akshan,2,2,6,12,34,100.0,3.33,3.0,6.0,17.0
Akali,40,10,92,212,198,25.0,1.37,2.3,5.3,4.95
Briar,6,4,12,24,60,66.67,3.0,2.0,4.0,10.0
Pantheon,30,22,130,186,256,73.33,2.08,4.33,6.2,8.53
LeBlanc,2,2,10,16,22,100.0,2.0,5.0,8.0,11.0
Naafiri,4,2,10,14,8,50.0,1.29,2.5,3.5,2.0
Ryze,68,20,176,334,298,29.41,1.42,2.59,4.91,4.38
Azir,22,14,14,104,262,63.64,2.65,0.64,4.73,11.91
Udyr,66,32,120,260,494,48.48,2.36,1.82,3.94,7.48
Reksai,4,4,28,28,72,100.0,3.57,7.0,7.0,18.0
Olaf,20,6,60,112,128,30.0,1.68,3.0,5.6,6.4
Wukong,10,2,14,42,44,20.0,1.38,1.4,4.2,4.4
Skarner,4,0,24,8,48,0.0,9.0,6.0,2.0,12.0
Ashe,4,0,12,40,20,0.0,0.8,3.0,10.0,5.0
Ezreal,2,0,4,14,20,0.0,1.71,2.0,7.0,10.0
Maokai,8,6,42,54,84,75.0,2.33,5.25,6.75,10.5
Trundle,24,10,104,88,202,41.67,3.48,4.33,3.67,8.42
Illaoi,10,10,12,56,134,100.0,2.61,1.2,5.6,13.4
Kaisa,10,0,26,92,120,0.0,1.59,2.6,9.2,12.0
Graves,4,2,10,16,28,50.0,2.38,2.5,4.0,7.0
Elise,8,6,14,44,70,75.0,1.91,1.75,5.5,8.75
Tristana,8,2,38,34,44,25.0,2.41,4.75,4.25,5.5
Zilean,8,0,18,38,26,0.0,1.16,2.25,4.75,3.25
Katarina,4,4,24,32,36,100.0,1.88,6.0,8.0,9.0
Swain,4,0,16,12,16,0.0,2.67,4.0,3.0,4.0
Lulu,8,0,12,36,28,0.0,1.11,1.5,4.5,3.5
Fiddlesticks,6,0,12,48,18,0.0,0.62,2.0,8.0,3.0
Yunara,8,0,24,64,48,0.0,1.12,3.0,8.0,6.0
Zoe,4,0,8,20,24,0.0,1.6,2.0,5.0,6.0
Nidalee,6,0,12,60,6,0.0,0.3,2.0,10.0,1.0
Vi,2,2,20,16,30,100.0,3.12,10.0,8.0,15.0
