opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Vayne,738,286,4940,3760,4770,38.75,2.58,6.69,5.09,6.46
Yunara,1588,722,12478,9262,9764,45.47,2.4,7.86,5.83,6.15
Lucian,2538,1206,17722,13514,15382,47.52,2.45,6.98,5.32,6.06
Twitch,678,314,4946,4174,4282,46.31,2.21,7.29,6.16,6.32
Seraphine,232,126,1738,1368,1272,54.31,2.2,7.49,5.9,5.48
Jhin,2314,1114,16508,12308,14414,48.14,2.51,7.13,5.32,6.23
Viktor,112,56,932,744,962,50.0,2.55,8.32,6.64,8.59
Ezreal,3768,1832,26464,20116,22394,48.62,2.43,7.02,5.34,5.94
Tristana,1130,534,8108,5858,6902,47.26,2.56,7.18,5.18,6.11
Draven,426,218,2998,2214,2990,51.17,2.7,7.04,5.2,7.02
Miss Fortune,638,332,4858,3144,4160,52.04,2.87,7.61,4.93,6.52
Hwei,228,132,1786,1130,1446,57.89,2.86,7.83,4.96,6.34
Sivir,1140,508,8428,6180,6932,44.56,2.49,7.39,5.42,6.08
Mel,388,208,2704,1948,2278,53.61,2.56,6.97,5.02,5.87
Corki,1094,520,8344,5758,7334,47.53,2.72,7.63,5.26,6.7
Ziggs,496,298,3988,2246,3042,60.08,3.13,8.04,4.53,6.13
Varus,966,582,7558,4940,6718,60.25,2.89,7.82,5.11,6.95
Jinx,1120,532,8112,5520,6518,47.5,2.65,7.24,4.93,5.82
Nilah,378,146,2326,1960,2028,38.62,2.22,6.15,5.19,5.37
Zeri,1012,494,7866,5000,6476,48.81,2.87,7.77,4.94,6.4
Senna,1080,594,8446,5624,7056,55.0,2.76,7.82,5.21,6.53
Xayah,1424,640,9590,7854,8892,44.94,2.35,6.73,5.52,6.24
Ashe,548,258,3910,2948,3536,47.08,2.53,7.14,5.38,6.45
Brand,52,16,392,302,228,30.77,2.05,7.54,5.81,4.38
Aphelios,1146,656,9000,5622,7582,57.24,2.95,7.85,4.91,6.62
Lux,256,94,1738,1452,1342,36.72,2.12,6.79,5.67,5.24
Swain,142,52,986,840,960,36.62,2.32,6.94,5.92,6.76
Zyra,86,36,636,400,410,41.86,2.62,7.4,4.65,4.77
Syndra,78,38,912,490,690,48.72,3.27,11.69,6.28,8.85
Neeko,10,10,80,20,50,100.0,6.5,8.0,2.0,5.0
Smolder,918,468,6598,4660,5596,50.98,2.62,7.19,5.08,6.1
Caitlyn,756,368,5798,3470,4694,48.68,3.02,7.67,4.59,6.21
Sylas,2,2,38,18,24,100.0,3.44,19.0,9.0,12.0
Urgot,4,0,28,20,36,0.0,3.2,7.0,5.0,9.0
Karthus,220,104,1772,1368,1526,47.27,2.41,8.05,6.22,6.94
Jayce,6,4,52,42,58,66.67,2.62,8.67,7.0,9.67
KogMaw,366,154,2900,2152,2464,42.08,2.49,7.92,5.88,6.73
Yasuo,158,74,1272,986,1138,46.84,2.44,8.05,6.24,7.2
Samira,368,186,2888,2028,2554,50.54,2.68,7.85,5.51,6.94
Kalista,188,76,1326,1022,1114,40.43,2.39,7.05,5.44,5.93
Veigar,80,38,594,414,458,47.5,2.54,7.42,5.17,5.72
Irelia,14,10,140,80,108,71.43,3.1,10.0,5.71,7.71
Taliyah,32,18,246,116,202,56.25,3.86,7.69,3.62,6.31
Yone,14,12,140,76,174,85.71,4.13,10.0,5.43,12.43
Akshan,24,16,110,114,112,66.67,1.95,4.58,4.75,4.67
Azir,34,20,300,224,340,58.82,2.86,8.82,6.59,10.0
Cassiopeia,44,4,152,274,204,9.09,1.3,3.45,6.23,4.64
Annie,2,2,24,18,32,100.0,3.11,12.0,9.0,16.0
Chogath,16,12,68,130,102,75.0,1.31,4.25,8.12,6.38
VelKoz,50,22,376,230,288,44.0,2.89,7.52,4.6,5.76
Aurora,4,0,52,32,20,0.0,2.25,13.0,8.0,5.0
Katarina,22,22,208,78,140,100.0,4.46,9.45,3.55,6.36
Kled,4,4,46,16,32,100.0,4.88,11.5,4.0,8.0
Ekko,6,2,70,38,58,33.33,3.37,11.67,6.33,9.67
Ahri,10,4,114,44,68,40.0,4.14,11.4,4.4,6.8
Lissandra,2,2,32,0,18,100.0,50.0,16.0,0.0,9.0
Aurelion Sol,82,52,756,482,586,63.41,2.78,9.22,5.88,7.15
Yorick,4,4,42,2,16,100.0,29.0,10.5,0.5,4.0
Xerath,20,10,210,146,182,50.0,2.68,10.5,7.3,9.1
Morgana,12,8,62,72,70,66.67,1.83,5.17,6.0,5.83
Jax,4,4,28,52,40,100.0,1.31,7.0,13.0,10.0
Anivia,8,8,44,24,72,100.0,4.83,5.5,3.0,9.0
Gwen,12,8,102,38,64,66.67,4.37,8.5,3.17,5.33
Teemo,14,10,68,36,48,71.43,3.22,4.86,2.57,3.43
Fiddlesticks,2,0,2,10,2,0.0,0.4,1.0,5.0,1.0
Karma,2,0,4,4,6,0.0,2.5,2.0,2.0,3.0
Olaf,8,0,56,60,40,0.0,1.6,7.0,7.5,5.0
Vex,6,0,42,36,18,0.0,1.67,7.0,6.0,3.0
Nami,2,0,14,12,6,0.0,1.67,7.0,6.0,3.0
Twisted Fate,2,0,0,6,4,0.0,0.67,0.0,3.0,2.0
Sona,8,8,76,28,56,100.0,4.71,9.5,3.5,7.0
Tryndamere,2,0,2,12,8,0.0,0.83,1.0,6.0,4.0
Nautilus,4,2,42,30,18,50.0,2.0,10.5,7.5,4.5
Rakan,2,2,6,12,24,100.0,2.5,3.0,6.0,12.0
Vladimir,2,0,4,10,6,0.0,1.0,2.0,5.0,3.0
Singed,4,4,20,16,16,100.0,2.25,5.0,4.0,4.0
Janna,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Kayle,24,2,84,146,112,8.33,1.34,3.5,6.08,4.67
Fiora,6,6,60,12,36,100.0,8.0,10.0,2.0,6.0
Heimerdinger,8,6,84,24,28,75.0,4.67,10.5,3.0,3.5
Nunu & Willump,4,4,40,16,52,100.0,5.75,10.0,4.0,13.0
Qiyana,2,2,16,8,8,100.0,3.0,8.0,4.0,4.0
Malzahar,2,2,18,6,16,100.0,5.67,9.0,3.0,8.0
