opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Urgot,6,0,20,42,8,0.0,0.67,3.33,7.0,1.33
Tryndamere,4,4,28,16,32,100.0,3.75,7.0,4.0,8.0
Jax,8,0,42,52,36,0.0,1.5,5.25,6.5,4.5
Irelia,4,4,36,24,28,100.0,2.67,9.0,6.0,7.0
Riven,20,0,156,260,148,0.0,1.17,7.8,13.0,7.4
Fiora,12,0,48,84,24,0.0,0.86,4.0,7.0,2.0
Twisted Fate,18,0,36,162,90,0.0,0.78,2.0,9.0,5.0
Ambessa,12,2,58,92,30,16.67,0.96,4.83,7.67,2.5
Udyr,6,2,4,22,24,33.33,1.27,0.67,3.67,4.0
Darius,10,0,22,98,42,0.0,0.65,2.2,9.8,4.2
Akali,8,6,46,44,28,75.0,1.68,5.75,5.5,3.5
Yone,4,4,12,8,8,100.0,2.5,3.0,2.0,2.0
Jayce,14,10,114,80,90,71.43,2.55,8.14,5.71,6.43
Kayle,2,0,22,26,12,0.0,1.31,11.0,13.0,6.0
Dr. Mundo,6,6,18,12,0,100.0,1.5,3.0,2.0,0.0
Shen,14,2,60,102,52,14.29,1.1,4.29,7.29,3.71
Vayne,2,2,14,12,38,100.0,4.33,7.0,6.0,19.0
Zac,2,0,4,28,6,0.0,0.36,2.0,14.0,3.0
Singed,10,10,76,66,54,100.0,1.97,7.6,6.6,5.4
Mordekaiser,8,0,8,48,40,0.0,1.0,1.0,6.0,5.0
Ekko,8,0,48,48,16,0.0,1.33,6.0,6.0,2.0
Kennen,4,0,0,28,8,0.0,0.29,0.0,7.0,2.0
Yasuo,4,0,12,30,28,0.0,1.33,3.0,7.5,7.0
Aurora,4,4,16,0,4,100.0,20.0,4.0,0.0,1.0
Gangplank,2,2,20,10,14,100.0,3.4,10.0,5.0,7.0
Gragas,2,0,20,26,6,0.0,1.0,10.0,13.0,3.0
