opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Naafiri,6,6,16,6,32,100.0,8.0,2.67,1.0,5.33
Irelia,12,12,42,70,154,100.0,2.8,3.5,5.83,12.83
Pantheon,4,4,28,28,64,100.0,3.29,7.0,7.0,16.0
Ambessa,4,4,28,12,44,100.0,6.0,7.0,3.0,11.0
Azir,10,0,26,48,14,0.0,0.83,2.6,4.8,1.4
Talon,2,0,2,20,12,0.0,0.7,1.0,10.0,6.0
Swain,4,4,16,8,12,100.0,3.5,4.0,2.0,3.0
Zilean,6,4,36,16,66,66.67,6.38,6.0,2.67,11.0
Cassiopeia,2,0,10,8,6,0.0,2.0,5.0,4.0,3.0
Yone,2,0,20,16,8,0.0,1.75,10.0,8.0,4.0
Sylas,2,2,0,8,2,100.0,0.25,0.0,4.0,1.0
Ahri,4,0,24,24,48,0.0,3.0,6.0,6.0,12.0
Ziggs,2,0,0,14,4,0.0,0.29,0.0,7.0,2.0
Viktor,2,2,26,8,12,100.0,4.75,13.0,4.0,6.0
Ryze,6,6,26,12,42,100.0,5.67,4.33,2.0,7.0
Akali,2,0,8,18,18,0.0,1.44,4.0,9.0,9.0
Mel,2,0,4,10,4,0.0,0.8,2.0,5.0,2.0
Vladimir,2,2,8,6,14,100.0,3.67,4.0,3.0,7.0
Diana,2,0,4,4,10,0.0,3.5,2.0,2.0,5.0
