opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Viktor,18,0,54,126,54,0.0,0.86,3.0,7.0,3.0
Riven,278,176,1184,1152,1606,63.31,2.42,4.26,4.14,5.78
Renekton,126,56,456,668,688,44.44,1.71,3.62,5.3,5.46
Vladimir,30,14,90,140,170,46.67,1.86,3.0,4.67,5.67
Rumble,64,14,204,372,528,21.88,1.97,3.19,5.81,8.25
Darius,42,16,72,282,270,38.1,1.21,1.71,6.71,6.43
Yorick,130,52,332,584,660,40.0,1.7,2.55,4.49,5.08
Ornn,78,66,274,248,586,84.62,3.47,3.51,3.18,7.51
Teemo,32,14,84,108,264,43.75,3.22,2.62,3.38,8.25
Yone,32,24,162,202,294,75.0,2.26,5.06,6.31,9.19
Varus,6,4,16,0,28,66.67,44.0,2.67,0.0,4.67
KSante,90,64,306,358,572,71.11,2.45,3.4,3.98,6.36
Sett,72,50,266,378,634,69.44,2.38,3.69,5.25,8.81
Gnar,48,20,152,262,252,41.67,1.54,3.17,5.46,5.25
Sion,38,26,138,154,318,68.42,2.96,3.63,4.05,8.37
Kayle,40,10,92,212,246,25.0,1.59,2.3,5.3,6.15
Gwen,84,30,264,492,438,35.71,1.43,3.14,5.86,5.21
Kennen,48,14,164,220,332,29.17,2.25,3.42,4.58,6.92
Aatrox,104,36,348,606,766,34.62,1.84,3.35,5.83,7.37
Kled,52,38,196,234,506,73.08,3.0,3.77,4.5,9.73
Ryze,14,2,48,110,102,14.29,1.36,3.43,7.86,7.29
Akali,14,6,54,68,76,42.86,1.91,3.86,4.86,5.43
Gangplank,60,24,146,274,270,40.0,1.52,2.43,4.57,4.5
Nasus,18,12,34,96,118,66.67,1.58,1.89,5.33,6.56
Singed,18,12,42,68,72,66.67,1.68,2.33,3.78,4.0
Ambessa,340,158,1030,1496,1712,46.47,1.83,3.03,4.4,5.04
Volibear,28,16,108,120,174,57.14,2.35,3.86,4.29,6.21
Garen,30,22,80,116,190,73.33,2.33,2.67,3.87,6.33
Jax,176,114,650,816,1468,64.77,2.6,3.69,4.64,8.34
Neeko,8,0,8,20,8,0.0,0.8,1.0,2.5,1.0
Fiora,46,4,116,246,258,8.7,1.52,2.52,5.35,5.61
Rengar,14,4,28,118,106,28.57,1.14,2.0,8.43,7.57
Warwick,28,16,74,140,166,57.14,1.71,2.64,5.0,5.93
Jayce,72,48,232,378,508,66.67,1.96,3.22,5.25,7.06
Chogath,44,24,212,186,246,54.55,2.46,4.82,4.23,5.59
Urgot,20,16,74,82,158,80.0,2.83,3.7,4.1,7.9
Tryndamere,34,2,124,166,90,5.88,1.29,3.65,4.88,2.65
Quinn,26,8,86,150,160,30.77,1.64,3.31,5.77,6.15
Irelia,22,10,78,82,178,45.45,3.12,3.55,3.73,8.09
Veigar,6,6,12,12,54,100.0,5.5,2.0,2.0,9.0
Gragas,40,16,122,236,284,40.0,1.72,3.05,5.9,7.1
Dr. Mundo,58,26,170,250,372,44.83,2.17,2.93,4.31,6.41
Nocturne,12,6,48,82,90,50.0,1.68,4.0,6.83,7.5
Camille,44,6,106,206,168,13.64,1.33,2.41,4.68,3.82
Zilean,2,2,2,12,16,100.0,1.5,1.0,6.0,8.0
Heimerdinger,8,0,20,60,54,0.0,1.23,2.5,7.5,6.75
Aurora,30,22,120,112,144,73.33,2.36,4.0,3.73,4.8
Reksai,4,2,32,10,26,50.0,5.8,8.0,2.5,6.5
Lissandra,4,4,12,20,28,100.0,2.0,3.0,5.0,7.0
Azir,30,8,86,150,164,26.67,1.67,2.87,5.0,5.47
Rammus,4,4,24,8,60,100.0,10.5,6.0,2.0,15.0
Yasuo,46,34,214,176,440,73.91,3.72,4.65,3.83,9.57
Sejuani,8,0,8,32,8,0.0,0.5,1.0,4.0,1.0
Mordekaiser,8,0,12,36,8,0.0,0.56,1.5,4.5,1.0
Wukong,2,0,2,14,10,0.0,0.86,1.0,7.0,5.0
Soraka,4,0,8,28,36,0.0,1.57,2.0,7.0,9.0
Anivia,6,0,30,36,38,0.0,1.89,5.0,6.0,6.33
LeBlanc,2,2,14,10,16,100.0,3.0,7.0,5.0,8.0
Malphite,36,18,104,186,270,50.0,2.01,2.89,5.17,7.5
Tahm Kench,6,2,30,38,44,33.33,1.95,5.0,6.33,7.33
Olaf,30,10,188,234,234,33.33,1.8,6.27,7.8,7.8
Shen,54,22,196,306,382,40.74,1.89,3.63,5.67,7.07
Mel,2,2,24,4,32,100.0,14.0,12.0,2.0,16.0
Yunara,6,6,10,14,68,100.0,5.57,1.67,2.33,11.33
Trundle,4,2,12,36,68,50.0,2.22,3.0,9.0,17.0
Zac,12,2,46,80,100,16.67,1.82,3.83,6.67,8.33
