opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sylas,54,30,354,288,268,55.56,2.16,6.56,5.33,4.96
Taliyah,48,28,144,238,142,58.33,1.2,3.0,4.96,2.96
Jax,24,10,140,136,206,41.67,2.54,5.83,5.67,8.58
Yone,44,34,262,126,208,77.27,3.73,5.95,2.86,4.73
Zoe,20,2,74,114,88,10.0,1.42,3.7,5.7,4.4
Heimerdinger,14,6,56,42,38,42.86,2.24,4.0,3.0,2.71
Yasuo,20,10,116,108,84,50.0,1.85,5.8,5.4,4.2
Annie,16,14,60,32,138,87.5,6.19,3.75,2.0,8.62
Syndra,48,18,152,150,188,37.5,2.27,3.17,3.12,3.92
Kassadin,12,2,42,54,30,16.67,1.33,3.5,4.5,2.5
Zed,38,18,132,204,116,47.37,1.22,3.47,5.37,3.05
Qiyana,14,14,72,88,70,100.0,1.61,5.14,6.29,5.0
Katarina,70,44,388,334,328,62.86,2.14,5.54,4.77,4.69
Ryze,20,10,106,106,126,50.0,2.19,5.3,5.3,6.3
Twisted Fate,44,28,258,242,250,63.64,2.1,5.86,5.5,5.68
Xerath,4,2,40,18,24,50.0,3.56,10.0,4.5,6.0
Orianna,32,12,160,176,130,37.5,1.65,5.0,5.5,4.06
Briar,4,4,12,4,0,100.0,3.0,3.0,1.0,0.0
Lissandra,26,8,176,140,96,30.77,1.94,6.77,5.38,3.69
Galio,10,6,64,42,44,60.0,2.57,6.4,4.2,4.4
Akshan,36,12,236,236,200,33.33,1.85,6.56,6.56,5.56
Anivia,30,12,136,88,76,40.0,2.41,4.53,2.93,2.53
Jayce,12,12,64,44,62,100.0,2.86,5.33,3.67,5.17
Vladimir,26,10,42,146,110,38.46,1.04,1.62,5.62,4.23
Vex,14,6,102,98,44,42.86,1.49,7.29,7.0,3.14
Ivern,2,0,2,10,14,0.0,1.6,1.0,5.0,7.0
Garen,4,0,28,28,12,0.0,1.43,7.0,7.0,3.0
Ahri,26,18,158,116,122,69.23,2.41,6.08,4.46,4.69
Mel,14,12,100,78,98,85.71,2.54,7.14,5.57,7.0
LeBlanc,12,0,30,48,30,0.0,1.25,2.5,4.0,2.5
Nunu & Willump,2,2,14,6,8,100.0,3.67,7.0,3.0,4.0
Zac,4,2,16,24,20,50.0,1.5,4.0,6.0,5.0
Naafiri,6,6,32,28,50,100.0,2.93,5.33,4.67,8.33
Ziggs,10,4,36,40,22,40.0,1.45,3.6,4.0,2.2
Chogath,2,2,32,4,10,100.0,10.5,16.0,2.0,5.0
Rumble,2,2,24,4,4,100.0,7.0,12.0,2.0,2.0
Karma,8,0,8,32,26,0.0,1.06,1.0,4.0,3.25
Kennen,6,0,12,12,6,0.0,1.5,2.0,2.0,1.0
Reksai,4,4,36,24,12,100.0,2.0,9.0,6.0,3.0
Zilean,16,2,70,112,98,12.5,1.5,4.38,7.0,6.12
Akali,30,20,146,142,192,66.67,2.38,4.87,4.73,6.4
Ekko,16,2,104,72,78,12.5,2.53,6.5,4.5,4.88
Azir,16,10,98,66,136,62.5,3.55,6.12,4.12,8.5
Trundle,2,2,20,0,6,100.0,26.0,10.0,0.0,3.0
Quinn,4,0,32,36,16,0.0,1.33,8.0,9.0,4.0
Sett,2,2,16,4,2,100.0,4.5,8.0,2.0,1.0
Riven,8,2,42,66,56,25.0,1.48,5.25,8.25,7.0
Aurora,22,6,88,120,120,27.27,1.73,4.0,5.45,5.45
Shyvana,2,2,6,8,20,100.0,3.25,3.0,4.0,10.0
Viktor,30,22,126,142,116,73.33,1.7,4.2,4.73,3.87
Caitlyn,2,2,16,4,12,100.0,7.0,8.0,2.0,6.0
Morgana,2,0,28,6,16,0.0,7.33,14.0,3.0,8.0
Tristana,2,2,16,2,22,100.0,19.0,8.0,1.0,11.0
Volibear,4,4,12,0,8,100.0,20.0,3.0,0.0,2.0
Swain,2,2,26,4,14,100.0,10.0,13.0,2.0,7.0
Kayle,8,8,60,46,56,100.0,2.52,7.5,5.75,7.0
Hwei,34,22,130,192,118,64.71,1.29,3.82,5.65,3.47
Lux,6,2,14,32,32,33.33,1.44,2.33,5.33,5.33
Malzahar,18,8,148,92,134,44.44,3.07,8.22,5.11,7.44
Diana,2,0,4,10,0,0.0,0.4,2.0,5.0,0.0
Smolder,4,0,6,38,10,0.0,0.42,1.5,9.5,2.5
Fizz,14,0,72,104,58,0.0,1.25,5.14,7.43,4.14
Malphite,6,0,12,24,12,0.0,1.0,2.0,4.0,2.0
VelKoz,6,4,16,28,22,66.67,1.36,2.67,4.67,3.67
Yunara,4,0,4,8,8,0.0,1.5,1.0,2.0,2.0
Aurelion Sol,10,2,24,66,10,20.0,0.52,2.4,6.6,1.0
Shen,2,2,14,14,10,100.0,1.71,7.0,7.0,5.0
Cassiopeia,2,2,12,6,4,100.0,2.67,6.0,3.0,2.0
Sion,2,2,2,4,2,100.0,1.0,1.0,2.0,1.0
Veigar,4,4,28,4,4,100.0,8.0,7.0,1.0,1.0
Fiddlesticks,2,2,10,10,4,100.0,1.4,5.0,5.0,2.0
Corki,2,2,20,2,24,100.0,22.0,10.0,1.0,12.0
