opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Twisted Fate,12,0,54,102,36,0.0,0.88,4.5,8.5,3.0
Lux,10,10,40,50,120,100.0,3.2,4.0,5.0,12.0
Corki,18,0,54,90,18,0.0,0.8,3.0,5.0,1.0
Vayne,2,2,6,12,26,100.0,2.67,3.0,6.0,13.0
Orianna,18,14,48,110,132,77.78,1.64,2.67,6.11,7.33
Ambessa,10,10,60,30,90,100.0,5.0,6.0,3.0,9.0
Akali,2,2,24,4,12,100.0,9.0,12.0,2.0,6.0
Ahri,6,6,38,32,46,100.0,2.62,6.33,5.33,7.67
Hwei,14,4,84,52,38,28.57,2.35,6.0,3.71,2.71
Ryze,16,6,88,90,170,37.5,2.87,5.5,5.62,10.62
Lucian,2,2,2,4,4,100.0,1.5,1.0,2.0,2.0
Qiyana,6,4,18,22,32,66.67,2.27,3.0,3.67,5.33
Syndra,2,2,16,8,16,100.0,4.0,8.0,4.0,8.0
Karthus,2,2,6,16,30,100.0,2.25,3.0,8.0,15.0
Viktor,2,2,24,16,18,100.0,2.62,12.0,8.0,9.0
Jayce,2,2,18,6,16,100.0,5.67,9.0,3.0,8.0
Zed,2,2,18,12,20,100.0,3.17,9.0,6.0,10.0
Garen,2,0,8,14,6,0.0,1.0,4.0,7.0,3.0
Taliyah,6,0,26,46,18,0.0,0.96,4.33,7.67,3.0
Sylas,2,2,14,10,10,100.0,2.4,7.0,5.0,5.0
Zoe,2,0,14,22,2,0.0,0.73,7.0,11.0,1.0
Irelia,2,0,28,16,16,0.0,2.75,14.0,8.0,8.0
Varus,2,2,2,2,0,100.0,1.0,1.0,1.0,0.0
Katarina,8,8,48,24,64,100.0,4.67,6.0,3.0,8.0
Vladimir,2,0,10,30,22,0.0,1.07,5.0,15.0,11.0
