opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Riven,84,18,378,500,318,21.43,1.39,4.5,5.95,3.79
Vayne,14,6,52,72,104,42.86,2.17,3.71,5.14,7.43
Kennen,20,4,88,92,102,20.0,2.07,4.4,4.6,5.1
Gragas,20,14,80,86,90,70.0,1.98,4.0,4.3,4.5
Ahri,6,6,66,48,48,100.0,2.38,11.0,8.0,8.0
Yorick,32,4,50,126,32,12.5,0.65,1.56,3.94,1.0
Camille,32,8,112,160,132,25.0,1.52,3.5,5.0,4.12
Sion,50,28,386,210,378,56.0,3.64,7.72,4.2,7.56
Ryze,2,2,16,4,12,100.0,7.0,8.0,2.0,6.0
Fiora,34,16,134,188,168,47.06,1.61,3.94,5.53,4.94
Swain,38,6,110,248,138,15.79,1.0,2.89,6.53,3.63
Nocturne,12,12,72,48,48,100.0,2.5,6.0,4.0,4.0
Ambessa,120,50,606,756,452,41.67,1.4,5.05,6.3,3.77
Jayce,96,28,516,556,524,29.17,1.87,5.38,5.79,5.46
KSante,56,10,242,356,280,17.86,1.47,4.32,6.36,5.0
Kled,18,12,134,102,94,66.67,2.24,7.44,5.67,5.22
Shen,16,6,70,86,62,37.5,1.53,4.38,5.38,3.88
Renekton,58,22,178,348,208,37.93,1.11,3.07,6.0,3.59
Soraka,14,0,42,112,28,0.0,0.62,3.0,8.0,2.0
Urgot,46,30,372,260,288,65.22,2.54,8.09,5.65,6.26
Yone,32,18,206,188,96,56.25,1.61,6.44,5.88,3.0
Aatrox,78,20,352,574,222,25.64,1.0,4.51,7.36,2.85
Jax,22,6,100,140,80,27.27,1.29,4.55,6.36,3.64
Smolder,12,12,96,84,120,100.0,2.57,8.0,7.0,10.0
Akali,8,8,34,34,62,100.0,2.82,4.25,4.25,7.75
Tristana,2,2,32,6,26,100.0,9.67,16.0,3.0,13.0
Kayle,12,6,66,72,64,50.0,1.81,5.5,6.0,5.33
Malphite,18,4,58,120,140,22.22,1.65,3.22,6.67,7.78
Rumble,28,18,138,152,96,64.29,1.54,4.93,5.43,3.43
Malzahar,2,2,14,2,8,100.0,11.0,7.0,1.0,4.0
Irelia,24,20,180,138,148,83.33,2.38,7.5,5.75,6.17
Cassiopeia,2,0,24,18,18,0.0,2.33,12.0,9.0,9.0
Rengar,8,4,60,42,22,50.0,1.95,7.5,5.25,2.75
Dr. Mundo,18,6,88,88,56,33.33,1.64,4.89,4.89,3.11
Vladimir,40,22,162,160,186,55.0,2.17,4.05,4.0,4.65
Anivia,14,10,104,94,62,71.43,1.77,7.43,6.71,4.43
Mordekaiser,4,2,8,28,24,50.0,1.14,2.0,7.0,6.0
Chogath,4,4,44,20,44,100.0,4.4,11.0,5.0,11.0
Draven,4,0,12,16,4,0.0,1.0,3.0,4.0,1.0
Gwen,26,8,120,132,64,30.77,1.39,4.62,5.08,2.46
Gnar,24,16,100,78,86,66.67,2.38,4.17,3.25,3.58
Viego,2,2,12,6,18,100.0,5.0,6.0,3.0,9.0
Shaco,6,0,84,48,30,0.0,2.38,14.0,8.0,5.0
Azir,2,0,14,20,12,0.0,1.3,7.0,10.0,6.0
Ivern,2,2,16,14,2,100.0,1.29,8.0,7.0,1.0
Volibear,8,6,24,38,30,75.0,1.42,3.0,4.75,3.75
Poppy,2,2,20,2,18,100.0,19.0,10.0,1.0,9.0
Kindred,6,0,18,36,12,0.0,0.83,3.0,6.0,2.0
Quinn,8,4,34,46,20,50.0,1.17,4.25,5.75,2.5
Teemo,6,0,18,40,12,0.0,0.75,3.0,6.67,2.0
Darius,20,10,120,120,96,50.0,1.8,6.0,6.0,4.8
Lee Sin,4,0,24,32,60,0.0,2.62,6.0,8.0,15.0
Yasuo,18,14,154,138,100,77.78,1.84,8.56,7.67,5.56
Lulu,2,0,8,20,10,0.0,0.9,4.0,10.0,5.0
Zoe,4,0,24,24,16,0.0,1.67,6.0,6.0,4.0
Nidalee,2,2,12,8,18,100.0,3.75,6.0,4.0,9.0
Tahm Kench,2,2,8,8,18,100.0,3.25,4.0,4.0,9.0
Taric,2,2,16,8,26,100.0,5.25,8.0,4.0,13.0
Warwick,2,2,32,4,16,100.0,12.0,16.0,2.0,8.0
Zed,2,0,18,8,8,0.0,3.25,9.0,4.0,4.0
Ornn,36,14,162,204,256,38.89,2.05,4.5,5.67,7.11
Gangplank,20,10,120,94,104,50.0,2.38,6.0,4.7,5.2
Zilean,2,0,4,6,0,0.0,0.67,2.0,3.0,0.0
Olaf,4,2,40,40,10,50.0,1.25,10.0,10.0,2.5
Zyra,16,16,128,64,64,100.0,3.0,8.0,4.0,4.0
Sett,14,2,64,88,42,14.29,1.2,4.57,6.29,3.0
Pantheon,16,2,34,114,32,12.5,0.58,2.12,7.12,2.0
Tryndamere,14,0,106,118,48,0.0,1.31,7.57,8.43,3.43
Garen,4,4,16,16,8,100.0,1.5,4.0,4.0,2.0
Twisted Fate,6,0,30,24,6,0.0,1.5,5.0,4.0,1.0
Sylas,2,2,16,12,10,100.0,2.17,8.0,6.0,5.0
Heimerdinger,2,0,2,14,6,0.0,0.57,1.0,7.0,3.0
Singed,10,8,4,16,8,80.0,0.75,0.4,1.6,0.8
Udyr,6,6,42,24,48,100.0,3.75,7.0,4.0,8.0
Nasus,2,2,14,4,8,100.0,5.5,7.0,2.0,4.0
Illaoi,4,4,20,20,28,100.0,2.4,5.0,5.0,7.0
Rammus,2,2,16,8,22,100.0,4.75,8.0,4.0,11.0
Aurora,6,0,12,38,38,0.0,1.32,2.0,6.33,6.33
