opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Syndra,148,72,962,630,1242,48.65,3.5,6.5,4.26,8.39
Orianna,146,74,798,576,1192,50.68,3.45,5.47,3.95,8.16
Aurora,144,74,836,588,1274,51.39,3.59,5.81,4.08,8.85
Corki,38,18,184,196,444,47.37,3.2,4.84,5.16,11.68
Irelia,40,28,286,106,358,70.0,6.08,7.15,2.65,8.95
Twisted Fate,108,52,724,482,736,48.15,3.03,6.7,4.46,6.81
Annie,52,36,276,234,456,69.23,3.13,5.31,4.5,8.77
Talon,26,10,104,64,98,38.46,3.16,4.0,2.46,3.77
Caitlyn,4,2,18,20,28,50.0,2.3,4.5,5.0,7.0
Veigar,72,54,562,260,676,75.0,4.76,7.81,3.61,9.39
Viktor,166,72,996,696,1384,43.37,3.42,6.0,4.19,8.34
Zyra,6,6,48,0,54,100.0,102.0,8.0,0.0,9.0
LeBlanc,46,14,204,204,256,30.43,2.25,4.43,4.43,5.57
Azir,248,118,1830,1178,2366,47.58,3.56,7.38,4.75,9.54
Graves,4,0,8,20,28,0.0,1.8,2.0,5.0,7.0
Yone,124,46,812,574,898,37.1,2.98,6.55,4.63,7.24
Diana,46,32,262,148,290,69.57,3.73,5.7,3.22,6.3
Kassadin,78,24,422,394,536,30.77,2.43,5.41,5.05,6.87
Tristana,30,6,60,102,82,20.0,1.39,2.0,3.4,2.73
Zoe,86,32,470,338,530,37.21,2.96,5.47,3.93,6.16
Tryndamere,4,2,20,26,52,50.0,2.77,5.0,6.5,13.0
Naafiri,10,2,86,66,94,20.0,2.73,8.6,6.6,9.4
Briar,2,0,4,8,4,0.0,1.0,2.0,4.0,2.0
Sion,6,4,56,20,42,66.67,4.9,9.33,3.33,7.0
Ryze,122,46,752,596,878,37.7,2.73,6.16,4.89,7.2
Ahri,124,70,806,442,854,56.45,3.76,6.5,3.56,6.89
Taliyah,140,68,926,548,1184,48.57,3.85,6.61,3.91,8.46
KhaZix,4,4,16,4,40,100.0,14.0,4.0,1.0,10.0
Katarina,102,32,444,572,550,31.37,1.74,4.35,5.61,5.39
Smolder,42,22,310,180,388,52.38,3.88,7.38,4.29,9.24
Sylas,122,58,782,510,982,47.54,3.46,6.41,4.18,8.05
Hwei,198,138,1284,690,1608,69.7,4.19,6.48,3.48,8.12
Neeko,6,2,36,32,66,33.33,3.19,6.0,5.33,11.0
Ekko,32,20,216,146,234,62.5,3.08,6.75,4.56,7.31
Riven,2,0,14,4,4,0.0,4.5,7.0,2.0,2.0
Zac,12,2,42,68,60,16.67,1.5,3.5,5.67,5.0
Malzahar,26,18,172,114,238,69.23,3.6,6.62,4.38,9.15
Singed,2,0,12,14,20,0.0,2.29,6.0,7.0,10.0
Qiyana,30,10,104,134,150,33.33,1.9,3.47,4.47,5.0
Lucian,10,10,92,20,90,100.0,9.1,9.2,2.0,9.0
Akali,74,28,354,442,466,37.84,1.86,4.78,5.97,6.3
Aatrox,4,0,8,32,20,0.0,0.88,2.0,8.0,5.0
Lissandra,56,24,342,272,282,42.86,2.29,6.11,4.86,5.04
VelKoz,32,10,230,116,268,31.25,4.29,7.19,3.62,8.38
Jayce,20,10,128,38,112,50.0,6.32,6.4,1.9,5.6
Zed,112,62,676,520,722,55.36,2.69,6.04,4.64,6.45
Gwen,2,0,12,2,12,0.0,12.0,6.0,1.0,6.0
KSante,6,0,36,32,24,0.0,1.88,6.0,5.33,4.0
Yasuo,74,38,564,288,638,51.35,4.17,7.62,3.89,8.62
Garen,2,2,10,6,30,100.0,6.67,5.0,3.0,15.0
Ambessa,12,8,48,84,160,66.67,2.48,4.0,7.0,13.33
Rumble,6,4,54,14,64,66.67,8.43,9.0,2.33,10.67
Renekton,2,2,14,2,8,100.0,11.0,7.0,1.0,4.0
Swain,4,4,12,4,28,100.0,10.0,3.0,1.0,7.0
Vex,22,6,132,118,124,27.27,2.17,6.0,5.36,5.64
Galio,56,24,334,206,446,42.86,3.79,5.96,3.68,7.96
Cassiopeia,12,8,98,14,86,66.67,13.14,8.17,1.17,7.17
Lee Sin,4,4,30,8,40,100.0,8.75,7.5,2.0,10.0
Lux,76,36,506,312,524,47.37,3.3,6.66,4.11,6.89
Ezreal,2,2,30,0,22,100.0,52.0,15.0,0.0,11.0
Karma,12,4,64,86,92,33.33,1.81,5.33,7.17,7.67
Seraphine,8,8,72,20,84,100.0,7.8,9.0,2.5,10.5
Akshan,22,14,148,100,216,63.64,3.64,6.73,4.55,9.82
Vladimir,36,20,236,188,330,55.56,3.01,6.56,5.22,9.17
Pantheon,4,2,12,28,22,50.0,1.21,3.0,7.0,5.5
Sivir,2,2,14,2,16,100.0,15.0,7.0,1.0,8.0
Kennen,14,8,94,52,124,57.14,4.19,6.71,3.71,8.86
Fizz,12,0,82,78,80,0.0,2.08,6.83,6.5,6.67
Morgana,10,0,10,50,20,0.0,0.6,1.0,5.0,2.0
Mel,128,44,566,590,1054,34.38,2.75,4.42,4.61,8.23
Zilean,38,18,174,210,230,47.37,1.92,4.58,5.53,6.05
Anivia,38,14,236,198,352,36.84,2.97,6.21,5.21,9.26
Ashe,4,0,8,32,40,0.0,1.5,2.0,8.0,10.0
Kayle,18,14,118,52,126,77.78,4.69,6.56,2.89,7.0
Karthus,2,0,20,14,28,0.0,3.43,10.0,7.0,14.0
Ziggs,6,0,10,28,26,0.0,1.29,1.67,4.67,4.33
Twitch,4,0,16,22,20,0.0,1.64,4.0,5.5,5.0
Sett,22,18,122,38,260,81.82,10.05,5.55,1.73,11.82
Gragas,8,8,64,72,56,100.0,1.67,8.0,9.0,7.0
Chogath,6,2,22,20,12,33.33,1.7,3.67,3.33,2.0
Elise,2,0,16,10,10,0.0,2.6,8.0,5.0,5.0
Gangplank,8,6,50,24,68,75.0,4.92,6.25,3.0,8.5
Kaisa,12,0,30,18,126,0.0,8.67,2.5,1.5,10.5
Jarvan Iv,2,2,22,4,12,100.0,8.5,11.0,2.0,6.0
Gnar,6,0,24,30,0,0.0,0.8,4.0,5.0,0.0
Malphite,2,2,4,4,4,100.0,2.0,2.0,2.0,2.0
Heimerdinger,6,0,8,34,22,0.0,0.88,1.33,5.67,3.67
Aurelion Sol,2,0,4,12,6,0.0,0.83,2.0,6.0,3.0
Nunu & Willump,4,4,16,12,20,100.0,3.0,4.0,3.0,5.0
KogMaw,4,2,22,18,14,50.0,2.0,5.5,4.5,3.5
Quinn,2,2,4,4,20,100.0,6.0,2.0,2.0,10.0
Nidalee,8,6,44,32,56,75.0,3.12,5.5,4.0,7.0
Jinx,4,0,12,32,40,0.0,1.62,3.0,8.0,10.0
Yunara,4,4,16,12,24,100.0,3.33,4.0,3.0,6.0
Samira,2,0,6,10,8,0.0,1.4,3.0,5.0,4.0
