opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Neeko,40,16,78,158,594,40.0,4.25,1.95,3.95,14.85
Nautilus,34,10,114,210,474,29.41,2.8,3.35,6.18,13.94
Nami,58,26,100,266,566,44.83,2.5,1.72,4.59,9.76
Poppy,34,0,122,240,348,0.0,1.96,3.59,7.06,10.24
Lulu,34,4,42,188,314,11.76,1.89,1.24,5.53,9.24
Leona,86,30,132,608,1176,34.88,2.15,1.53,7.07,13.67
Bard,44,12,92,226,450,27.27,2.4,2.09,5.14,10.23
Rell,54,36,134,254,808,66.67,3.71,2.48,4.7,14.96
Elise,6,4,10,16,106,66.67,7.25,1.67,2.67,17.67
Rakan,56,18,176,370,928,32.14,2.98,3.14,6.61,16.57
Zilean,10,10,40,100,150,100.0,1.9,4.0,10.0,15.0
Janna,34,8,44,178,354,23.53,2.24,1.29,5.24,10.41
Senna,16,12,24,80,212,75.0,2.95,1.5,5.0,13.25
Alistar,44,16,128,344,556,36.36,1.99,2.91,7.82,12.64
Braum,46,4,88,280,450,8.7,1.92,1.91,6.09,9.78
Pyke,50,4,100,336,556,8.0,1.95,2.0,6.72,11.12
Pantheon,14,0,12,52,30,0.0,0.81,0.86,3.71,2.14
Thresh,28,12,58,170,430,42.86,2.87,2.07,6.07,15.36
Milio,18,8,52,122,184,44.44,1.93,2.89,6.78,10.22
Trundle,4,0,2,22,26,0.0,1.27,0.5,5.5,6.5
Mel,6,4,28,24,84,66.67,4.67,4.67,4.0,14.0
Karma,14,6,44,116,156,42.86,1.72,3.14,8.29,11.14
Sona,16,6,56,82,182,37.5,2.9,3.5,5.12,11.38
Soraka,8,8,30,14,124,100.0,11.0,3.75,1.75,15.5
Lux,2,2,4,14,52,100.0,4.0,2.0,7.0,26.0
Taric,20,8,20,70,202,40.0,3.17,1.0,3.5,10.1
Blitzcrank,2,2,0,8,24,100.0,3.0,0.0,4.0,12.0
Renata,2,0,2,12,24,0.0,2.17,1.0,6.0,12.0
Seraphine,4,0,20,32,24,0.0,1.38,5.0,8.0,6.0
Morgana,2,2,4,6,42,100.0,7.67,2.0,3.0,21.0
Yuumi,12,6,0,48,104,50.0,2.17,0.0,4.0,8.67
Sett,4,0,16,36,40,0.0,1.56,4.0,9.0,10.0
Rumble,4,4,4,16,20,100.0,1.5,1.0,4.0,5.0
Maokai,4,0,8,28,70,0.0,2.79,2.0,7.0,17.5
Sylas,4,0,4,16,48,0.0,3.25,1.0,4.0,12.0
Camille,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
