opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Zoe,18,4,4,36,96,22.22,2.78,0.22,2.0,5.33
Orianna,10,6,62,26,122,60.0,7.08,6.2,2.6,12.2
Taliyah,10,0,38,60,64,0.0,1.7,3.8,6.0,6.4
Sylas,12,12,36,22,90,100.0,5.73,3.0,1.83,7.5
Zac,4,0,0,32,32,0.0,1.0,0.0,8.0,8.0
Akali,16,12,98,32,168,75.0,8.31,6.12,2.0,10.5
Blitzcrank,4,4,0,0,0,100.0,0.0,0.0,0.0,0.0
Zed,8,6,38,36,72,75.0,3.06,4.75,4.5,9.0
Yone,12,12,58,16,38,100.0,6.0,4.83,1.33,3.17
Twisted Fate,16,0,40,76,76,0.0,1.53,2.5,4.75,4.75
Azir,2,0,4,16,20,0.0,1.5,2.0,8.0,10.0
Urgot,4,4,28,12,36,100.0,5.33,7.0,3.0,9.0
Lee Sin,6,6,90,12,84,100.0,14.5,15.0,2.0,14.0
Smolder,12,4,78,52,174,33.33,4.85,6.5,4.33,14.5
Talon,18,2,46,70,150,11.11,2.8,2.56,3.89,8.33
Zilean,2,2,6,2,18,100.0,12.0,3.0,1.0,9.0
Hwei,4,2,16,10,30,50.0,4.6,4.0,2.5,7.5
Tristana,4,4,26,14,72,100.0,7.0,6.5,3.5,18.0
Nasus,2,0,4,14,8,0.0,0.86,2.0,7.0,4.0
Vladimir,22,16,78,84,418,72.73,5.9,3.55,3.82,19.0
Ahri,30,30,136,120,308,100.0,3.7,4.53,4.0,10.27
Katarina,8,0,26,26,66,0.0,3.54,3.25,3.25,8.25
Yasuo,52,20,196,144,410,38.46,4.21,3.77,2.77,7.88
Kayle,2,2,10,4,30,100.0,10.0,5.0,2.0,15.0
Kassadin,8,0,32,48,88,0.0,2.5,4.0,6.0,11.0
Veigar,14,14,66,56,182,100.0,4.43,4.71,4.0,13.0
Syndra,10,10,20,20,140,100.0,8.0,2.0,2.0,14.0
Galio,8,2,24,42,50,25.0,1.76,3.0,5.25,6.25
Lux,8,0,56,40,50,0.0,2.65,7.0,5.0,6.25
Ekko,6,4,16,14,20,66.67,2.57,2.67,2.33,3.33
Annie,8,8,48,16,112,100.0,10.0,6.0,2.0,14.0
Viktor,2,2,12,16,36,100.0,3.0,6.0,8.0,18.0
Fizz,4,4,30,10,36,100.0,6.6,7.5,2.5,9.0
Rumble,6,6,36,0,72,100.0,108.0,6.0,0.0,12.0
Akshan,2,2,10,2,12,100.0,11.0,5.0,1.0,6.0
LeBlanc,10,0,60,30,60,0.0,4.0,6.0,3.0,6.0
Diana,2,0,2,14,20,0.0,1.57,1.0,7.0,10.0
Tryndamere,2,0,16,12,28,0.0,3.67,8.0,6.0,14.0
Jayce,2,0,6,14,2,0.0,0.57,3.0,7.0,1.0
Irelia,2,2,10,12,24,100.0,2.83,5.0,6.0,12.0
Renekton,6,6,30,18,108,100.0,7.67,5.0,3.0,18.0
Gragas,10,0,32,38,6,0.0,1.0,3.2,3.8,0.6
Sett,2,2,10,2,24,100.0,17.0,5.0,1.0,12.0
Aurora,2,0,6,4,4,0.0,2.5,3.0,2.0,2.0
VelKoz,4,0,4,16,8,0.0,0.75,1.0,4.0,2.0
Corki,2,2,10,2,26,100.0,18.0,5.0,1.0,13.0
