opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Nautilus,2372,1268,2722,12754,37780,53.46,3.18,1.15,5.38,15.93
Rakan,1080,570,1220,5170,15674,52.78,3.27,1.13,4.79,14.51
Alistar,1468,688,1508,8016,21496,46.87,2.87,1.03,5.46,14.64
Rell,1190,538,1120,6744,16564,45.21,2.62,0.94,5.67,13.92
Elise,234,154,236,1400,4168,65.81,3.15,1.01,5.98,17.81
Thresh,1014,484,996,5736,14990,47.73,2.79,0.98,5.66,14.78
Pyke,714,376,888,4196,11138,52.66,2.87,1.24,5.88,15.6
Karma,520,230,510,2574,6864,44.23,2.86,0.98,4.95,13.2
Lulu,656,346,778,3234,9692,52.74,3.24,1.19,4.93,14.77
Neeko,390,192,418,2534,5866,49.23,2.48,1.07,6.5,15.04
Poppy,250,130,292,1482,4538,52.0,3.26,1.17,5.93,18.15
Nami,1116,546,1126,5622,15804,48.92,3.01,1.01,5.04,14.16
Renata,138,66,264,878,2208,47.83,2.82,1.91,6.36,16.0
Sona,270,84,312,1374,3418,31.11,2.71,1.16,5.09,12.66
Leona,698,358,790,3640,10430,51.29,3.08,1.13,5.21,14.94
Bard,544,228,670,3162,8490,41.91,2.9,1.23,5.81,15.61
Zilean,248,122,280,1290,3730,49.19,3.11,1.13,5.2,15.04
Sylas,52,20,74,260,748,38.46,3.16,1.42,5.0,14.38
Quinn,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Janna,292,144,300,1220,3676,49.32,3.26,1.03,4.18,12.59
Gwen,8,8,24,32,64,100.0,2.75,3.0,4.0,8.0
Soraka,338,146,470,1980,5192,43.2,2.86,1.39,5.86,15.36
Milio,394,178,302,1722,5530,45.18,3.39,0.77,4.37,14.04
Dr. Mundo,24,2,30,190,308,8.33,1.78,1.25,7.92,12.83
Kennen,36,18,52,258,570,50.0,2.41,1.44,7.17,15.83
Trundle,84,32,156,536,1078,38.1,2.3,1.86,6.38,12.83
Yuumi,140,90,210,580,2126,64.29,4.03,1.5,4.14,15.19
Nidalee,60,32,78,288,778,53.33,2.97,1.3,4.8,12.97
Ashe,12,8,18,72,190,66.67,2.89,1.5,6.0,15.83
Shen,46,42,42,184,740,91.3,4.25,0.91,4.0,16.09
Gragas,22,4,10,124,134,18.18,1.16,0.45,5.64,6.09
Blitzcrank,414,192,428,2544,6870,46.38,2.87,1.03,6.14,16.59
Senna,278,106,326,1704,4076,38.13,2.58,1.17,6.13,14.66
Maokai,76,26,100,492,1170,34.21,2.58,1.32,6.47,15.39
Seraphine,172,66,194,912,2266,38.37,2.7,1.13,5.3,13.17
Mel,78,44,86,384,1224,56.41,3.41,1.1,4.92,15.69
Zac,10,4,4,52,138,40.0,2.73,0.4,5.2,13.8
Taric,146,94,148,620,2206,64.38,3.8,1.01,4.25,15.11
