opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Nunu & Willump,8,6,30,18,110,75.0,7.78,3.75,2.25,13.75
VelKoz,12,0,12,72,180,0.0,2.67,1.0,6.0,15.0
Lulu,52,18,54,298,670,34.62,2.43,1.04,5.73,12.88
Zilean,18,10,20,62,190,55.56,3.39,1.11,3.44,10.56
Alistar,56,28,160,246,726,50.0,3.6,2.86,4.39,12.96
Senna,40,16,102,168,204,40.0,1.82,2.55,4.2,5.1
Karma,34,10,70,196,416,29.41,2.48,2.06,5.76,12.24
Rakan,42,26,142,218,530,61.9,3.08,3.38,5.19,12.62
Sona,20,4,38,42,112,20.0,3.57,1.9,2.1,5.6
Akali,4,4,12,24,80,100.0,3.83,3.0,6.0,20.0
Nautilus,46,26,80,216,546,56.52,2.9,1.74,4.7,11.87
Mel,30,24,80,116,596,80.0,5.83,2.67,3.87,19.87
Thresh,30,18,58,176,524,60.0,3.31,1.93,5.87,17.47
Zoe,4,4,4,36,80,100.0,2.33,1.0,9.0,20.0
Nami,46,30,126,150,638,65.22,5.09,2.74,3.26,13.87
Morgana,10,10,42,36,228,100.0,7.5,4.2,3.6,22.8
Pyke,38,18,78,246,594,47.37,2.73,2.05,6.47,15.63
Braum,84,52,192,386,1268,61.9,3.78,2.29,4.6,15.1
Milio,20,16,38,54,312,80.0,6.48,1.9,2.7,15.6
Pantheon,20,14,56,90,366,70.0,4.69,2.8,4.5,18.3
Poppy,12,10,32,38,134,83.33,4.37,2.67,3.17,11.17
Rell,58,32,82,202,714,55.17,3.94,1.41,3.48,12.31
Leona,24,6,36,164,418,25.0,2.77,1.5,6.83,17.42
Janna,18,18,26,46,234,100.0,5.65,1.44,2.56,13.0
Soraka,16,12,44,84,218,75.0,3.12,2.75,5.25,13.62
Lux,4,4,4,12,40,100.0,3.67,1.0,3.0,10.0
Renata,24,6,52,130,240,25.0,2.25,2.17,5.42,10.0
Camille,8,2,34,76,154,25.0,2.47,4.25,9.5,19.25
Shen,4,4,6,6,56,100.0,10.33,1.5,1.5,14.0
Zyra,4,4,8,20,72,100.0,4.0,2.0,5.0,18.0
Blitzcrank,8,0,16,52,114,0.0,2.5,2.0,6.5,14.25
Bard,26,14,126,140,296,53.85,3.01,4.85,5.38,11.38
Elise,10,2,32,46,206,20.0,5.17,3.2,4.6,20.6
Jarvan Iv,2,2,4,8,36,100.0,5.0,2.0,4.0,18.0
Gragas,4,0,4,12,12,0.0,1.33,1.0,3.0,3.0
Yuumi,4,2,2,2,24,50.0,13.0,0.5,0.5,6.0
Seraphine,12,2,26,62,116,16.67,2.29,2.17,5.17,9.67
Sion,2,0,0,4,6,0.0,1.5,0.0,2.0,3.0
Sejuani,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Neeko,8,2,12,36,58,25.0,1.94,1.5,4.5,7.25
Teemo,2,2,4,6,44,100.0,8.0,2.0,3.0,22.0
Swain,2,2,4,2,26,100.0,15.0,2.0,1.0,13.0
Nidalee,8,0,32,72,40,0.0,1.0,4.0,9.0,5.0
Tahm Kench,6,6,54,54,78,100.0,2.44,9.0,9.0,13.0
LeBlanc,2,0,0,24,24,0.0,1.0,0.0,12.0,12.0
Maokai,2,2,0,2,0,100.0,0.0,0.0,1.0,0.0
