opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Akali,14,2,46,146,24,14.29,0.48,3.29,10.43,1.71
Jayce,32,14,54,164,74,43.75,0.78,1.69,5.12,2.31
Quinn,6,2,14,26,10,33.33,0.92,2.33,4.33,1.67
Yone,52,26,314,370,302,50.0,1.66,6.04,7.12,5.81
Azir,16,0,62,170,10,0.0,0.42,3.88,10.62,0.62
Chogath,42,18,148,274,184,42.86,1.21,3.52,6.52,4.38
Shen,54,32,188,338,168,59.26,1.05,3.48,6.26,3.11
Fiora,26,20,72,186,72,76.92,0.77,2.77,7.15,2.77
Yorick,40,26,120,276,128,65.0,0.9,3.0,6.9,3.2
Karma,2,2,20,6,12,100.0,5.33,10.0,3.0,6.0
Rengar,16,16,124,92,80,100.0,2.22,7.75,5.75,5.0
Rumble,2,0,0,8,0,0.0,0.0,0.0,4.0,0.0
Sion,78,36,284,404,252,46.15,1.33,3.64,5.18,3.23
Jax,76,36,304,608,418,47.37,1.19,4.0,8.0,5.5
Aatrox,30,14,100,190,134,46.67,1.23,3.33,6.33,4.47
Ambessa,60,24,220,442,246,40.0,1.05,3.67,7.37,4.1
Urgot,10,2,32,80,56,20.0,1.1,3.2,8.0,5.6
Renekton,32,26,104,142,174,81.25,1.96,3.25,4.44,5.44
Riven,60,36,350,264,198,60.0,2.08,5.83,4.4,3.3
Teemo,20,10,102,134,66,50.0,1.25,5.1,6.7,3.3
Smolder,2,0,12,26,16,0.0,1.08,6.0,13.0,8.0
Irelia,32,30,212,172,154,93.75,2.13,6.62,5.38,4.81
Ryze,6,2,24,28,10,33.33,1.21,4.0,4.67,1.67
Ornn,64,26,154,488,214,40.62,0.75,2.41,7.62,3.34
Darius,52,30,290,266,218,57.69,1.91,5.58,5.12,4.19
Kled,16,6,42,124,40,37.5,0.66,2.62,7.75,2.5
Olaf,12,2,78,76,74,16.67,2.0,6.5,6.33,6.17
Akshan,2,0,0,10,0,0.0,0.0,0.0,5.0,0.0
Gangplank,36,10,150,206,148,27.78,1.45,4.17,5.72,4.11
Ahri,2,2,2,16,22,100.0,1.5,1.0,8.0,11.0
Gnar,38,24,150,292,184,63.16,1.14,3.95,7.68,4.84
Zoe,2,2,10,18,10,100.0,1.11,5.0,9.0,5.0
Dr. Mundo,40,26,134,188,150,65.0,1.51,3.35,4.7,3.75
Lee Sin,2,2,10,28,10,100.0,0.71,5.0,14.0,5.0
Yasuo,30,16,220,110,46,53.33,2.42,7.33,3.67,1.53
Cassiopeia,4,4,28,32,36,100.0,2.0,7.0,8.0,9.0
Camille,36,18,240,294,302,50.0,1.84,6.67,8.17,8.39
Tahm Kench,10,2,42,96,36,20.0,0.81,4.2,9.6,3.6
Poppy,4,2,20,34,60,50.0,2.35,5.0,8.5,15.0
Kayle,10,2,30,72,26,20.0,0.78,3.0,7.2,2.6
Tryndamere,36,16,68,238,142,44.44,0.88,1.89,6.61,3.94
Vladimir,14,6,18,108,34,42.86,0.48,1.29,7.71,2.43
Gwen,46,24,202,294,380,52.17,1.98,4.39,6.39,8.26
Nasus,26,8,190,126,78,30.77,2.13,7.31,4.85,3.0
Neeko,4,0,0,16,4,0.0,0.25,0.0,4.0,1.0
Katarina,4,4,16,16,4,100.0,1.25,4.0,4.0,1.0
Warwick,10,4,20,68,54,40.0,1.09,2.0,6.8,5.4
Aurora,6,0,12,62,4,0.0,0.26,2.0,10.33,0.67
Zac,6,6,12,42,60,100.0,1.71,2.0,7.0,10.0
Pantheon,6,4,28,48,8,66.67,0.75,4.67,8.0,1.33
Sett,24,6,54,178,76,25.0,0.73,2.25,7.42,3.17
Udyr,28,8,66,274,118,28.57,0.67,2.36,9.79,4.21
Mordekaiser,24,12,116,124,88,50.0,1.65,4.83,5.17,3.67
KSante,24,18,104,136,104,75.0,1.53,4.33,5.67,4.33
Garen,10,8,38,58,48,80.0,1.48,3.8,5.8,4.8
Sejuani,2,0,0,22,2,0.0,0.09,0.0,11.0,1.0
Naafiri,2,2,10,12,26,100.0,3.0,5.0,6.0,13.0
Singed,24,14,76,138,140,58.33,1.57,3.17,5.75,5.83
Annie,2,0,2,12,10,0.0,1.0,1.0,6.0,5.0
Illaoi,2,2,8,10,2,100.0,1.0,4.0,5.0,1.0
Gragas,18,8,66,134,66,44.44,0.99,3.67,7.44,3.67
Volibear,20,16,96,42,72,80.0,4.0,4.8,2.1,3.6
Anivia,4,0,0,20,4,0.0,0.2,0.0,5.0,1.0
Malphite,8,2,26,46,30,25.0,1.22,3.25,5.75,3.75
Swain,6,0,6,72,78,0.0,1.17,1.0,12.0,13.0
Kennen,4,0,18,42,14,0.0,0.76,4.5,10.5,3.5
Sylas,4,0,4,32,8,0.0,0.38,1.0,8.0,2.0
Skarner,4,0,20,28,16,0.0,1.29,5.0,7.0,4.0
Senna,2,0,0,12,8,0.0,0.67,0.0,6.0,4.0
Galio,2,2,8,4,10,100.0,4.5,4.0,2.0,5.0
Vayne,2,0,2,12,6,0.0,0.67,1.0,6.0,3.0
Heimerdinger,2,2,4,14,16,100.0,1.43,2.0,7.0,8.0
