opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Yunara,2,2,22,20,8,100.0,1.5,11.0,10.0,4.0
Aphelios,2,0,4,8,4,0.0,1.0,2.0,4.0,2.0
Jhin,2,2,18,2,6,100.0,12.0,9.0,1.0,3.0
Corki,4,2,44,34,18,50.0,1.82,11.0,8.5,4.5
Veigar,2,0,8,8,6,0.0,1.75,4.0,4.0,3.0
