opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Fizz,44,26,310,262,516,59.09,3.15,7.05,5.95,11.73
Naafiri,12,12,152,30,128,100.0,9.33,12.67,2.5,10.67
Taliyah,92,58,506,462,634,63.04,2.47,5.5,5.02,6.89
Kindred,10,10,20,20,10,100.0,1.5,2.0,2.0,1.0
Riven,42,30,140,146,382,71.43,3.58,3.33,3.48,9.1
Akali,66,30,406,296,418,45.45,2.78,6.15,4.48,6.33
Katarina,86,56,530,360,658,65.12,3.3,6.16,4.19,7.65
Sylas,140,82,570,704,960,58.57,2.17,4.07,5.03,6.86
Hwei,78,52,554,454,608,66.67,2.56,7.1,5.82,7.79
Orianna,56,24,216,228,396,42.86,2.68,3.86,4.07,7.07
Aurora,80,56,344,316,638,70.0,3.11,4.3,3.95,7.97
Neeko,10,10,48,50,90,100.0,2.76,4.8,5.0,9.0
Corki,28,24,144,94,308,85.71,4.81,5.14,3.36,11.0
Lux,24,6,110,148,128,25.0,1.61,4.58,6.17,5.33
Ryze,70,38,306,238,496,54.29,3.37,4.37,3.4,7.09
Vex,32,12,284,116,250,37.5,4.6,8.88,3.62,7.81
Twitch,18,4,90,54,166,22.22,4.74,5.0,3.0,9.22
Qiyana,58,48,300,328,404,82.76,2.15,5.17,5.66,6.97
Zed,98,6,610,618,572,6.12,1.91,6.22,6.31,5.84
Yuumi,8,8,40,8,48,100.0,11.0,5.0,1.0,6.0
Ekko,10,4,66,48,68,40.0,2.79,6.6,4.8,6.8
Diana,10,10,82,44,114,100.0,4.45,8.2,4.4,11.4
Azir,100,78,530,336,770,78.0,3.87,5.3,3.36,7.7
Vladimir,66,46,460,306,516,69.7,3.19,6.97,4.64,7.82
Renekton,22,14,50,54,64,63.64,2.11,2.27,2.45,2.91
Camille,10,10,40,50,50,100.0,1.8,4.0,5.0,5.0
Viktor,48,38,220,120,314,79.17,4.45,4.58,2.5,6.54
Zoe,24,6,86,120,96,25.0,1.52,3.58,5.0,4.0
Annie,32,6,104,172,200,18.75,1.77,3.25,5.38,6.25
Twisted Fate,46,16,236,182,234,34.78,2.58,5.13,3.96,5.09
Kennen,8,6,14,42,50,75.0,1.52,1.75,5.25,6.25
Ahri,82,42,412,394,622,51.22,2.62,5.02,4.8,7.59
Sion,30,18,78,130,212,60.0,2.23,2.6,4.33,7.07
Nunu & Willump,4,4,44,32,44,100.0,2.75,11.0,8.0,11.0
Veigar,20,8,80,64,108,40.0,2.94,4.0,3.2,5.4
Zilean,14,0,64,60,52,0.0,1.93,4.57,4.29,3.71
Kayle,26,14,164,136,150,53.85,2.31,6.31,5.23,5.77
Malphite,4,0,8,8,8,0.0,2.0,2.0,2.0,2.0
LeBlanc,16,12,40,66,90,75.0,1.97,2.5,4.12,5.62
Jayce,4,2,18,16,20,50.0,2.38,4.5,4.0,5.0
Ivern,8,8,8,48,56,100.0,1.33,1.0,6.0,7.0
Lissandra,34,12,126,206,226,35.29,1.71,3.71,6.06,6.65
Pantheon,6,4,36,58,54,66.67,1.55,6.0,9.67,9.0
Zyra,2,2,12,2,16,100.0,14.0,6.0,1.0,8.0
Galio,14,2,60,110,104,14.29,1.49,4.29,7.86,7.43
Urgot,2,0,8,12,24,0.0,2.67,4.0,6.0,12.0
Malzahar,8,2,26,20,20,25.0,2.3,3.25,2.5,2.5
Anivia,22,6,26,72,86,27.27,1.56,1.18,3.27,3.91
Yasuo,38,10,216,258,288,26.32,1.95,5.68,6.79,7.58
Talon,14,6,54,80,56,42.86,1.38,3.86,5.71,4.0
Karma,14,10,94,24,116,71.43,8.75,6.71,1.71,8.29
Zac,4,2,22,22,26,50.0,2.18,5.5,5.5,6.5
Heimerdinger,6,0,24,60,60,0.0,1.4,4.0,10.0,10.0
Syndra,22,12,82,106,174,54.55,2.42,3.73,4.82,7.91
Tristana,10,2,64,58,52,20.0,2.0,6.4,5.8,5.2
Sivir,2,2,10,4,10,100.0,5.0,5.0,2.0,5.0
Caitlyn,2,2,18,6,16,100.0,5.67,9.0,3.0,8.0
Irelia,28,18,144,158,228,64.29,2.35,5.14,5.64,8.14
Quinn,8,0,20,26,36,0.0,2.15,2.5,3.25,4.5
Teemo,10,0,100,100,60,0.0,1.6,10.0,10.0,6.0
Mel,28,8,86,152,172,28.57,1.7,3.07,5.43,6.14
