opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Galio,498,256,2118,1824,3702,51.41,3.19,4.25,3.66,7.43
Annie,498,276,2610,2146,4220,55.42,3.18,5.24,4.31,8.47
Taliyah,992,482,5040,4262,8386,48.59,3.15,5.08,4.3,8.45
Sylas,810,388,3984,3880,7418,47.9,2.94,4.92,4.79,9.16
Sion,50,38,240,218,482,76.0,3.31,4.8,4.36,9.64
Ryze,526,280,2530,2372,4250,53.23,2.86,4.81,4.51,8.08
Diana,166,98,930,770,1814,59.04,3.56,5.6,4.64,10.93
Naafiri,68,38,274,326,566,55.88,2.58,4.03,4.79,8.32
Ambessa,92,34,308,350,574,36.96,2.52,3.35,3.8,6.24
Ziggs,108,62,744,620,900,57.41,2.65,6.89,5.74,8.33
Zac,74,48,532,286,774,64.86,4.57,7.19,3.86,10.46
Kayle,76,42,650,312,584,55.26,3.96,8.55,4.11,7.68
Aurora,632,346,3106,2658,4928,54.75,3.02,4.91,4.21,7.8
Viktor,784,418,3620,3304,6636,53.32,3.1,4.62,4.21,8.46
Tristana,154,110,834,616,1188,71.43,3.28,5.42,4.0,7.71
Nunu & Willump,60,40,260,148,476,66.67,4.97,4.33,2.47,7.93
Yone,460,264,2394,1658,3504,57.39,3.56,5.2,3.6,7.62
LeBlanc,244,136,1352,1378,2190,55.74,2.57,5.54,5.65,8.98
Syndra,774,380,3476,3242,7148,49.1,3.28,4.49,4.19,9.24
Neeko,80,42,400,394,786,52.5,3.01,5.0,4.92,9.82
Twisted Fate,466,228,2326,2182,4320,48.93,3.05,4.99,4.68,9.27
Chogath,54,18,248,382,336,33.33,1.53,4.59,7.07,6.22
Azir,674,326,3276,3344,5580,48.37,2.65,4.86,4.96,8.28
Zoe,372,200,1650,1672,3144,53.76,2.87,4.44,4.49,8.45
Xerath,146,72,828,682,1042,49.32,2.74,5.67,4.67,7.14
Yasuo,276,186,1262,1022,1978,67.39,3.17,4.57,3.7,7.17
Akali,770,410,3106,3836,6436,53.25,2.49,4.03,4.98,8.36
Akshan,262,192,1524,1046,2298,73.28,3.65,5.82,3.99,8.77
Ekko,242,74,964,1120,1560,30.58,2.25,3.98,4.63,6.45
Hwei,422,238,2310,1932,3600,56.4,3.06,5.47,4.58,8.53
Katarina,244,142,1444,1240,2492,58.2,3.17,5.92,5.08,10.21
Ahri,516,354,2832,2010,4208,68.6,3.5,5.49,3.9,8.16
Cassiopeia,40,16,176,174,310,40.0,2.79,4.4,4.35,7.75
Veigar,116,74,618,490,1056,63.79,3.42,5.33,4.22,9.1
Mel,222,122,1070,1024,1638,54.95,2.64,4.82,4.61,7.38
Karma,70,42,382,264,546,60.0,3.52,5.46,3.77,7.8
Gragas,56,32,184,312,488,57.14,2.15,3.29,5.57,8.71
Vladimir,446,242,2066,2056,3918,54.26,2.91,4.63,4.61,8.78
Lux,140,66,476,632,1056,47.14,2.42,3.4,4.51,7.54
Jayce,98,28,432,434,854,28.57,2.96,4.41,4.43,8.71
Irelia,214,106,1146,1058,2124,49.53,3.09,5.36,4.94,9.93
Lissandra,130,46,732,748,1134,35.38,2.49,5.63,5.75,8.72
Karthus,16,16,112,32,240,100.0,11.0,7.0,2.0,15.0
Anivia,90,26,480,452,716,28.89,2.65,5.33,5.02,7.96
Smolder,46,30,230,238,392,65.22,2.61,5.0,5.17,8.52
Aatrox,32,30,154,50,258,93.75,8.24,4.81,1.56,8.06
Fizz,88,32,398,412,728,36.36,2.73,4.52,4.68,8.27
Shen,10,4,38,56,60,40.0,1.75,3.8,5.6,6.0
Kassadin,124,52,682,586,1066,41.94,2.98,5.5,4.73,8.6
Renekton,20,4,72,124,82,20.0,1.24,3.6,6.2,4.1
Ivern,6,6,12,32,74,100.0,2.69,2.0,5.33,12.33
Swain,58,24,292,290,552,41.38,2.91,5.03,5.0,9.52
Kled,4,4,12,8,0,100.0,1.5,3.0,2.0,0.0
Zed,212,114,986,1122,1944,53.77,2.61,4.65,5.29,9.17
Talon,54,26,160,252,366,48.15,2.09,2.96,4.67,6.78
Wukong,18,4,52,98,120,22.22,1.76,2.89,5.44,6.67
Corki,172,96,1064,806,1392,55.81,3.05,6.19,4.69,8.09
Vayne,26,2,92,146,80,7.69,1.18,3.54,5.62,3.08
Heimerdinger,20,14,108,70,290,70.0,5.69,5.4,3.5,14.5
Riven,24,2,124,120,84,8.33,1.73,5.17,5.0,3.5
Twitch,22,14,104,114,230,63.64,2.93,4.73,5.18,10.45
Pantheon,30,8,198,224,352,26.67,2.46,6.6,7.47,11.73
Vex,98,30,380,438,928,30.61,2.99,3.88,4.47,9.47
VelKoz,26,6,132,146,230,23.08,2.48,5.08,5.62,8.85
Tryndamere,32,20,196,124,368,62.5,4.55,6.12,3.88,11.5
Kindred,6,6,18,18,42,100.0,3.33,3.0,3.0,7.0
Zilean,96,36,524,392,982,37.5,3.84,5.46,4.08,10.23
Lulu,24,0,62,100,68,0.0,1.3,2.58,4.17,2.83
Nidalee,58,22,220,284,452,37.93,2.37,3.79,4.9,7.79
Urgot,10,4,40,52,84,40.0,2.38,4.0,5.2,8.4
Jhin,18,0,64,56,68,0.0,2.36,3.56,3.11,3.78
Aurelion Sol,128,54,520,546,950,42.19,2.69,4.06,4.27,7.42
Darius,22,2,144,182,204,9.09,1.91,6.55,8.27,9.27
KSante,24,16,136,98,234,66.67,3.78,5.67,4.08,9.75
Soraka,18,18,48,0,24,100.0,72.0,2.67,0.0,1.33
Kennen,24,6,106,158,244,25.0,2.22,4.42,6.58,10.17
Qiyana,92,52,532,392,720,56.52,3.19,5.78,4.26,7.83
Nilah,12,12,48,48,72,100.0,2.5,4.0,4.0,6.0
Gangplank,10,6,66,82,134,60.0,2.44,6.6,8.2,13.4
Ornn,18,2,90,102,104,11.11,1.9,5.0,5.67,5.78
Caitlyn,10,2,40,36,54,20.0,2.61,4.0,3.6,5.4
Brand,6,4,36,20,58,66.67,4.7,6.0,3.33,9.67
Briar,6,0,16,42,16,0.0,0.76,2.67,7.0,2.67
Fiddlesticks,10,0,50,76,110,0.0,2.11,5.0,7.6,11.0
Camille,2,0,12,14,6,0.0,1.29,6.0,7.0,3.0
Lee Sin,10,0,64,60,40,0.0,1.73,6.4,6.0,4.0
Singed,22,22,182,90,224,100.0,4.51,8.27,4.09,10.18
Zeri,12,12,56,70,178,100.0,3.34,4.67,5.83,14.83
Nasus,4,2,24,16,24,50.0,3.0,6.0,4.0,6.0
Mordekaiser,6,4,22,14,24,66.67,3.29,3.67,2.33,4.0
Malzahar,80,54,458,334,874,67.5,3.99,5.72,4.17,10.93
Yunara,14,10,46,52,140,71.43,3.58,3.29,3.71,10.0
Sivir,2,0,6,8,0,0.0,0.75,3.0,4.0,0.0
Lucian,20,6,128,136,164,30.0,2.15,6.4,6.8,8.2
Kaisa,16,14,122,92,198,87.5,3.48,7.62,5.75,12.38
Xin Zhao,2,0,10,12,22,0.0,2.67,5.0,6.0,11.0
Garen,8,6,66,34,72,75.0,4.06,8.25,4.25,9.0
Morgana,44,18,210,240,292,40.91,2.09,4.77,5.45,6.64
Quinn,32,24,214,88,330,75.0,6.18,6.69,2.75,10.31
Miss Fortune,12,0,48,36,48,0.0,2.67,4.0,3.0,4.0
Shaco,4,0,28,40,44,0.0,1.8,7.0,10.0,11.0
Rumble,10,8,58,30,114,80.0,5.73,5.8,3.0,11.4
Teemo,6,0,40,30,28,0.0,2.27,6.67,5.0,4.67
Kayn,8,6,70,22,80,75.0,6.82,8.75,2.75,10.0
KogMaw,16,4,92,134,134,25.0,1.69,5.75,8.38,8.38
Dr. Mundo,20,4,52,102,148,20.0,1.96,2.6,5.1,7.4
Varus,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Seraphine,6,6,48,18,54,100.0,5.67,8.0,3.0,9.0
Gwen,16,2,56,120,122,12.5,1.48,3.5,7.5,7.62
Sett,8,8,56,8,32,100.0,11.0,7.0,1.0,4.0
Jarvan Iv,2,2,18,6,28,100.0,7.67,9.0,3.0,14.0
Yuumi,2,2,4,12,32,100.0,3.0,2.0,6.0,16.0
Rakan,4,4,20,16,68,100.0,5.5,5.0,4.0,17.0
Belveth,6,6,18,12,18,100.0,3.0,3.0,2.0,3.0
Viego,18,14,118,56,192,77.78,5.54,6.56,3.11,10.67
Olaf,4,4,8,16,68,100.0,4.75,2.0,4.0,17.0
Jax,2,0,8,4,6,0.0,3.5,4.0,2.0,3.0
Sejuani,6,6,18,42,144,100.0,3.86,3.0,7.0,24.0
Graves,4,4,60,8,48,100.0,13.5,15.0,2.0,12.0
Xayah,2,0,18,10,24,0.0,4.2,9.0,5.0,12.0
