opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Heimerdinger,12,10,60,18,70,83.33,7.22,5.0,1.5,5.83
Vladimir,12,4,60,84,118,33.33,2.12,5.0,7.0,9.83
Urgot,10,0,30,56,72,0.0,1.82,3.0,5.6,7.2
Neeko,10,2,20,36,60,20.0,2.22,2.0,3.6,6.0
Chogath,10,10,20,50,180,100.0,4.0,2.0,5.0,18.0
Gwen,4,2,16,16,72,50.0,5.5,4.0,4.0,18.0
Aurora,40,28,260,176,310,70.0,3.24,6.5,4.4,7.75
Kennen,16,6,106,74,108,37.5,2.89,6.62,4.62,6.75
Kindred,4,4,36,20,44,100.0,4.0,9.0,5.0,11.0
Akali,4,4,20,4,44,100.0,16.0,5.0,1.0,11.0
Rumble,2,0,4,8,10,0.0,1.75,2.0,4.0,5.0
Lee Sin,4,4,36,12,44,100.0,6.67,9.0,3.0,11.0
Jayce,6,6,34,10,58,100.0,9.2,5.67,1.67,9.67
Aatrox,6,6,24,0,72,100.0,96.0,4.0,0.0,12.0
Yasuo,4,2,14,14,46,50.0,4.29,3.5,3.5,11.5
Renekton,20,20,200,80,300,100.0,6.25,10.0,4.0,15.0
Teemo,12,8,36,52,148,66.67,3.54,3.0,4.33,12.33
Zac,2,2,2,14,2,100.0,0.29,1.0,7.0,1.0
Ryze,6,6,46,26,96,100.0,5.46,7.67,4.33,16.0
Sylas,2,0,10,16,2,0.0,0.75,5.0,8.0,1.0
Fiora,4,4,44,28,52,100.0,3.43,11.0,7.0,13.0
Anivia,10,0,30,50,20,0.0,1.0,3.0,5.0,2.0
Jax,2,0,2,10,18,0.0,2.0,1.0,5.0,9.0
Azir,12,0,36,84,36,0.0,0.86,3.0,7.0,3.0
Kayle,4,0,20,20,32,0.0,2.6,5.0,5.0,8.0
Ornn,4,4,12,12,60,100.0,6.0,3.0,3.0,15.0
Twisted Fate,2,2,20,14,20,100.0,2.86,10.0,7.0,10.0
Shen,2,2,6,12,20,100.0,2.17,3.0,6.0,10.0
Gragas,2,0,8,8,0,0.0,1.0,4.0,4.0,0.0
Sett,2,0,2,4,0,0.0,0.5,1.0,2.0,0.0
Cassiopeia,4,4,16,10,40,100.0,5.6,4.0,2.5,10.0
Vayne,2,2,18,14,38,100.0,4.0,9.0,7.0,19.0
