opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Camille,12,12,100,60,80,100.0,3.0,8.33,5.0,6.67
Kled,12,2,32,86,66,16.67,1.14,2.67,7.17,5.5
Dr. Mundo,34,0,110,304,84,0.0,0.64,3.24,8.94,2.47
Chogath,4,2,10,34,12,50.0,0.65,2.5,8.5,3.0
Kennen,2,2,14,12,20,100.0,2.83,7.0,6.0,10.0
Yorick,2,2,20,10,4,100.0,2.4,10.0,5.0,2.0
Renekton,4,4,36,42,42,100.0,1.86,9.0,10.5,10.5
Darius,8,4,44,44,28,50.0,1.64,5.5,5.5,3.5
Singed,24,4,106,196,98,16.67,1.04,4.42,8.17,4.08
Ambessa,30,10,82,306,106,33.33,0.61,2.73,10.2,3.53
Gwen,16,4,46,136,34,25.0,0.59,2.88,8.5,2.12
Qiyana,4,0,20,44,8,0.0,0.64,5.0,11.0,2.0
Poppy,4,0,4,44,20,0.0,0.55,1.0,11.0,5.0
Akali,4,0,10,28,12,0.0,0.79,2.5,7.0,3.0
Warwick,4,0,0,40,0,0.0,0.0,0.0,10.0,0.0
Jax,14,10,62,106,192,71.43,2.4,4.43,7.57,13.71
Yone,14,14,156,120,90,100.0,2.05,11.14,8.57,6.43
Udyr,8,8,120,32,80,100.0,6.25,15.0,4.0,10.0
Mordekaiser,10,10,166,36,62,100.0,6.33,16.6,3.6,6.2
Pantheon,4,4,32,12,40,100.0,6.0,8.0,3.0,10.0
Aatrox,2,0,6,10,12,0.0,1.8,3.0,5.0,6.0
Zac,2,2,20,14,18,100.0,2.71,10.0,7.0,9.0
Jayce,2,2,12,18,14,100.0,1.44,6.0,9.0,7.0
Ornn,10,8,36,76,76,80.0,1.47,3.6,7.6,7.6
Sion,16,0,32,144,32,0.0,0.44,2.0,9.0,2.0
Teemo,4,0,32,32,20,0.0,1.62,8.0,8.0,5.0
Illaoi,2,0,4,16,2,0.0,0.38,2.0,8.0,1.0
Gnar,2,0,6,12,4,0.0,0.83,3.0,6.0,2.0
Vayne,2,2,2,2,2,100.0,2.0,1.0,1.0,1.0
Olaf,4,0,0,24,0,0.0,0.0,0.0,6.0,0.0
Urgot,4,4,12,0,24,100.0,36.0,3.0,0.0,6.0
Fiora,2,2,12,10,14,100.0,2.6,6.0,5.0,7.0
Riven,2,2,0,16,8,100.0,0.5,0.0,8.0,4.0
