opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Lucian,338,156,2024,1964,1874,46.15,1.98,5.99,5.81,5.54
Tristana,160,70,874,834,1050,43.75,2.31,5.46,5.21,6.56
Kaisa,378,232,2742,1828,2156,61.38,2.68,7.25,4.84,5.7
Sivir,138,72,768,612,762,52.17,2.5,5.57,4.43,5.52
Ezreal,278,142,1914,1620,1506,51.08,2.11,6.88,5.83,5.42
Xayah,102,46,622,610,770,45.1,2.28,6.1,5.98,7.55
Karthus,36,2,258,340,186,5.56,1.31,7.17,9.44,5.17
Varus,168,88,1142,1064,1042,52.38,2.05,6.8,6.33,6.2
Aphelios,150,62,766,832,864,41.33,1.96,5.11,5.55,5.76
Samira,86,38,588,532,564,44.19,2.17,6.84,6.19,6.56
Vayne,62,48,580,362,404,77.42,2.72,9.35,5.84,6.52
Yasuo,54,34,316,258,300,62.96,2.39,5.85,4.78,5.56
Senna,216,144,1796,1196,1372,66.67,2.65,8.31,5.54,6.35
Viktor,10,8,44,60,114,80.0,2.63,4.4,6.0,11.4
Lux,8,2,58,52,50,25.0,2.08,7.25,6.5,6.25
Mel,46,24,480,238,206,52.17,2.88,10.43,5.17,4.48
Corki,130,56,766,812,724,43.08,1.83,5.89,6.25,5.57
Zeri,214,142,1908,1278,1350,66.36,2.55,8.92,5.97,6.31
Yone,2,0,8,18,16,0.0,1.33,4.0,9.0,8.0
Yunara,150,76,1084,688,924,50.67,2.92,7.23,4.59,6.16
Twitch,70,32,474,362,340,45.71,2.25,6.77,5.17,4.86
Diana,8,4,84,28,68,50.0,5.43,10.5,3.5,8.5
Draven,90,40,678,478,512,44.44,2.49,7.53,5.31,5.69
Jinx,120,80,776,514,520,66.67,2.52,6.47,4.28,4.33
KogMaw,24,10,156,192,172,41.67,1.71,6.5,8.0,7.17
Swain,32,26,198,122,170,81.25,3.02,6.19,3.81,5.31
Miss Fortune,86,36,800,576,556,41.86,2.35,9.3,6.7,6.47
Jhin,196,112,1306,1110,1090,57.14,2.16,6.66,5.66,5.56
Ashe,68,26,454,376,362,38.24,2.17,6.68,5.53,5.32
Smolder,82,48,772,480,560,58.54,2.77,9.41,5.85,6.83
Kindred,2,2,42,12,16,100.0,4.83,21.0,6.0,8.0
Kalista,52,42,422,274,358,80.77,2.85,8.12,5.27,6.88
Caitlyn,96,26,606,512,462,27.08,2.09,6.31,5.33,4.81
Hwei,50,12,444,278,234,24.0,2.44,8.88,5.56,4.68
Ziggs,44,16,228,288,232,36.36,1.6,5.18,6.55,5.27
Veigar,4,4,38,18,28,100.0,3.67,9.5,4.5,7.0
Seraphine,18,8,58,124,122,44.44,1.45,3.22,6.89,6.78
Riven,2,2,10,8,8,100.0,2.25,5.0,4.0,4.0
Xerath,2,0,8,12,4,0.0,1.0,4.0,6.0,2.0
Aurora,6,4,18,26,80,66.67,3.77,3.0,4.33,13.33
Sona,2,2,8,4,14,100.0,5.5,4.0,2.0,7.0
Cassiopeia,2,0,10,12,10,0.0,1.67,5.0,6.0,5.0
Aurelion Sol,44,24,212,256,204,54.55,1.62,4.82,5.82,4.64
Zilean,8,0,24,68,8,0.0,0.47,3.0,8.5,1.0
Taliyah,6,0,24,36,6,0.0,0.83,4.0,6.0,1.0
Olaf,2,2,30,22,14,100.0,2.0,15.0,11.0,7.0
Fiora,14,10,88,60,86,71.43,2.9,6.29,4.29,6.14
Syndra,6,0,32,50,36,0.0,1.36,5.33,8.33,6.0
Kayle,8,0,8,72,16,0.0,0.33,1.0,9.0,2.0
Rengar,2,2,12,12,12,100.0,2.0,6.0,6.0,6.0
VelKoz,2,0,16,22,6,0.0,1.0,8.0,11.0,3.0
