opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Kaisa,2538,1332,18412,13920,16678,52.48,2.52,7.25,5.48,6.57
Ezreal,2382,1228,16236,11920,15242,51.55,2.64,6.82,5.0,6.4
Mel,584,294,3892,3052,3402,50.34,2.39,6.66,5.23,5.83
Ashe,830,326,5282,4838,4808,39.28,2.09,6.36,5.83,5.79
Yunara,1688,864,10768,9112,10714,51.18,2.36,6.38,5.4,6.35
Miss Fortune,876,390,5572,4574,5110,44.52,2.34,6.36,5.22,5.83
Tristana,1208,640,7668,5576,7064,52.98,2.64,6.35,4.62,5.85
Aphelios,1612,786,10652,8232,10080,48.76,2.52,6.61,5.11,6.25
Varus,1512,812,9942,7850,9846,53.7,2.52,6.58,5.19,6.51
Nilah,338,182,2284,1710,2346,53.85,2.71,6.76,5.06,6.94
Sivir,1002,572,7486,5172,6424,57.09,2.69,7.47,5.16,6.41
Hwei,310,172,2396,1394,2360,55.48,3.41,7.73,4.5,7.61
Draven,714,356,5214,4112,4856,49.86,2.45,7.3,5.76,6.8
Zeri,1036,558,7088,5206,6164,53.86,2.55,6.84,5.03,5.95
Jhin,1974,1044,13686,10832,12038,52.89,2.37,6.93,5.49,6.1
Jinx,894,442,6126,4692,5696,49.44,2.52,6.85,5.25,6.37
Corki,1560,822,10998,7778,10454,52.69,2.76,7.05,4.99,6.7
KogMaw,496,242,3778,2636,3378,48.79,2.71,7.62,5.31,6.81
Vayne,438,234,2894,2428,2860,53.42,2.37,6.61,5.54,6.53
Kalista,348,208,2674,1846,2496,59.77,2.8,7.68,5.3,7.17
Cassiopeia,64,28,420,416,408,43.75,1.99,6.56,6.5,6.38
Senna,1784,776,11830,10120,11530,43.5,2.31,6.63,5.67,6.46
Akshan,26,0,146,152,80,0.0,1.49,5.62,5.85,3.08
Smolder,762,416,5462,3802,4786,54.59,2.7,7.17,4.99,6.28
VelKoz,72,44,504,354,436,61.11,2.66,7.0,4.92,6.06
Caitlyn,1036,538,7702,5602,6890,51.93,2.6,7.43,5.41,6.65
Xayah,706,344,4420,3896,4548,48.73,2.3,6.26,5.52,6.44
Ziggs,336,138,1878,1754,1744,41.07,2.06,5.59,5.22,5.19
Twitch,768,314,5320,4354,5010,40.89,2.37,6.93,5.67,6.52
Yasuo,242,156,1592,1302,1562,64.46,2.42,6.58,5.38,6.45
Aurora,44,28,436,244,348,63.64,3.21,9.91,5.55,7.91
