opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Azir,18,8,50,106,212,44.44,2.47,2.78,5.89,11.78
Akshan,18,6,54,94,154,33.33,2.21,3.0,5.22,8.56
Galio,28,26,136,94,160,92.86,3.15,4.86,3.36,5.71
Ahri,18,0,24,76,50,0.0,0.97,1.33,4.22,2.78
Yasuo,28,12,102,142,112,42.86,1.51,3.64,5.07,4.0
Sylas,16,4,116,72,130,25.0,3.42,7.25,4.5,8.12
Pantheon,8,0,28,76,100,0.0,1.68,3.5,9.5,12.5
Kassadin,4,4,16,20,16,100.0,1.6,4.0,5.0,4.0
Yone,8,6,52,50,88,75.0,2.8,6.5,6.25,11.0
Ekko,4,0,8,32,28,0.0,1.12,2.0,8.0,7.0
Dr. Mundo,4,4,28,8,48,100.0,9.5,7.0,2.0,12.0
Taliyah,6,6,70,48,86,100.0,3.25,11.67,8.0,14.33
Kennen,8,0,16,24,40,0.0,2.33,2.0,3.0,5.0
Orianna,6,2,34,24,38,33.33,3.0,5.67,4.0,6.33
Smolder,6,6,36,18,66,100.0,5.67,6.0,3.0,11.0
Corki,14,8,44,44,68,57.14,2.55,3.14,3.14,4.86
Lissandra,2,2,20,16,20,100.0,2.5,10.0,8.0,10.0
Hwei,20,8,66,82,56,40.0,1.49,3.3,4.1,2.8
KSante,2,2,10,10,10,100.0,2.0,5.0,5.0,5.0
Viktor,6,6,58,34,96,100.0,4.53,9.67,5.67,16.0
Vladimir,14,8,50,82,142,57.14,2.34,3.57,5.86,10.14
Renekton,2,0,4,8,2,0.0,0.75,2.0,4.0,1.0
Zoe,10,6,32,58,70,60.0,1.76,3.2,5.8,7.0
Akali,22,10,78,102,108,45.45,1.82,3.55,4.64,4.91
Chogath,14,2,60,60,104,14.29,2.73,4.29,4.29,7.43
Urgot,2,0,4,20,14,0.0,0.9,2.0,10.0,7.0
Singed,2,2,24,6,12,100.0,6.0,12.0,3.0,6.0
LeBlanc,18,2,52,140,68,11.11,0.86,2.89,7.78,3.78
Twisted Fate,6,2,30,48,56,33.33,1.79,5.0,8.0,9.33
Katarina,16,16,16,32,160,100.0,5.5,1.0,2.0,10.0
Mel,8,8,40,72,72,100.0,1.56,5.0,9.0,9.0
Aurora,22,12,100,116,150,54.55,2.16,4.55,5.27,6.82
Zac,2,2,18,18,28,100.0,2.56,9.0,9.0,14.0
Annie,4,2,12,18,42,50.0,3.0,3.0,4.5,10.5
Veigar,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Camille,6,0,30,48,48,0.0,1.62,5.0,8.0,8.0
Caitlyn,4,4,0,12,8,100.0,0.67,0.0,3.0,2.0
Naafiri,2,0,8,32,6,0.0,0.44,4.0,16.0,3.0
Lux,2,2,10,18,24,100.0,1.89,5.0,9.0,12.0
Malzahar,2,2,6,8,20,100.0,3.25,3.0,4.0,10.0
Rumble,4,4,4,12,16,100.0,1.67,1.0,3.0,4.0
Zed,12,6,74,52,68,50.0,2.73,6.17,4.33,5.67
Irelia,2,0,4,18,10,0.0,0.78,2.0,9.0,5.0
Tristana,8,4,32,30,36,50.0,2.27,4.0,3.75,4.5
Nidalee,6,0,0,18,0,0.0,0.0,0.0,3.0,0.0
Ryze,2,2,6,8,20,100.0,3.25,3.0,4.0,10.0
Karma,2,2,12,10,12,100.0,2.4,6.0,5.0,6.0
KogMaw,2,2,16,8,22,100.0,4.75,8.0,4.0,11.0
Nunu & Willump,2,0,8,22,16,0.0,1.09,4.0,11.0,8.0
