blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Lucian,Sylas,Gwen,Ornn,12.15,Brokenblade,Odoamne,,,,
Zeri,Azir,Jarvan IV,Trundle,12.15,Jankos,Malrang,,,,
Poppy,Senna,Ahri,LeBlanc,12.15,Caps,Larssen,,,,
Akali,Aatrox,Draven,Kalista,12.15,Flakked,Comp,,,,
Braum,Yone,Renata Glasc,Soraka,12.15,Targamas,Trymbi,,,,
,,,,,,,G2 Esports,Rogue,red_side,blue_side
Lucian,Sylas,Aatrox,Renekton,12.15,Brokenblade,Odoamne,,,,
Zeri,Azir,Trundle,Jarvan IV,12.15,Jankos,Malrang,,,,
Kalista,Senna,Lissandra,Ahri,12.15,Caps,Larssen,,,,
Lux,Yuumi,Sivir,Caitlyn,12.15,Flakked,Comp,,,,
Soraka,LeBlanc,Karma,Tahm Kench,12.15,Targamas,Trymbi,,,,
,,,,,,,G2 Esports,Rogue,red_side,blue_side
Sylas,Lucian,Aatrox,Fiora,12.15,Odoamne,Brokenblade,,,,
Senna,Renekton,Jarvan IV,Trundle,12.15,Malrang,Jankos,,,,
Yuumi,Kalista,Azir,Ahri,12.15,Larssen,Caps,,,,
LeBlanc,Caitlyn,Sivir,Zeri,12.15,Comp,Flakked,,,,
Akali,Draven,Lulu,Soraka,12.15,Trymbi,Targamas,,,,
,,,,,,,Rogue,G2 Esports,blue_side,red_side
Trundle,Kalista,Aatrox,Ornn,12.15,Odoamne,Wunder,,,,
Poppy,Azir,Vi,Xin Zhao,12.15,Malrang,Razork,,,,
Draven,Jarvan IV,Ahri,Sylas,12.15,Larssen,Humanoid,,,,
Sejuani,Taliyah,Lucian,Zeri,12.15,Comp,Upset,,,,
Wukong,Akali,Nami,Yuumi,12.15,Trymbi,Hylissang,,,,
,,,,,,,Rogue,Fnatic,red_side,blue_side
Sylas,Kalista,Renekton,Aatrox,12.15,Odoamne,Wunder,,,,
Yuumi,Azir,Trundle,Poppy,12.15,Malrang,Razork,,,,
Draven,Taliyah,Viktor,Orianna,12.15,Larssen,Humanoid,,,,
Ahri,Ornn,Lucian,Zeri,12.15,Comp,Upset,,,,
LeBlanc,Gnar,Nami,Lulu,12.15,Trymbi,Hylissang,,,,
,,,,,,,Rogue,Fnatic,blue_side,red_side
Sylas,Azir,Ornn,Gangplank,12.15,Odoamne,Wunder,,,,
Yuumi,Kalista,Trundle,Poppy,12.15,Malrang,Razork,,,,
Draven,Lucian,Orianna,Viktor,12.15,Larssen,Humanoid,,,,
Aatrox,Taliyah,Zeri,Sivir,12.15,Comp,Upset,,,,
Gwen,Karma,Soraka,Lulu,12.15,Trymbi,Hylissang,,,,
,,,,,,,Rogue,Fnatic,blue_side,red_side
Kalista,Sylas,Aatrox,Renekton,12.15,Wunder,Odoamne,,,,
Trundle,Yuumi,Sejuani,Jarvan IV,12.15,Razork,Malrang,,,,
Ornn,Poppy,Azir,Orianna,12.15,Humanoid,Larssen,,,,
Ahri,Xin Zhao,Zeri,Lucian,12.15,Upset,Comp,,,,
Viktor,Vi,Lulu,Nami,12.15,Hylissang,Trymbi,,,,
,,,,,,,Fnatic,Rogue,red_side,blue_side
Azir,Draven,Kennen,Renekton,12.15,Armut,Wunder,,,,
Zeri,Kalista,Poppy,Trundle,12.15,Elyoya,Razork,,,,
Sivir,Taliyah,Nocturne,Viktor,12.15,Nisqy,Humanoid,,,,
Ornn,Sylas,Nilah,Lucian,12.15,UNF0RGIVEN,Upset,,,,
LeBlanc,Aatrox,Yuumi,Nami,12.15,Kaiser,Hylissang,,,,
,,,,,,,MAD Lions,Fnatic,red_side,blue_side
Azir,Draven,Aatrox,Gwen,12.15,Armut,Wunder,,,,
Zeri,Kalista,Vi,Trundle,12.15,Elyoya,Razork,,,,
Poppy,Taliyah,Ahri,LeBlanc,12.15,Nisqy,Humanoid,,,,
Renekton,Sylas,Sivir,Lucian,12.15,UNF0RGIVEN,Upset,,,,
Ornn,Wukong,Yuumi,Nami,12.15,Kaiser,Hylissang,,,,
,,,,,,,MAD Lions,Fnatic,blue_side,red_side
Draven,Zeri,Ornn,Renekton,12.15,Wunder,Armut,,,,
Taliyah,Poppy,Sejuani,Wukong,12.15,Razork,Elyoya,,,,
Lucian,Trundle,Sylas,Cassiopeia,12.15,Humanoid,Nisqy,,,,
Azir,Pyke,Kalista,Aphelios,12.15,Upset,UNF0RGIVEN,,,,
Kennen,Aatrox,Braum,Renata Glasc,12.15,Hylissang,Kaiser,,,,
,,,,,,,Fnatic,MAD Lions,blue_side,red_side
Zeri,Draven,Aatrox,Gwen,12.15,Armut,Wunder,,,,
Poppy,Kalista,Lee Sin,Trundle,12.15,Elyoya,Razork,,,,
Azir,Taliyah,Twisted Fate,Viktor,12.15,Nisqy,Humanoid,,,,
Renekton,Wukong,Sivir,Lucian,12.15,UNF0RGIVEN,Upset,,,,
Sylas,Vi,Yuumi,Nami,12.15,Kaiser,Hylissang,,,,
,,,,,,,MAD Lions,Fnatic,red_side,blue_side
Poppy,Draven,Aatrox,Renekton,12.15,Brokenblade,Odoamne,,,,
Lucian,Yuumi,Jarvan IV,Sejuani,12.15,Jankos,Malrang,,,,
Kalista,Trundle,Azir,Taliyah,12.15,Caps,Larssen,,,,
Sylas,Ornn,Seraphine,Zeri,12.15,Flakked,Comp,,,,
Ahri,Yasuo,Senna,Lulu,12.15,Targamas,Trymbi,,,,
,,,,,,,G2 Esports,Rogue,blue_side,red_side
Jarvan IV,Poppy,Renekton,Aatrox,12.15,Odoamne,Brokenblade,,,,
Draven,Lucian,Xin Zhao,Wukong,12.15,Malrang,Jankos,,,,
Sejuani,Kalista,Azir,Varus,12.15,Larssen,Caps,,,,
Ornn,Trundle,Sivir,Seraphine,12.15,Comp,Flakked,,,,
Ahri,Zeri,Yuumi,Senna,12.15,Trymbi,Targamas,,,,
,,,,,,,Rogue,G2 Esports,red_side,blue_side
Jarvan IV,Poppy,Ornn,Yone,12.15,Odoamne,Brokenblade,,,,
Senna,Lucian,Wukong,Trundle,12.15,Malrang,Jankos,,,,
Sejuani,Yuumi,Azir,Sylas,12.15,Larssen,Caps,,,,
Varus,Kalista,Zeri,Draven,12.15,Comp,Flakked,,,,
Renata Glasc,Samira,Braum,Rakan,12.15,Trymbi,Targamas,,,,
,,,,,,,Rogue,G2 Esports,red_side,blue_side
Azir,Sylas,Renekton,Ornn,12.15,Irrelevant,Wunder,,,,
Lucian,Yuumi,Sejuani,Trundle,12.15,Zanzarah,Razork,,,,
Poppy,Lulu,Akali,LeBlanc,12.15,Vetheo,Humanoid,,,,
Kennen,Amumu,Zeri,Kalista,12.15,Neon,Upset,,,,
Aatrox,Taliyah,Nautilus,Renata Glasc,12.15,Mersa,Hylissang,,,,
,,,,,,,Misfits Gaming,Fnatic,red_side,blue_side
Azir,Sylas,Ornn,Gnar,12.15,Irrelevant,Wunder,,,,
Lucian,Yuumi,Trundle,Poppy,12.15,Zanzarah,Razork,,,,
Kalista,Lulu,Taliyah,Ahri,12.15,Vetheo,Humanoid,,,,
LeBlanc,Amumu,Zeri,Sivir,12.15,Neon,Upset,,,,
Gwen,Akali,Soraka,Renata Glasc,12.15,Mersa,Hylissang,,,,
,,,,,,,Misfits Gaming,Fnatic,red_side,blue_side
Azir,Sylas,Ornn,Gwen,12.15,Irrelevant,Wunder,,,,
Lucian,Yuumi,Poppy,Trundle,12.15,Zanzarah,Razork,,,,
Renata Glasc,Lulu,Corki,Orianna,12.15,Vetheo,Humanoid,,,,
Braum,Taliyah,Sivir,Zeri,12.15,Neon,Upset,,,,
Ahri,Akali,Leona,Nautilus,12.15,Mersa,Hylissang,,,,
,,,,,,,Misfits Gaming,Fnatic,red_side,blue_side
Draven,Zeri,Gwen,Sejuani,12.15,Wunder,Finn,,,,
Kalista,Azir,Poppy,Trundle,12.15,Razork,Markoon,,,,
Jarvan IV,Sivir,Ahri,Lissandra,12.15,Humanoid,Nukeduck,,,,
Renekton,Ornn,Lucian,Nilah,12.15,Upset,Patrik,,,,
Wukong,Sylas,Nami,Yuumi,12.15,Hylissang,Mikyx,,,,
,,,,,,,Fnatic,Excel Esports,red_side,blue_side
Draven,Zeri,Shyvana,Kled,12.15,Wunder,Finn,,,,
Kalista,Azir,Poppy,Sejuani,12.15,Razork,Markoon,,,,
Nilah,Ornn,Sylas,Twisted Fate,12.15,Humanoid,Nukeduck,,,,
Aatrox,Gwen,Lucian,Sivir,12.15,Upset,Patrik,,,,
Renekton,Gragas,Nami,Yuumi,12.15,Hylissang,Mikyx,,,,
,,,,,,,Fnatic,Excel Esports,red_side,blue_side
Draven,Zeri,Gragas,Kennen,12.15,Wunder,Finn,,,,
Kalista,Azir,Poppy,Sejuani,12.15,Razork,Markoon,,,,
Nilah,Ornn,Sylas,Nocturne,12.15,Humanoid,Nukeduck,,,,
Renekton,Jarvan IV,Twitch,Sivir,12.15,Upset,Patrik,,,,
Taliyah,Trundle,Yuumi,Lulu,12.15,Hylissang,Mikyx,,,,
,,,,,,,Fnatic,Excel Esports,blue_side,red_side
Zeri,Draven,Sejuani,Renekton,12.15,Finn,Wunder,,,,
Azir,Kalista,Wukong,Trundle,12.15,Markoon,Razork,,,,
Lulu,Sivir,Ahri,Sylas,12.15,Nukeduck,Humanoid,,,,
Poppy,Taliyah,Nilah,Lucian,12.15,Patrik,Upset,,,,
Ornn,Kennen,Yuumi,Nami,12.15,Mikyx,Hylissang,,,,
,,,,,,,Excel Esports,Fnatic,red_side,blue_side
Zeri,Draven,Ornn,Gwen,12.15,Finn,Wunder,,,,
Azir,Kalista,Sejuani,Poppy,12.15,Markoon,Razork,,,,
Lulu,Wukong,Ahri,Sylas,12.15,Nukeduck,Humanoid,,,,
Trundle,Taliyah,Sivir,Lucian,12.15,Patrik,Upset,,,,
Shyvana,Vi,Yuumi,Nami,12.15,Mikyx,Hylissang,,,,
,,,,,,,Excel Esports,Fnatic,red_side,blue_side
Yuumi,Draven,Sejuani,Ornn,12.15,Brokenblade,Irrelevant,,,,
Poppy,Jarvan IV,Nocturne,Vi,12.15,Jankos,Zanzarah,,,,
Trundle,Lucian,Ahri,Sylas,12.15,Caps,Vetheo,,,,
Renekton,Wukong,Yasuo,Sivir,12.15,Flakked,Neon,,,,
Akali,Diana,Senna,Lulu,12.15,Targamas,Mersa,,,,
,,,,,,,G2 Esports,Misfits Gaming,blue_side,red_side
Draven,Yuumi,Renekton,Ornn,12.15,Irrelevant,Brokenblade,,,,
Jarvan IV,Poppy,Sejuani,Vi,12.15,Zanzarah,Jankos,,,,
Senna,Trundle,Akali,Twisted Fate,12.15,Vetheo,Caps,,,,
Wukong,Zeri,Sivir,Lucian,12.15,Neon,Flakked,,,,
Ahri,Sylas,Lulu,Nami,12.15,Mersa,Targamas,,,,
,,,,,,,Misfits Gaming,G2 Esports,blue_side,red_side
Yuumi,Draven,Sejuani,Renekton,12.15,Brokenblade,Irrelevant,,,,
Poppy,Jarvan IV,Wukong,Skarner,12.15,Jankos,Zanzarah,,,,
Trundle,Senna,Azir,Ahri,12.15,Caps,Vetheo,,,,
Lulu,Sylas,Kalista,Sivir,12.15,Flakked,Neon,,,,
Akali,Renata Glasc,Tahm Kench,Braum,12.15,Targamas,Mersa,,,,
,,,,,,,G2 Esports,Misfits Gaming,blue_side,red_side
Draven,Yuumi,Ornn,Gwen,12.15,Irrelevant,Brokenblade,,,,
Jarvan IV,Trundle,Sejuani,Wukong,12.15,Zanzarah,Jankos,,,,
Senna,Poppy,Corki,Renekton,12.15,Vetheo,Caps,,,,
Sylas,Gnar,Sivir,Zeri,12.15,Neon,Flakked,,,,
Ahri,Vi,Amumu,Lulu,12.15,Mersa,Targamas,,,,
,,,,,,,Misfits Gaming,G2 Esports,red_side,blue_side
Draven,Azir,Renekton,Ornn,12.15,Odoamne,Armut,,,,
Lulu,Poppy,Jarvan IV,Trundle,12.15,Malrang,Elyoya,,,,
Gwen,Corki,Sylas,Taliyah,12.15,Larssen,Nisqy,,,,
Wukong,Sivir,Zeri,Lucian,12.15,Comp,UNF0RGIVEN,,,,
Vi,Ezreal,Yuumi,Nami,12.15,Trymbi,Kaiser,,,,
,,,,,,,Rogue,MAD Lions,red_side,blue_side
Azir,Draven,Kennen,Renekton,12.15,Armut,Odoamne,,,,
Kalista,Gwen,Trundle,Jarvan IV,12.15,Elyoya,Malrang,,,,
Ornn,Zeri,Taliyah,Ahri,12.15,Nisqy,Larssen,,,,
Poppy,Wukong,Lucian,Sivir,12.15,UNF0RGIVEN,Comp,,,,
LeBlanc,Vi,Nami,Yuumi,12.15,Kaiser,Trymbi,,,,
,,,,,,,MAD Lions,Rogue,red_side,blue_side
Azir,Draven,Kennen,Renekton,12.15,Armut,Odoamne,,,,
Sivir,Gwen,Poppy,Trundle,12.15,Elyoya,Malrang,,,,
Ornn,Teemo,Sylas,Viktor,12.15,Nisqy,Larssen,,,,
Zeri,Renata Glasc,Kalista,Jhin,12.15,UNF0RGIVEN,Comp,,,,
Taliyah,Amumu,Nautilus,Yuumi,12.15,Kaiser,Trymbi,,,,
,,,,,,,MAD Lions,Rogue,blue_side,red_side
Draven,Azir,Ornn,Gwen,12.15,Odoamne,Armut,,,,
Yuumi,Sivir,Jarvan IV,Trundle,12.15,Malrang,Elyoya,,,,
Poppy,Renata Glasc,Ahri,Swain,12.15,Larssen,Nisqy,,,,
Nautilus,Wukong,Lucian,Kalista,12.15,Comp,UNF0RGIVEN,,,,
Amumu,Taliyah,Nami,Leona,12.15,Trymbi,Kaiser,,,,
,,,,,,,Rogue,MAD Lions,blue_side,red_side
Azir,Draven,Renekton,Gnar,12.15,Armut,Odoamne,,,,
Sivir,Kalista,Wukong,Jarvan IV,12.15,Elyoya,Malrang,,,,
Ornn,Yuumi,Sylas,Orianna,12.15,Nisqy,Larssen,,,,
Ahri,Poppy,Lucian,Caitlyn,12.15,UNF0RGIVEN,Comp,,,,
Taliyah,LeBlanc,Nami,Lux,12.15,Kaiser,Trymbi,,,,
,,,,,,,MAD Lions,Rogue,red_side,blue_side
