blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Jax,Lee Sin,KSante,Renekton,13.5,TheShy,Cube,,,,
LeBlanc,Elise,Wukong,Viego,13.5,Karsa,Leyan,,,,
Nidalee,Vi,Annie,Gragas,13.5,xiaohu,Strive,,,,
Nautilus,Syndra,Zeri,Jinx,13.5,Light,Assum,,,,
Thresh,Gnar,Lulu,Blitzcrank,13.5,Crisp,Southwind,,,,
,,,,,,,Weibo Gaming,Rare Atom,red_side,blue_side
Lee Sin,Nidalee,Renekton,Gnar,13.5,Cube,TheShy,,,,
Elise,Viego,Vi,Sejuani,13.5,Leyan,Karsa,,,,
Syndra,Blitzcrank,Ahri,LeBlanc,13.5,Strive,xiaohu,,,,
Nautilus,Jax,Twitch,Xayah,13.5,Assum,Light,,,,
Leona,Zeri,Rakan,Renata Glasc,13.5,Southwind,Crisp,,,,
,,,,,,,Rare Atom,Weibo Gaming,red_side,blue_side
Lee Sin,Nidalee,KSante,Gnar,13.5,Cube,TheShy,,,,
Elise,Viego,Vi,Sejuani,13.5,Leyan,Karsa,,,,
Kennen,Jax,LeBlanc,Vex,13.5,Strive,xiaohu,,,,
Syndra,Renekton,Kaisa,Xayah,13.5,Assum,Light,,,,
Lissandra,Twitch,Rakan,Nautilus,13.5,Southwind,Crisp,,,,
,,,,,,,Rare Atom,Weibo Gaming,red_side,blue_side
Tristana,LeBlanc,Malphite,Kennen,13.5,Zdz,Hoya,,,,
Sejuani,Lee Sin,Xin Zhao,Wukong,13.5,Xiaohao,Beichuan,,,,
Xayah,Vi,Syndra,Akali,13.5,Pinz,Ucal,,,,
KSante,Renekton,Zeri,Aphelios,13.5,Betty,huanfeng,,,,
Sylas,Jax,Lulu,Rakan,13.5,SwordArt,yaoyao,,,,
,,,,,,,Anyone s Legend,TT,red_side,blue_side
LeBlanc,Tristana,Gragas,Jax,13.5,Hoya,Zdz,,,,
Lee Sin,Sejuani,Xin Zhao,Wukong,13.5,Beichuan,Xiaohao,,,,
Lulu,Vi,Aurelion Sol,Ahri,13.5,Ucal,Pinz,,,,
Renata Glasc,Kennen,Aphelios,Zeri,13.5,huanfeng,Betty,,,,
Akali,KSante,Rakan,Annie,13.5,yaoyao,SwordArt,,,,
,,,,,,,TT,Anyone s Legend,blue_side,red_side
Jax,Cassiopeia,Rumble,Gragas,13.5,Biubiu,invincible,,,,
Ahri,Lucian,Lee Sin,Maokai,13.5,Heng,Shad0w,,,,
Xayah,Vi,LeBlanc,Tristana,13.5,Shanks,Dream,,,,
Thresh,Gnar,Zeri,Aphelios,13.5,Hope,Photic,,,,
KSante,Sion,Nautilus,Lulu,13.5,Iwandy,Zhuo,,,,
,,,,,,,Team WE,Ninjas in Pyjamas,red_side,blue_side
Cassiopeia,Vi,Jax,Gragas,13.5,invincible,Biubiu,,,,
LeBlanc,Tristana,Maokai,Lee Sin,13.5,Shad0w,Heng,,,,
Lucian,Xayah,Akali,Sylas,13.5,Dream,Shanks,,,,
Lulu,Yone,Aphelios,Zeri,13.5,Photic,Hope,,,,
Sion,Renata Glasc,Thresh,Nautilus,13.5,Zhuo,Iwandy,,,,
,,,,,,,Ninjas in Pyjamas,Team WE,red_side,blue_side
Xayah,Cassiopeia,Renekton,KSante,13.5,Biubiu,invincible,,,,
Tristana,Lucian,Lee Sin,Viego,13.5,Heng,Shad0w,,,,
Maokai,Vi,Ryze,Syndra,13.5,Shanks,Dream,,,,
Ahri,Gnar,Zeri,Aphelios,13.5,Hope,Photic,,,,
Galio,Sion,Rakan,Nautilus,13.5,Iwandy,Zhuo,,,,
,,,,,,,Team WE,Ninjas in Pyjamas,blue_side,red_side
Xin Zhao,Elise,KSante,Gragas,13.5,369,Hery,,,,
Rakan,LeBlanc,Lee Sin,Vi,13.5,Kanavi,Ning,,,,
Zeri,Lucian,Annie,Akali,13.5,Knight,Forge,,,,
Ahri,Syndra,Aphelios,Xayah,13.5,Ruler,Doggo,,,,
Jax,Kennen,Renata Glasc,Ashe,13.5,Missing,Baolan,,,,
,,,,,,,JD Gaming,Ultra Prime,blue_side,red_side
Xin Zhao,Elise,KSante,Gnar,13.5,369,Hery,,,,
Rakan,LeBlanc,Lee Sin,Viego,13.5,Kanavi,Ning,,,,
Zeri,Lucian,Syndra,Taliyah,13.5,Knight,Forge,,,,
Kennen,Renata Glasc,Aphelios,Jinx,13.5,Ruler,Doggo,,,,
Lissandra,Thresh,Annie,Nautilus,13.5,Missing,Baolan,,,,
,,,,,,,JD Gaming,Ultra Prime,blue_side,red_side
Akali,Kindred,Gnar,Kennen,13.5,Bin,shanji,,,,
Yone,Galio,Vi,Xin Zhao,13.5,XUN,AKi,,,,
Tristana,Zeri,LeBlanc,Sylas,13.5,Yagao,Creme,,,,
Wukong,Jayce,Jinx,Xayah,13.5,Elk,Able,,,,
Sejuani,Taliyah,Thresh,Rakan,13.5,ON,Ppgod,,,,
,,,,,,,Bilibili Gaming,OMG,blue_side,red_side
Kindred,Yone,Rumble,Jax,13.5,shanji,Bin,,,,
Galio,Tristana,Wukong,Sejuani,13.5,AKi,XUN,,,,
LeBlanc,Vi,Sylas,Ryze,13.5,Creme,Yagao,,,,
Lulu,Kennen,Aphelios,Zeri,13.5,Able,Elk,,,,
Taliyah,KSante,Thresh,Blitzcrank,13.5,Ppgod,ON,,,,
,,,,,,,OMG,Bilibili Gaming,blue_side,red_side
Yone,Kindred,Kennen,Viktor,13.5,Bin,shanji,,,,
Tristana,LeBlanc,Xin Zhao,Lee Sin,13.5,XUN,AKi,,,,
Akali,Vi,Sylas,Vex,13.5,Yagao,Creme,,,,
Blitzcrank,Sejuani,Jinx,Aphelios,13.5,Elk,Able,,,,
Rumble,Wukong,Thresh,Nautilus,13.5,ON,Ppgod,,,,
,,,,,,,Bilibili Gaming,OMG,red_side,blue_side
Lee Sin,KSante,Jax,Kennen,13.5,Hoya,Ale,,,,
Jayce,Vi,Sejuani,Elise,13.5,Beichuan,Jiejie,,,,
LeBlanc,Renekton,Veigar,Tristana,13.5,Ucal,FoFo,,,,
Thresh,Lucian,Xayah,Aphelios,13.5,huanfeng,Leave,,,,
Chogath,Yone,Rakan,Renata Glasc,13.5,yaoyao,meiko,,,,
,,,,,,,TT,Edward Gaming,red_side,blue_side
KSante,Lee Sin,Chogath,Kennen,13.5,Ale,Hoya,,,,
Sejuani,Jayce,Vi,Wukong,13.5,Jiejie,Beichuan,,,,
Tristana,Lulu,LeBlanc,Veigar,13.5,FoFo,Ucal,,,,
Lucian,Malphite,Xayah,Zeri,13.5,Leave,huanfeng,,,,
Tahm Kench,Renekton,Renata Glasc,Rakan,13.5,meiko,yaoyao,,,,
,,,,,,,Edward Gaming,TT,blue_side,red_side
Sejuani,Lee Sin,KSante,Sion,13.5,Zika,Xiaoxu,,,,
Maokai,Jayce,Vi,Elise,13.5,Tarzan,Meteor,,,,
Aphelios,Syndra,Taliyah,Tristana,13.5,Scout,Haichao,,,,
Nautilus,LeBlanc,Lucian,Jinx,13.5,LP,Lpc,,,,
Jax,Ahri,Nami,Tahm Kench,13.5,Hang,jinjiao,,,,
,,,,,,,LNG Esports,LGD Gaming,blue_side,red_side
Sejuani,Lee Sin,Gwen,KSante,13.5,Zika,Xiaoxu,,,,
Maokai,Jayce,Vi,Elise,13.5,Tarzan,Meteor,,,,
Aphelios,Syndra,LeBlanc,Tristana,13.5,Scout,Haichao,,,,
Nautilus,Rakan,Zeri,Jinx,13.5,LP,Lpc,,,,
Jax,Lulu,Leona,Tahm Kench,13.5,Hang,jinjiao,,,,
,,,,,,,LNG Esports,LGD Gaming,blue_side,red_side
LeBlanc,Yone,Jax,Gragas,13.5,Xiaolaohu,Wayward,,,,
Jayce,Tristana,Wukong,Vi,13.5,H4cker,Tian,,,,
Syndra,Lee Sin,Cassiopeia,Aurelion Sol,13.5,Care,RooKie,,,,
Ahri,Blitzcrank,Xayah,Zeri,13.5,Lwx,JackeyLove,,,,
Kennen,Sylas,Annie,Lulu,13.5,Qiuqiu,Mark,,,,
,,,,,,,Funplus Phoenix,Top Esports,red_side,blue_side
Yone,Jayce,Gnar,KSante,13.5,Wayward,Xiaolaohu,,,,
Tristana,LeBlanc,Maokai,Wukong,13.5,Tian,H4cker,,,,
Lee Sin,Vi,Akali,Kassadin,13.5,RooKie,Care,,,,
Gwen,Kennen,Lucian,Zeri,13.5,JackeyLove,Lwx,,,,
Jax,Aurelion Sol,Nami,Lulu,13.5,Mark,Qiuqiu,,,,
,,,,,,,Top Esports,Funplus Phoenix,blue_side,red_side
Lee Sin,Elise,Jax,KSante,13.5,Cube,Breathe,,,,
