blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Taliyah,Ivern,KSante,Renekton,13.15,Brokenblade,Wunder,,,,
Poppy,Kalista,Rell,Maokai,13.15,Yike,Razork,,,,
Tristana,LeBlanc,Azir,Syndra,13.15,Caps,Humanoid,,,,
Xayah,Draven,Kaisa,Aphelios,13.15,Hans Sama,Noah,,,,
Nautilus,Braum,Rakan,Alistar,13.15,Mikyx,Trymbi,,,,
,,,,,,,G2 Esports,Fnatic,blue_side,red_side
Kalista,Rell,Renekton,Olaf,13.15,Wunder,Brokenblade,,,,
Draven,Ivern,Taliyah,Maokai,13.15,Razork,Yike,,,,
LeBlanc,Tristana,Syndra,Jayce,13.15,Humanoid,Caps,,,,
Braum,Alistar,Xayah,Kaisa,13.15,Noah,Hans Sama,,,,
Sivir,Nautilus,Rakan,Lissandra,13.15,Trymbi,Mikyx,,,,
,,,,,,,Fnatic,G2 Esports,red_side,blue_side
Taliyah,Ivern,KSante,Renekton,13.15,Brokenblade,Wunder,,,,
Poppy,Kalista,Rell,Maokai,13.15,Yike,Razork,,,,
Tristana,LeBlanc,Yone,Azir,13.15,Caps,Humanoid,,,,
Xayah,KogMaw,Sivir,Kaisa,13.15,Hans Sama,Noah,,,,
Alistar,Draven,Rakan,Nautilus,13.15,Mikyx,Trymbi,,,,
,,,,,,,G2 Esports,Fnatic,red_side,blue_side
Tristana,Kalista,KSante,Ornn,13.15,Brokenblade,Wunder,,,,
Poppy,Maokai,Rell,Ivern,13.15,Yike,Razork,,,,
Renekton,LeBlanc,Syndra,Taliyah,13.15,Caps,Humanoid,,,,
Braum,Fiddlesticks,Draven,Xayah,13.15,Hans Sama,Noah,,,,
Alistar,Azir,Leona,Nautilus,13.15,Mikyx,Trymbi,,,,
,,,,,,,G2 Esports,Fnatic,blue_side,red_side
Tristana,Rumble,KSante,Poppy,13.15,Chasy,Wunder,,,,
Maokai,LeBlanc,Rell,Ivern,13.15,Elyoya,Razork,,,,
Renekton,Azir,Ahri,Taliyah,13.15,Nisqy,Humanoid,,,,
Kalista,Sivir,Aphelios,Xayah,13.15,Carzzy,Noah,,,,
Rakan,Ezreal,Thresh,Nautilus,13.15,Hylissang,Trymbi,,,,
,,,,,,,MAD Lions,Fnatic,red_side,blue_side
Tristana,LeBlanc,Rumble,Sion,13.15,Chasy,Wunder,,,,
Maokai,Rell,Sejuani,Taliyah,13.15,Elyoya,Razork,,,,
Renekton,Ivern,Jayce,Azir,13.15,Nisqy,Humanoid,,,,
KSante,Sivir,Varus,Xayah,13.15,Carzzy,Noah,,,,
Ornn,Ezreal,Braum,Nautilus,13.15,Hylissang,Trymbi,,,,
,,,,,,,MAD Lions,Fnatic,red_side,blue_side
Tristana,LeBlanc,KSante,Ornn,13.15,Chasy,Wunder,,,,
Renekton,Rumble,Maokai,Karthus,13.15,Elyoya,Razork,,,,
Taliyah,Ivern,Azir,Jayce,13.15,Nisqy,Humanoid,,,,
Xayah,Sivir,Kalista,Ezreal,13.15,Carzzy,Noah,,,,
Poppy,Nilah,Alistar,Rell,13.15,Hylissang,Trymbi,,,,
,,,,,,,MAD Lions,Fnatic,blue_side,red_side
Rumble,Tristana,Renekton,KSante,13.15,Wunder,Chasy,,,,
LeBlanc,Taliyah,Rell,Belveth,13.15,Razork,Elyoya,,,,
Maokai,Ivern,Xerath,Azir,13.15,Humanoid,Nisqy,,,,
Ornn,Poppy,Zeri,Kalista,13.15,Noah,Carzzy,,,,
Nocturne,Xayah,Rakan,Alistar,13.15,Trymbi,Hylissang,,,,
,,,,,,,Fnatic,MAD Lions,red_side,blue_side
Rumble,Tristana,Renekton,KSante,13.15,Wunder,Chasy,,,,
LeBlanc,Taliyah,Ivern,Maokai,13.15,Razork,Elyoya,,,,
Kalista,Jayce,Syndra,Azir,13.15,Humanoid,Nisqy,,,,
Ezreal,Nautilus,Xayah,Kaisa,13.15,Noah,Carzzy,,,,
Zeri,Rakan,Alistar,Rell,13.15,Trymbi,Hylissang,,,,
,,,,,,,Fnatic,MAD Lions,blue_side,red_side
Poppy,Neeko,KSante,Jax,13.15,Brokenblade,Chasy,,,,
Jayce,Ivern,Maokai,Sejuani,13.15,Yike,Elyoya,,,,
Taliyah,Rell,Tristana,Azir,13.15,Caps,Nisqy,,,,
Xayah,Nautilus,Kalista,Ezreal,13.15,Hans Sama,Carzzy,,,,
Aphelios,Renekton,Lissandra,Rakan,13.15,Mikyx,Hylissang,,,,
,,,,,,,G2 Esports,MAD Lions,blue_side,red_side
Neeko,Rumble,Renekton,Kled,13.15,Chasy,Brokenblade,,,,
Kalista,Rell,Ivern,Fiddlesticks,13.15,Elyoya,Yike,,,,
LeBlanc,Jayce,Azir,Tristana,13.15,Nisqy,Caps,,,,
Draven,Xayah,Kaisa,Jinx,13.15,Carzzy,Hans Sama,,,,
Lissandra,Alistar,Rakan,Nautilus,13.15,Hylissang,Mikyx,,,,
,,,,,,,MAD Lions,G2 Esports,blue_side,red_side
Poppy,Neeko,Swain,Renekton,13.15,Brokenblade,Chasy,,,,
Jayce,Ivern,Rell,Sejuani,13.15,Yike,Elyoya,,,,
Taliyah,Kalista,Tristana,Azir,13.15,Caps,Nisqy,,,,
Xayah,Draven,KogMaw,Aphelios,13.15,Hans Sama,Carzzy,,,,
Rakan,Maokai,Braum,Zilean,13.15,Mikyx,Hylissang,,,,
,,,,,,,G2 Esports,MAD Lions,blue_side,red_side
Neeko,Rell,Rumble,Yone,13.15,Chasy,Brokenblade,,,,
Kalista,Ivern,Jarvan IV,Maokai,13.15,Elyoya,Yike,,,,
Tristana,Rakan,Kaisa,LeBlanc,13.15,Nisqy,Caps,,,,
KogMaw,Samira,Nilah,Xayah,13.15,Carzzy,Hans Sama,,,,
KSante,Poppy,Nautilus,Braum,13.15,Hylissang,Mikyx,,,,
,,,,,,,MAD Lions,G2 Esports,red_side,blue_side
Taliyah,Zeri,Renekton,Ornn,13.15,Adam,Wunder,,,,
Poppy,Rell,Ivern,Karthus,13.15,Sheo,Razork,,,,
Xayah,Tristana,LeBlanc,Jayce,13.15,nuc,Humanoid,,,,
Kalista,Sivir,KogMaw,Kaisa,13.15,Crownie,Noah,,,,
Rakan,Nilah,Braum,Nautilus,13.15,Labrov,Trymbi,,,,
,,,,,,,Team BDS,Fnatic,blue_side,red_side
Zeri,Taliyah,Renekton,Jax,13.15,Wunder,Adam,,,,
Maokai,Rell,Karthus,Poppy,13.15,Razork,Sheo,,,,
Sejuani,Ivern,Tristana,Cassiopeia,13.15,Humanoid,nuc,,,,
Darius,Ezreal,Aphelios,Xayah,13.15,Noah,Crownie,,,,
Rakan,Nautilus,Alistar,Braum,13.15,Trymbi,Labrov,,,,
,,,,,,,Fnatic,Team BDS,blue_side,red_side
Taliyah,Rell,Darius,Renekton,13.15,Adam,Wunder,,,,
Karthus,Ivern,Maokai,Sejuani,13.15,Sheo,Razork,,,,
Xayah,Zeri,Tristana,Azir,13.15,nuc,Humanoid,,,,
Kalista,Kaisa,Sivir,Ezreal,13.15,Crownie,Noah,,,,
Aphelios,Braum,Rakan,Nautilus,13.15,Labrov,Trymbi,,,,
,,,,,,,Team BDS,Fnatic,red_side,blue_side
Taliyah,Rell,Darius,Renekton,13.15,Adam,Wunder,,,,
Karthus,Ivern,Maokai,Sejuani,13.15,Sheo,Razork,,,,
Tristana,Zeri,LeBlanc,Kaisa,13.15,nuc,Humanoid,,,,
Kalista,Braum,Ezreal,Aphelios,13.15,Crownie,Noah,,,,
Xayah,Sivir,Rakan,Nautilus,13.15,Labrov,Trymbi,,,,
,,,,,,,Team BDS,Fnatic,blue_side,red_side
Zeri,Taliyah,Renekton,Olaf,13.15,Wunder,Adam,,,,
Maokai,Karthus,Ivern,Rell,13.15,Razork,Sheo,,,,
LeBlanc,Tristana,Syndra,Azir,13.15,Humanoid,nuc,,,,
KogMaw,Xerath,Xayah,Ezreal,13.15,Noah,Crownie,,,,
Ornn,Orianna,Nautilus,Braum,13.15,Trymbi,Labrov,,,,
,,,,,,,Fnatic,Team BDS,blue_side,red_side
Renekton,Rumble,KSante,Gwen,13.15,Odoamne,Oscarinin,,,,
LeBlanc,Maokai,Sejuani,Ivern,13.15,Peach,Razork,,,,
Poppy,Tristana,Taliyah,Jayce,13.15,Abbedagge,Humanoid,,,,
Ornn,Alistar,Xayah,Kaisa,13.15,Patrik,Noah,,,,
Aphelios,Rakan,Nautilus,Rell,13.15,Limit,Trymbi,,,,
,,,,,,,Excel Esports,Fnatic,red_side,blue_side
Renekton,Rumble,Gnar,KSante,13.15,Odoamne,Oscarinin,,,,
LeBlanc,Maokai,Sejuani,Ivern,13.15,Peach,Razork,,,,
Xayah,Tristana,Ahri,Jayce,13.15,Abbedagge,Humanoid,,,,
Poppy,Taliyah,Zeri,Kaisa,13.15,Patrik,Noah,,,,
Ornn,Azir,Rell,Alistar,13.15,Limit,Trymbi,,,,
,,,,,,,Excel Esports,Fnatic,blue_side,red_side
Rumble,Renekton,Ornn,Sion,13.15,Oscarinin,Odoamne,,,,
Maokai,Xayah,Ivern,Poppy,13.15,Razork,Peach,,,,
Sejuani,Rell,Jayce,Azir,13.15,Humanoid,Abbedagge,,,,
Gnar,Kaisa,Jinx,Zeri,13.15,Noah,Patrik,,,,
Alistar,Aphelios,Nautilus,Rakan,13.15,Trymbi,Limit,,,,
,,,,,,,Fnatic,Excel Esports,red_side,blue_side
Rumble,Xayah,Poppy,Sion,13.15,Oscarinin,Odoamne,,,,
Maokai,Renekton,Taliyah,Ivern,13.15,Razork,Peach,,,,
Jayce,Rell,Tristana,Azir,13.15,Humanoid,Abbedagge,,,,
Gnar,Gwen,Aphelios,Zeri,13.15,Noah,Patrik,,,,
Ornn,Kindred,Nautilus,Alistar,13.15,Trymbi,Limit,,,,
,,,,,,,Fnatic,Excel Esports,blue_side,red_side
Renekton,Rumble,KSante,Ornn,13.15,Odoamne,Oscarinin,,,,
Xayah,Maokai,Sejuani,Taliyah,13.15,Peach,Razork,,,,
Poppy,Rell,Ahri,Tristana,13.15,Abbedagge,Humanoid,,,,
Aphelios,Gnar,Zeri,Kalista,13.15,Patrik,Noah,,,,
Gwen,Azir,Rakan,Nautilus,13.15,Limit,Trymbi,,,,
,,,,,,,Excel Esports,Fnatic,red_side,blue_side
Kalista,Tristana,KSante,Gnar,13.15,Adam,Irrelevant,,,,
Jax,Rell,Ivern,Maokai,13.15,Sheo,Markoon,,,,
LeBlanc,Renekton,Azir,Taliyah,13.15,nuc,Sertuss,,,,
Gwen,Jayce,Xayah,Ezreal,13.15,Crownie,3XA,,,,
Akali,Malphite,Nautilus,Rakan,13.15,Labrov,Doss,,,,
,,,,,,,Team BDS,SK Gaming,blue_side,red_side
Tristana,LeBlanc,Renekton,Darius,13.15,Irrelevant,Adam,,,,
Poppy,Jax,Sejuani,Maokai,13.15,Markoon,Sheo,,,,
Xayah,Rell,Azir,Xerath,13.15,Sertuss,nuc,,,,
Twitch,Alistar,Zeri,Kaisa,13.15,3XA,Crownie,,,,
Jayce,Nautilus,Milio,Rakan,13.15,Doss,Labrov,,,,
,,,,,,,SK Gaming,Team BDS,red_side,blue_side
Tristana,LeBlanc,Ornn,Renekton,13.15,Irrelevant,Adam,,,,
Darius,Jax,Vi,Sejuani,13.15,Markoon,Sheo,,,,
Rakan,Rell,Akali,Cassiopeia,13.15,Sertuss,nuc,,,,
Ivern,Azir,Xayah,Zeri,13.15,3XA,Crownie,,,,
Jayce,Taliyah,Nautilus,Braum,13.15,Doss,Labrov,,,,
,,,,,,,SK Gaming,Team BDS,red_side,blue_side
Olaf,Draven,Kled,Renekton,13.15,Brokenblade,Adam,,,,
Taliyah,Kalista,Rell,Ivern,13.15,Yike,Sheo,,,,
Tristana,Jax,LeBlanc,Kaisa,13.15,Caps,nuc,,,,
Alistar,Sejuani,KogMaw,Zeri,13.15,Hans Sama,Crownie,,,,
Rakan,Nautilus,Braum,Lulu,13.15,Mikyx,Labrov,,,,
,,,,,,,G2 Esports,Team BDS,blue_side,red_side
Draven,Taliyah,Darius,Renekton,13.15,Adam,Brokenblade,,,,
Kalista,Rell,Ivern,Evelynn,13.15,Sheo,Yike,,,,
LeBlanc,Olaf,Tristana,Jayce,13.15,nuc,Caps,,,,
Xayah,Lulu,Zeri,Kaisa,13.15,Crownie,Hans Sama,,,,
Lucian,Alistar,Braum,Nautilus,13.15,Labrov,Mikyx,,,,
,,,,,,,Team BDS,G2 Esports,blue_side,red_side
Olaf,Draven,Kled,Renekton,13.15,Brokenblade,Adam,,,,
Taliyah,Kalista,Rell,Ivern,13.15,Yike,Sheo,,,,
Zeri,LeBlanc,Neeko,Azir,13.15,Caps,nuc,,,,
Tristana,Braum,Ezreal,Xayah,13.15,Hans Sama,Crownie,,,,
Nautilus,Kaisa,Rakan,Alistar,13.15,Mikyx,Labrov,,,,
,,,,,,,G2 Esports,Team BDS,blue_side,red_side
Draven,Rell,Jax,Poppy,13.15,Adam,Brokenblade,,,,
Kalista,Ivern,Maokai,Trundle,13.15,Sheo,Yike,,,,
Kled,Taliyah,Tristana,Neeko,13.15,nuc,Caps,,,,
Xayah,Braum,Zeri,Kaisa,13.15,Crownie,Hans Sama,,,,
Ezreal,Renata Glasc,Rakan,Nautilus,13.15,Labrov,Mikyx,,,,
,,,,,,,Team BDS,G2 Esports,red_side,blue_side
Rumble,Taliyah,Poppy,Renekton,13.15,Chasy,Odoamne,,,,
Maokai,Xayah,Ivern,Viego,13.15,Elyoya,Peach,,,,
Tristana,LeBlanc,Azir,Corki,13.15,Nisqy,Abbedagge,,,,
Ahri,Varus,Ezreal,Kalista,13.15,Carzzy,Patrik,,,,
Sejuani,Draven,Rell,Alistar,13.15,Hylissang,Limit,,,,
,,,,,,,MAD Lions,Excel Esports,blue_side,red_side
Taliyah,Rumble,Renekton,Gnar,13.15,Odoamne,Chasy,,,,
Rakan,Maokai,Sejuani,Ivern,13.15,Peach,Elyoya,,,,
Poppy,Tristana,Azir,LeBlanc,13.15,Abbedagge,Nisqy,,,,
Ezreal,Kalista,Aphelios,Sivir,13.15,Patrik,Carzzy,,,,
Kaisa,Xayah,Rell,Alistar,13.15,Limit,Hylissang,,,,
,,,,,,,Excel Esports,MAD Lions,red_side,blue_side
Taliyah,Maokai,Gnar,Camille,13.15,Odoamne,Chasy,,,,
Rakan,Rumble,Lee Sin,Poppy,13.15,Peach,Elyoya,,,,
Ivern,Tristana,Azir,LeBlanc,13.15,Abbedagge,Nisqy,,,,
Ezreal,Renekton,Kaisa,Varus,13.15,Patrik,Carzzy,,,,
Xayah,Sejuani,Rell,Alistar,13.15,Limit,Hylissang,,,,
,,,,,,,Excel Esports,MAD Lions,red_side,blue_side
