blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Xayah,LeBlanc,Renekton,Rumble,13.14,Fudge,Dhokla,,,,
Azir,Tristana,Sejuani,Rell,13.14,Blaber,Contractz,,,,
Poppy,Maokai,Jayce,Lucian,13.14,EMENES,Palafox,,,,
Nocturne,KSante,Kaisa,Zeri,13.14,Berserker,FBI,,,,
Ahri,Jax,Nautilus,Rakan,13.14,Zven,IgNar,,,,
,,,,,,,Cloud9,NRG,blue_side,red_side
Zeri,Tristana,Jax,Renekton,13.14,Dhokla,Fudge,,,,
Maokai,Poppy,Ivern,Rell,13.14,Contractz,Blaber,,,,
LeBlanc,Azir,Jayce,Annie,13.14,Palafox,EMENES,,,,
KSante,Sejuani,Kaisa,Xayah,13.14,FBI,Berserker,,,,
Ahri,Rumble,Alistar,Rakan,13.14,IgNar,Zven,,,,
,,,,,,,NRG,Cloud9,blue_side,red_side
Xayah,LeBlanc,Aatrox,Jax,13.14,Fudge,Dhokla,,,,
Azir,Tristana,Maokai,Sejuani,13.14,Blaber,Contractz,,,,
Ivern,Jayce,Ahri,Taliyah,13.14,EMENES,Palafox,,,,
Sylas,KSante,Zeri,Kaisa,13.14,Berserker,FBI,,,,
Rakan,Yone,Alistar,Rell,13.14,Zven,IgNar,,,,
,,,,,,,Cloud9,NRG,red_side,blue_side
Xayah,LeBlanc,Rumble,Jax,13.14,Fudge,Dhokla,,,,
Poppy,Tristana,Sejuani,Rell,13.14,Blaber,Contractz,,,,
Kaisa,Maokai,Yone,Neeko,13.14,EMENES,Palafox,,,,
Ivern,Nautilus,Draven,Zeri,13.14,Berserker,FBI,,,,
Azir,Rakan,Renata Glasc,Alistar,13.14,Zven,IgNar,,,,
,,,,,,,Cloud9,NRG,red_side,blue_side
Ziggs,Jayce,Rumble,Aatrox,13.14,Dhokla,Summit,,,,
Cassiopeia,Renekton,Sejuani,Viego,13.14,Contractz,Pyosik,,,,
Taric,Azir,Tristana,Neeko,13.14,Palafox,APA,,,,
Rell,Maokai,Kaisa,Xayah,13.14,FBI,Yeon,,,,
Jax,Ivern,Rakan,Nautilus,13.14,IgNar,CoreJJ,,,,
,,,,,,,NRG,Team Liquid,blue_side,red_side
Ziggs,Jayce,KSante,Gwen,13.14,Dhokla,Summit,,,,
Jax,Renekton,Trundle,Viego,13.14,Contractz,Pyosik,,,,
Tristana,Azir,LeBlanc,Neeko,13.14,Palafox,APA,,,,
Xayah,KhaZix,Kaisa,Draven,13.14,FBI,Yeon,,,,
Fiora,Poppy,Rakan,Rell,13.14,IgNar,CoreJJ,,,,
,,,,,,,NRG,Team Liquid,red_side,blue_side
Cassiopeia,Jayce,KSante,Aatrox,13.14,Dhokla,Summit,,,,
Ziggs,Renekton,Maokai,Nocturne,13.14,Contractz,Pyosik,,,,
Viego,Xayah,Tristana,Neeko,13.14,Palafox,APA,,,,
Kindred,Rumble,Ezreal,Kaisa,13.14,FBI,Yeon,,,,
Gwen,Alistar,Braum,Rell,13.14,IgNar,CoreJJ,,,,
,,,,,,,NRG,Team Liquid,blue_side,red_side
Jayce,Viego,Jax,KSante,13.14,Summit,Dhokla,,,,
Renekton,Tristana,Lee Sin,Poppy,13.14,Pyosik,Contractz,,,,
Xayah,Ziggs,Neeko,Aurelion Sol,13.14,APA,Palafox,,,,
Azir,Alistar,Kaisa,Ezreal,13.14,Yeon,FBI,,,,
LeBlanc,Nautilus,Rakan,Rell,13.14,CoreJJ,IgNar,,,,
,,,,,,,Team Liquid,NRG,blue_side,red_side
Ziggs,Jayce,Rumble,Gnar,13.14,Dhokla,Summit,,,,
Cassiopeia,Kaisa,Poppy,Rell,13.14,Contractz,Pyosik,,,,
Viego,Tristana,Azir,Xerath,13.14,Palafox,APA,,,,
Jax,Renekton,Xayah,Zeri,13.14,FBI,Yeon,,,,
Nocturne,Rakan,Alistar,Nautilus,13.14,IgNar,CoreJJ,,,,
,,,,,,,NRG,Team Liquid,blue_side,red_side
Ziggs,LeBlanc,KSante,Fiora,13.14,Licorice,Summit,,,,
Xayah,Jayce,Nocturne,Viego,13.14,River,Pyosik,,,,
Tristana,Azir,Neeko,Ahri,13.14,Gori,APA,,,,
Rell,Aphelios,Ezreal,Kaisa,13.14,Stixxay,Yeon,,,,
Rakan,Zeri,Leona,Alistar,13.14,Huhi,CoreJJ,,,,
,,,,,,,Golden Guardians,Team Liquid,red_side,blue_side
Ziggs,Jayce,Rumble,Aatrox,13.14,Licorice,Summit,,,,
Poppy,LeBlanc,Maokai,Viego,13.14,River,Pyosik,,,,
Cassiopeia,Xayah,Tristana,Neeko,13.14,Gori,APA,,,,
Nocturne,Ezreal,Zeri,Kaisa,13.14,Stixxay,Yeon,,,,
Sejuani,Aphelios,Rakan,Rell,13.14,Huhi,CoreJJ,,,,
,,,,,,,Golden Guardians,Team Liquid,red_side,blue_side
Ziggs,LeBlanc,KSante,Jax,13.14,Licorice,Summit,,,,
Poppy,Jayce,Sejuani,Viego,13.14,River,Pyosik,,,,
Cassiopeia,Azir,Tristana,Neeko,13.14,Gori,APA,,,,
Rell,Rumble,Xayah,Kaisa,13.14,Stixxay,Yeon,,,,
Renekton,Maokai,Rakan,Nautilus,13.14,Huhi,CoreJJ,,,,
,,,,,,,Golden Guardians,Team Liquid,blue_side,red_side
LeBlanc,Ziggs,Ornn,KSante,13.14,Summit,Licorice,,,,
Jayce,Tristana,Kindred,KhaZix,13.14,Pyosik,River,,,,
Azir,Neeko,Ahri,Sylas,13.14,APA,Gori,,,,
Jax,Cassiopeia,Ashe,Kaisa,13.14,Yeon,Stixxay,,,,
Taliyah,Lissandra,Milio,Rakan,13.14,CoreJJ,Huhi,,,,
,,,,,,,Team Liquid,Golden Guardians,red_side,blue_side
Ziggs,LeBlanc,KSante,Gwen,13.14,Licorice,Summit,,,,
Poppy,Jayce,Sejuani,Viego,13.14,River,Pyosik,,,,
Cassiopeia,Xayah,Tristana,Neeko,13.14,Gori,APA,,,,
Jax,Zeri,Ezreal,Kaisa,13.14,Stixxay,Yeon,,,,
Renekton,Azir,Braum,Rell,13.14,Huhi,CoreJJ,,,,
,,,,,,,Golden Guardians,Team Liquid,red_side,blue_side
Azir,Nocturne,Jax,Renekton,13.14,Fudge,Dhokla,,,,
Xayah,LeBlanc,Rell,Maokai,13.14,Blaber,Contractz,,,,
Ivern,Gragas,Tristana,Jayce,13.14,EMENES,Palafox,,,,
Ezreal,Sejuani,Kaisa,Aphelios,13.14,Berserker,FBI,,,,
Braum,Rumble,Nautilus,Alistar,13.14,Zven,IgNar,,,,
,,,,,,,Cloud9,NRG,blue_side,red_side
Rumble,Poppy,Ornn,Renekton,13.14,Dhokla,Fudge,,,,
Maokai,Tristana,KhaZix,Sejuani,13.14,Contractz,Blaber,,,,
Jax,Xayah,LeBlanc,Kaisa,13.14,Palafox,EMENES,,,,
Zeri,Trundle,Ezreal,Sivir,13.14,FBI,Berserker,,,,
Jayce,Kindred,Rell,Rakan,13.14,IgNar,Zven,,,,
,,,,,,,NRG,Cloud9,red_side,blue_side
Rumble,Tristana,Renekton,Jax,13.14,Dhokla,Fudge,,,,
Maokai,Poppy,Ivern,Rell,13.14,Contractz,Blaber,,,,
LeBlanc,Kaisa,Azir,Corki,13.14,Palafox,EMENES,,,,
Sejuani,Ezreal,Sivir,Xayah,13.14,FBI,Berserker,,,,
Alistar,Aphelios,Rakan,Nautilus,13.14,IgNar,Zven,,,,
,,,,,,,NRG,Cloud9,red_side,blue_side
Ivern,Rumble,Renekton,KSante,13.14,Licorice,Rich,,,,
Rakan,LeBlanc,Nocturne,Sejuani,13.14,River,Santorin,,,,
Tristana,Kaisa,Azir,Xerath,13.14,Gori,Jensen,,,,
Ziggs,Zeri,Aphelios,Xayah,13.14,Stixxay,Tomo,,,,
Nautilus,Ezreal,Rell,Alistar,13.14,Huhi,Poome,,,,
,,,,,,,Golden Guardians,Dignitas,blue_side,red_side
Rumble,Ivern,KSante,Renekton,13.14,Rich,Licorice,,,,
Azir,Rakan,Sejuani,Maokai,13.14,Santorin,River,,,,
LeBlanc,Kaisa,Tristana,Jayce,13.14,Jensen,Gori,,,,
Rell,Ziggs,Zeri,Ezreal,13.14,Tomo,Stixxay,,,,
Aphelios,Braum,Nautilus,Leona,13.14,Poome,Huhi,,,,
,,,,,,,Dignitas,Golden Guardians,red_side,blue_side
Rumble,Ivern,Fiora,KSante,13.14,Rich,Licorice,,,,
LeBlanc,Rakan,Sejuani,Maokai,13.14,Santorin,River,,,,
Renekton,Tristana,Azir,Jayce,13.14,Jensen,Gori,,,,
Braum,Aatrox,Kaisa,Ezreal,13.14,Tomo,Stixxay,,,,
Poppy,Jax,Rell,Nautilus,13.14,Poome,Huhi,,,,
,,,,,,,Dignitas,Golden Guardians,red_side,blue_side
Jayce,Rumble,Jax,Aatrox,13.14,Summit,Revenge,,,,
Renekton,Poppy,Rell,Sejuani,13.14,Pyosik,Sheiden,,,,
Xayah,Neeko,Tristana,Ahri,13.14,APA,jojopyun,,,,
Aphelios,Kennen,Kaisa,Varus,13.14,Yeon,UNF0RGIVEN,,,,
Ezreal,Nautilus,Alistar,Rakan,13.14,CoreJJ,Eyla,,,,
,,,,,,,Team Liquid,Evil Geniuses,blue_side,red_side
Jayce,Rumble,KSante,Jax,13.14,Summit,Revenge,,,,
Renekton,Poppy,Rell,Sejuani,13.14,Pyosik,Sheiden,,,,
Xayah,Neeko,Ziggs,Ahri,13.14,APA,jojopyun,,,,
Sylas,Kennen,Tristana,Kaisa,13.14,Yeon,UNF0RGIVEN,,,,
Yone,Nautilus,Taric,Rakan,13.14,CoreJJ,Eyla,,,,
,,,,,,,Team Liquid,Evil Geniuses,blue_side,red_side
Jayce,Ziggs,KSante,Gwen,13.14,Summit,Revenge,,,,
Renekton,Rumble,Poppy,Ivern,13.14,Pyosik,Sheiden,,,,
Xayah,Jax,Cassiopeia,Tristana,13.14,APA,jojopyun,,,,
Rakan,Aphelios,Ezreal,Kaisa,13.14,Yeon,UNF0RGIVEN,,,,
Rell,Kennen,Nautilus,Leona,13.14,CoreJJ,Eyla,,,,
,,,,,,,Team Liquid,Evil Geniuses,red_side,blue_side
Jayce,Ziggs,KSante,Aatrox,13.14,Summit,Revenge,,,,
Renekton,Jax,Viego,Poppy,13.14,Pyosik,Sheiden,,,,
Xayah,Rumble,Neeko,Azir,13.14,APA,jojopyun,,,,
Rell,Xerath,Tristana,Kaisa,13.14,Yeon,UNF0RGIVEN,,,,
Rakan,Kennen,Taric,Renata Glasc,13.14,CoreJJ,Eyla,,,,
,,,,,,,Team Liquid,Evil Geniuses,blue_side,red_side
Ivern,Vi,Rumble,KSante,13.14,Licorice,Dhokla,,,,
Poppy,Jax,Sejuani,Trundle,13.14,River,Contractz,,,,
Tristana,LeBlanc,Jayce,Azir,13.14,Gori,Palafox,,,,
Rell,Xayah,Zeri,Kaisa,13.14,Stixxay,FBI,,,,
Rakan,Ezreal,Nautilus,Maokai,13.14,Huhi,IgNar,,,,
,,,,,,,Golden Guardians,NRG,red_side,blue_side
Jax,Ivern,Renekton,KSante,13.14,Dhokla,Licorice,,,,
Rumble,Azir,Nidalee,Viego,13.14,Contractz,River,,,,
Vi,LeBlanc,Jayce,Lissandra,13.14,Palafox,Gori,,,,
Rakan,Lillia,Kaisa,Tristana,13.14,FBI,Stixxay,,,,
Ahri,Sejuani,Rell,Maokai,13.14,IgNar,Huhi,,,,
,,,,,,,NRG,Golden Guardians,blue_side,red_side
Ivern,Vi,Rumble,KSante,13.14,Licorice,Dhokla,,,,
Tristana,LeBlanc,Jarvan IV,Sejuani,13.14,River,Contractz,,,,
Jayce,Jax,Taliyah,Azir,13.14,Gori,Palafox,,,,
Poppy,Yone,Kaisa,Xayah,13.14,Stixxay,FBI,,,,
Rell,Nocturne,Rakan,Nautilus,13.14,Huhi,IgNar,,,,
,,,,,,,Golden Guardians,NRG,blue_side,red_side
Ivern,Vi,Poppy,Gangplank,13.14,Licorice,Dhokla,,,,
Tristana,LeBlanc,Jarvan IV,Viego,13.14,River,Contractz,,,,
Jayce,Rumble,Taliyah,Azir,13.14,Gori,Palafox,,,,
Sejuani,Rell,Kaisa,Xayah,13.14,Stixxay,FBI,,,,
Maokai,Jax,Amumu,Rakan,13.14,Huhi,IgNar,,,,
,,,,,,,Golden Guardians,NRG,red_side,blue_side
Xayah,Maokai,Aatrox,Renekton,13.14,Fudge,Revenge,,,,
Tristana,Rumble,Sejuani,Ivern,13.14,Blaber,Armao,,,,
Jax,Kennen,LeBlanc,Jayce,13.14,EMENES,jojopyun,,,,
Kaisa,Zeri,Ashe,Aphelios,13.14,Berserker,UNF0RGIVEN,,,,
Varus,Rakan,Braum,Rell,13.14,Zven,Eyla,,,,
,,,,,,,Cloud9,Evil Geniuses,blue_side,red_side
Rumble,Jax,Aatrox,Renekton,13.14,Revenge,Fudge,,,,
Kennen,Tristana,Sejuani,KhaZix,13.14,Armao,Blaber,,,,
LeBlanc,Ivern,Jayce,Gragas,13.14,jojopyun,EMENES,,,,
Rakan,Varus,Aphelios,Kaisa,13.14,UNF0RGIVEN,Berserker,,,,
Ahri,Xayah,Braum,Rell,13.14,Eyla,Zven,,,,
,,,,,,,Evil Geniuses,Cloud9,red_side,blue_side
Xayah,LeBlanc,KSante,Renekton,13.14,Fudge,Revenge,,,,
Tristana,Rumble,Maokai,Sejuani,13.14,Blaber,Sheiden,,,,
Ahri,Kennen,Jayce,Azir,13.14,EMENES,jojopyun,,,,
Yone,Varus,Ezreal,Kaisa,13.14,Berserker,UNF0RGIVEN,,,,
Sylas,Braum,Rell,Rakan,13.14,Zven,Eyla,,,,
,,,,,,,Cloud9,Evil Geniuses,blue_side,red_side
Jayce,Ziggs,Kennen,KSante,13.14,Summit,ssumday,,,,
Xayah,Rumble,Poppy,Rell,13.14,Pyosik,Closer,,,,
Renekton,Kaisa,Tristana,Azir,13.14,APA,Quid,,,,
Sivir,Gwen,Ezreal,Varus,13.14,Yeon,Doublelift,,,,
Zeri,Sejuani,Rakan,Renata Glasc,13.14,CoreJJ,Busio,,,,
,,,,,,,Team Liquid,100 Thieves,blue_side,red_side
Jayce,Ziggs,KSante,Ornn,13.14,Summit,ssumday,,,,
Azir,Rumble,Viego,Rell,13.14,Pyosik,Closer,,,,
