blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Jax,Renekton,Poppy,KSante,13.13,369,Zika,,,,
LeBlanc,Kaisa,Maokai,Wukong,13.13,Kanavi,Tarzan,,,,
Varus,Rell,Jayce,Neeko,13.13,Knight,Scout,,,,
Nocturne,Milio,Aphelios,Xayah,13.13,Ruler,GALA,,,,
Sejuani,Ornn,Alistar,Rakan,13.13,Missing,Hang,,,,
,,,,,,,JD Gaming,LNG Esports,blue_side,red_side
Rakan,Maokai,KSante,Poppy,13.13,Zika,369,,,,
Xayah,Kaisa,Rell,Sejuani,13.13,Tarzan,Kanavi,,,,
Jayce,Azir,LeBlanc,Annie,13.13,Scout,Knight,,,,
Nautilus,Jax,Tristana,Varus,13.13,GALA,Ruler,,,,
Renekton,Milio,Leona,Alistar,13.13,Hang,Missing,,,,
,,,,,,,LNG Esports,JD Gaming,blue_side,red_side
Jax,Kaisa,Gragas,Renekton,13.13,369,Zika,,,,
LeBlanc,Jayce,Rell,Maokai,13.13,Kanavi,Tarzan,,,,
Rakan,Sejuani,Tristana,Azir,13.13,Knight,Scout,,,,
KSante,Ornn,Aphelios,Xayah,13.13,Ruler,GALA,,,,
Gnar,Milio,Alistar,Nautilus,13.13,Missing,Hang,,,,
,,,,,,,JD Gaming,LNG Esports,red_side,blue_side
Maokai,Kaisa,Gragas,KSante,13.13,369,Zika,,,,
LeBlanc,Jayce,Wukong,Sejuani,13.13,Kanavi,Tarzan,,,,
Azir,Rakan,Ahri,Tristana,13.13,Knight,Scout,,,,
Varus,Vi,Xayah,Jinx,13.13,Ruler,GALA,,,,
Ziggs,Milio,Braum,Nautilus,13.13,Missing,Hang,,,,
,,,,,,,JD Gaming,LNG Esports,blue_side,red_side
Rakan,LeBlanc,KSante,Renekton,13.13,Zika,369,,,,
Ahri,Maokai,Lillia,Sejuani,13.13,Tarzan,Kanavi,,,,
Kaisa,Tristana,Jayce,Neeko,13.13,Scout,Knight,,,,
Ornn,Leona,Ziggs,Xayah,13.13,GALA,Ruler,,,,
Nautilus,Trundle,Rell,Alistar,13.13,Hang,Missing,,,,
,,,,,,,LNG Esports,JD Gaming,red_side,blue_side
Rakan,Jayce,Renekton,KSante,13.13,Zika,Bin,,,,
Jax,Kaisa,Maokai,Sejuani,13.13,Tarzan,XUN,,,,
Annie,Tristana,Azir,LeBlanc,13.13,Scout,Yagao,,,,
Kindred,Sivir,Aphelios,Xayah,13.13,GALA,Elk,,,,
Lee Sin,Varus,Rell,Alistar,13.13,Hang,ON,,,,
,,,,,,,LNG Esports,Bilibili Gaming,red_side,blue_side
Rakan,Jayce,Gnar,KSante,13.13,Zika,Bin,,,,
Jax,Kaisa,Maokai,KhaZix,13.13,Tarzan,XUN,,,,
Renekton,Tristana,Azir,LeBlanc,13.13,Scout,Yagao,,,,
Sejuani,Fiora,Xayah,Aphelios,13.13,GALA,Elk,,,,
Kindred,Camille,Nautilus,Braum,13.13,Hang,ON,,,,
,,,,,,,LNG Esports,Bilibili Gaming,blue_side,red_side
Tristana,Jax,KSante,Gnar,13.13,Bin,Zika,,,,
Azir,Renekton,Nidalee,Maokai,13.13,XUN,Tarzan,,,,
Neeko,Sejuani,Jayce,LeBlanc,13.13,Yagao,Scout,,,,
Nautilus,Rakan,Xayah,Kaisa,13.13,Elk,GALA,,,,
Rell,Alistar,Blitzcrank,Leona,13.13,ON,Hang,,,,
,,,,,,,Bilibili Gaming,LNG Esports,red_side,blue_side
Rakan,Jayce,KSante,Fiora,13.13,Zika,Bin,,,,
