blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Irelia,Lee Sin,Camille,Gwen,11.16,Khan,Canna,,,,
Aphelios,Jayce,Trundle,Viego,11.16,Canyon,Oner,,,,
Renekton,Ziggs,Ryze,Azir,11.16,ShowMaker,Faker,,,,
Kalista,Xin Zhao,Ashe,Ezreal,11.16,Ghost,Teddy,,,,
Gragas,Tahm Kench,Braum,Leona,11.16,BeryL,Keria,,,,
,,,,,,,DWG KIA,T1,blue_side,red_side
Aphelios,Lee Sin,Camille,Gwen,11.16,Khan,Canna,,,,
Renekton,Jayce,Olaf,Viego,11.16,Canyon,Oner,,,,
Azir,Ryze,Kassadin,LeBlanc,11.16,ShowMaker,Faker,,,,
Ezreal,Xin Zhao,Ziggs,Vayne,11.16,Ghost,Teddy,,,,
Kalista,Twisted Fate,Leona,Trundle,11.16,BeryL,Keria,,,,
,,,,,,,DWG KIA,T1,blue_side,red_side
Camille,Lee Sin,Kennen,Renekton,11.16,Canna,Khan,,,,
Ziggs,Aphelios,Viego,Diana,11.16,Oner,Canyon,,,,
Ryze,Jayce,Azir,Kassadin,11.16,Faker,ShowMaker,,,,
Ashe,Ezreal,Jinx,Kalista,11.16,Gumayusi,Ghost,,,,
Tahm Kench,Thresh,Braum,Rell,11.16,Keria,BeryL,,,,
,,,,,,,T1,DWG KIA,blue_side,red_side
Camille,Lee Sin,Gragas,Jayce,11.16,Canna,Khan,,,,
Ziggs,Aphelios,Viego,Trundle,11.16,Oner,Canyon,,,,
Diana,Irelia,Ryze,LeBlanc,11.16,Faker,ShowMaker,,,,
Twisted Fate,Ezreal,Varus,Ashe,11.16,Gumayusi,Ghost,,,,
Leona,Kalista,Braum,Seraphine,11.16,Keria,BeryL,,,,
,,,,,,,T1,DWG KIA,red_side,blue_side
Viego,Kalista,Kennen,Renekton,11.16,Rascal,Canna,,,,
Jayce,Ashe,Lee Sin,Nidalee,11.16,Clid,Oner,,,,
Twisted Fate,Leona,Azir,Irelia,11.16,Bdd,Faker,,,,
Braum,Ryze,Aphelios,Varus,11.16,Ruler,Teddy,,,,
Trundle,Ornn,Thresh,Rell,11.16,Life,Keria,,,,
,,,,,,,Gen.G eSports,T1,blue_side,red_side
Irelia,Jayce,Gwen,Sett,11.16,Canna,Rascal,,,,
Azir,Viego,Xin Zhao,Jarvan IV,11.16,Oner,Clid,,,,
Renekton,Lee Sin,Ryze,Zoe,11.16,Faker,Bdd,,,,
Syndra,Gnar,Ashe,Aphelios,11.16,Teddy,Ruler,,,,
Orianna,Kennen,Leona,Thresh,11.16,Keria,Life,,,,
,,,,,,,T1,Gen.G eSports,blue_side,red_side
Irelia,Jayce,Gnar,Camille,11.16,Canna,Rascal,,,,
Azir,Viego,Nidalee,Jarvan IV,11.16,Oner,Clid,,,,
Renekton,Lee Sin,Ryze,Syndra,11.16,Faker,Bdd,,,,
Kennen,Leona,Jinx,Aphelios,11.16,Teddy,Ruler,,,,
Xin Zhao,Kalista,Braum,Thresh,11.16,Keria,Life,,,,
,,,,,,,T1,Gen.G eSports,blue_side,red_side
Jayce,Renekton,Camille,Kennen,11.16,Rascal,Canna,,,,
Viego,Lee Sin,Diana,Olaf,11.16,Clid,Oner,,,,
Twisted Fate,Irelia,Yasuo,Ryze,11.16,Bdd,Faker,,,,
Kalista,Aphelios,Xayah,Ezreal,11.16,Ruler,Teddy,,,,
Varus,Ashe,Rakan,Alistar,11.16,Life,Keria,,,,
,,,,,,,Gen.G eSports,T1,red_side,blue_side
Irelia,Syndra,Jayce,Kennen,11.16,Khan,Rich,,,,
Diana,Lee Sin,Xin Zhao,Nidalee,11.16,Canyon,Peanut,,,,
Aphelios,LeBlanc,Ryze,Renekton,11.16,ShowMaker,Gori,,,,
Leona,Trundle,Ziggs,Kaisa,11.16,Ghost,deokdam,,,,
Wukong,Tahm Kench,Rell,Nautilus,11.16,BeryL,Kellin,,,,
,,,,,,,DWG KIA,Nongshim RedForce,blue_side,red_side
Syndra,Irelia,Kennen,Jayce,11.16,Rich,Khan,,,,
Xin Zhao,Aphelios,Lee Sin,Trundle,11.16,Peanut,Canyon,,,,
Diana,Renekton,LeBlanc,Ryze,11.16,Gori,ShowMaker,,,,
Lissandra,Ezreal,Samira,Ziggs,11.16,deokdam,Ghost,,,,
Twisted Fate,Yuumi,Rell,Leona,11.16,Kellin,BeryL,,,,
,,,,,,,Nongshim RedForce,DWG KIA,red_side,blue_side
Syndra,Irelia,Camille,Gnar,11.16,Rich,Khan,,,,
Jayce,Aphelios,Lee Sin,Diana,11.16,Peanut,Canyon,,,,
Ziggs,Kennen,Sylas,Yasuo,11.16,Gori,ShowMaker,,,,
Ashe,Renekton,Jinx,Varus,11.16,deokdam,Ghost,,,,
Kalista,LeBlanc,Thresh,Rell,11.16,Kellin,BeryL,,,,
,,,,,,,Nongshim RedForce,DWG KIA,red_side,blue_side
Irelia,Jayce,Kennen,Gnar,11.16,Canna,Summit,,,,
Renekton,Lee Sin,Viego,Diana,11.16,Oner,Croco,,,,
Rumble,Ryze,Azir,Lucian,11.16,Faker,FATE,,,,
Ezreal,Aphelios,Ashe,Kalista,11.16,Teddy,Prince,,,,
Thresh,Varus,Leona,Alistar,11.16,Keria,Effort,,,,
,,,,,,,T1,Liiv SANDBOX,blue_side,red_side
Jayce,Lee Sin,Gnar,Kennen,11.16,Summit,Canna,,,,
Azir,Renekton,Diana,Viego,11.16,Croco,Oner,,,,
Leona,Ryze,Sett,LeBlanc,11.16,FATE,Faker,,,,
Ashe,Varus,Jinx,Aphelios,11.16,Prince,Teddy,,,,
Tahm Kench,Kalista,Thresh,Braum,11.16,Effort,Keria,,,,
,,,,,,,Liiv SANDBOX,T1,red_side,blue_side
Jayce,Renekton,Kennen,Gnar,11.16,Summit,Canna,,,,
Azir,Lee Sin,Viego,Nidalee,11.16,Croco,Oner,,,,
LeBlanc,Ryze,Sylas,Orianna,11.16,FATE,Faker,,,,
Sett,Diana,Aphelios,Varus,11.16,Prince,Teddy,,,,
Lucian,Irelia,Thresh,Leona,11.16,Effort,Keria,,,,
,,,,,,,Liiv SANDBOX,T1,red_side,blue_side
