blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
LeBlanc,Lee Sin,Viego,Kennen,11.15,Ale,Breathe,,,,
Trundle,Galio,Olaf,Diana,11.15,Tarzan,beishang,,,,
Ziggs,Renekton,Azir,Irelia,11.15,icon,Shanks,,,,
Ryze,Jax,Aphelios,Ashe,11.15,Light,Elk,,,,
Syndra,Camille,Braum,Sett,11.15,Iwandy,Missing,,,,
,,,,,,,LNG Esports,Team WE,blue_side,red_side
LeBlanc,Lee Sin,Viego,Gwen,11.15,Ale,Breathe,,,,
Trundle,Galio,Graves,Olaf,11.15,Tarzan,beishang,,,,
Ziggs,Renekton,Orianna,Twisted Fate,11.15,icon,Shanks,,,,
Jax,Nidalee,Ashe,Aphelios,11.15,Light,Elk,,,,
Ryze,Camille,Braum,Thresh,11.15,Iwandy,Missing,,,,
,,,,,,,LNG Esports,Team WE,red_side,blue_side
Lee Sin,LeBlanc,Sett,Irelia,11.15,Breathe,Ale,,,,
Galio,Trundle,Viego,Zac,11.15,beishang,Tarzan,,,,
Renekton,Thresh,Azir,Sylas,11.15,Shanks,icon,,,,
Kennen,Jayce,Ziggs,Aphelios,11.15,Elk,Light,,,,
Gwen,Camille,Gragas,Rell,11.15,Missing,Iwandy,,,,
,,,,,,,Team WE,LNG Esports,red_side,blue_side
LeBlanc,Lee Sin,Kennen,Irelia,11.15,Ale,Breathe,,,,
Trundle,Galio,Olaf,Viego,11.15,Tarzan,beishang,,,,
Ziggs,Renekton,Syndra,Twisted Fate,11.15,icon,Shanks,,,,
Varus,Azir,Aphelios,Jinx,11.15,Light,Elk,,,,
Ryze,Jax,Braum,Thresh,11.15,Iwandy,Missing,,,,
,,,,,,,LNG Esports,Team WE,blue_side,red_side
Ziggs,Nidalee,Jayce,Kennen,11.15,Cube,Ale,,,,
Camille,Renekton,Viego,Lee Sin,11.15,Leyan,Tarzan,,,,
Irelia,LeBlanc,Syndra,Galio,11.15,FoFo,icon,,,,
Ryze,Rakan,Jinx,Aphelios,11.15,iBOY,Light,,,,
Azir,Varus,Braum,Rell,11.15,Hang,Iwandy,,,,
,,,,,,,Rare Atom,LNG Esports,red_side,blue_side
Ziggs,Nidalee,Jarvan IV,Jax,11.15,Cube,Ale,,,,
Camille,Renekton,Viego,Lee Sin,11.15,Leyan,Tarzan,,,,
Irelia,LeBlanc,Azir,Kennen,11.15,FoFo,icon,,,,
Thresh,Leona,Varus,Aphelios,11.15,iBOY,Light,,,,
Ryze,Alistar,Rell,Rakan,11.15,Hang,Iwandy,,,,
,,,,,,,Rare Atom,LNG Esports,red_side,blue_side
Nidalee,Camille,Viego,Jax,11.15,Ale,Cube,,,,
Renekton,Trundle,Xin Zhao,Lee Sin,11.15,Tarzan,Leyan,,,,
LeBlanc,Irelia,Galio,Ryze,11.15,icon,FoFo,,,,
Jayce,Kennen,Aphelios,Ziggs,11.15,Light,iBOY,,,,
Gnar,Rakan,Alistar,Sett,11.15,Iwandy,Hang,,,,
,,,,,,,LNG Esports,Rare Atom,blue_side,red_side
Twisted Fate,Trundle,Irelia,Wukong,11.15,Breathe,xiaohu,,,,
Renekton,Diana,Xin Zhao,Viego,11.15,beishang,Wei,,,,
Lucian,LeBlanc,Ryze,Galio,11.15,Shanks,Cryin,,,,
Camille,Vayne,Kalista,Ziggs,11.15,Elk,GALA,,,,
Sett,Kennen,Leona,Rell,11.15,Missing,Ming,,,,
,,,,,,,Team WE,Royal Never Give Up,red_side,blue_side
Diana,Twisted Fate,Wukong,Jayce,11.15,xiaohu,Breathe,,,,
Trundle,Varus,Lee Sin,Olaf,11.15,Wei,beishang,,,,
LeBlanc,Viego,Malzahar,Ryze,11.15,Cryin,Shanks,,,,
Irelia,Sett,Ziggs,Vayne,11.15,GALA,Elk,,,,
Kennen,Lucian,Nautilus,Tahm Kench,11.15,Ming,Missing,,,,
,,,,,,,Royal Never Give Up,Team WE,blue_side,red_side
Diana,Twisted Fate,Lucian,Jayce,11.15,xiaohu,Breathe,,,,
Trundle,Lee Sin,Olaf,Xin Zhao,11.15,Wei,beishang,,,,
LeBlanc,Viego,Galio,Sylas,11.15,Cryin,Shanks,,,,
Ryze,Camille,Ziggs,Varus,11.15,GALA,Elk,,,,
Syndra,Wukong,Sett,Rell,11.15,Ming,Missing,,,,
,,,,,,,Royal Never Give Up,Team WE,blue_side,red_side
