blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Kalista,Pantheon,Sylas,Ornn,10.6,Bwipo,Wunder,,,,
Syndra,Senna,Lee Sin,Jarvan IV,10.6,Selfmade,Jankos,,,,
Yuumi,Thresh,Veigar,Azir,10.6,Nemesis,Perkz,,,,
Ezreal,Gragas,Aphelios,KogMaw,10.6,Rekkles,Caps,,,,
Blitzcrank,Sett,Tahm Kench,Lulu,10.6,Hylissang,Mikyx,,,,
,,,,,,,Fnatic,G2 Esports,red_side,blue_side
Kalista,Pantheon,Ornn,Zac,10.6,Bwipo,Wunder,,,,
Syndra,Senna,Trundle,Jarvan IV,10.6,Selfmade,Jankos,,,,
Yuumi,Thresh,Kassadin,Azir,10.6,Nemesis,Perkz,,,,
Ezreal,Corki,Aphelios,KogMaw,10.6,Rekkles,Caps,,,,
Miss Fortune,Gragas,Tahm Kench,Lulu,10.6,Hylissang,Mikyx,,,,
,,,,,,,Fnatic,G2 Esports,red_side,blue_side
Kalista,Pantheon,Zac,Ornn,10.6,Bwipo,Wunder,,,,
Syndra,Senna,Gragas,Trundle,10.6,Selfmade,Jankos,,,,
Yuumi,Thresh,Azir,Corki,10.6,Nemesis,Perkz,,,,
Zilean,Sett,Miss Fortune,Aphelios,10.6,Rekkles,Caps,,,,
Jarvan IV,Rakan,Braum,Janna,10.6,Hylissang,Mikyx,,,,
,,,,,,,Fnatic,G2 Esports,red_side,blue_side
Gragas,Pantheon,Sett,Gangplank,10.6,Wunder,Orome,,,,
Aphelios,Senna,Lee Sin,Olaf,10.6,Jankos,Shad0w,,,,
Syndra,Kalista,Azir,LeBlanc,10.6,Perkz,Humanoid,,,,
RekSai,Miss Fortune,Vayne,Ezreal,10.6,Caps,Carzzy,,,,
Renekton,Aatrox,Yuumi,Leona,10.6,Mikyx,Kaiser,,,,
,,,,,,,G2 Esports,MAD Lions,blue_side,red_side
Gragas,Pantheon,Chogath,Maokai,10.6,Wunder,Orome,,,,
Aphelios,Senna,Trundle,Lee Sin,10.6,Jankos,Shad0w,,,,
Syndra,Kalista,Cassiopeia,Qiyana,10.6,Perkz,Humanoid,,,,
LeBlanc,Sett,Ezreal,Kaisa,10.6,Caps,Carzzy,,,,
Aatrox,Azir,Yuumi,Nautilus,10.6,Mikyx,Kaiser,,,,
,,,,,,,G2 Esports,MAD Lions,blue_side,red_side
Pantheon,Kalista,Renekton,Ornn,10.6,Orome,Wunder,,,,
Yuumi,Syndra,Jarvan IV,Gragas,10.6,Shad0w,Jankos,,,,
Aphelios,Senna,LeBlanc,Yasuo,10.6,Humanoid,Perkz,,,,
Aatrox,Olaf,Ezreal,Miss Fortune,10.6,Carzzy,Caps,,,,
Thresh,Lee Sin,Sett,Rakan,10.6,Kaiser,Mikyx,,,,
,,,,,,,MAD Lions,G2 Esports,blue_side,red_side
LeBlanc,Pantheon,Aatrox,Sett,10.6,Wunder,Orome,,,,
Aphelios,Senna,RekSai,Lee Sin,10.6,Jankos,Shad0w,,,,
Syndra,Yuumi,Azir,Akali,10.6,Perkz,Humanoid,,,,
Corki,Olaf,Kalista,Ezreal,10.6,Caps,Carzzy,,,,
Renekton,Gragas,Taric,Bard,10.6,Mikyx,Kaiser,,,,
,,,,,,,G2 Esports,MAD Lions,blue_side,red_side
Syndra,Gragas,Aatrox,Maokai,10.6,Alphari,Wunder,,,,
Kalista,Senna,Lee Sin,Trundle,10.6,Xerxe,Jankos,,,,
Pantheon,Sett,Azir,LeBlanc,10.6,Nukeduck,Perkz,,,,
Ornn,Karthus,Aphelios,Ezreal,10.6,Upset,Caps,,,,
Zac,Elise,Nautilus,Yuumi,10.6,Destiny,Mikyx,,,,
,,,,,,,Origen,G2 Esports,red_side,blue_side
Syndra,Gragas,Maokai,Neeko,10.6,Alphari,Wunder,,,,
Kalista,Senna,Sett,Pantheon,10.6,Xerxe,Jankos,,,,
Yuumi,Tahm Kench,Azir,Zilean,10.6,Nukeduck,Perkz,,,,
Ornn,Renekton,Miss Fortune,Aphelios,10.6,Upset,Caps,,,,
