blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Viego,Ziggs,Lucian,Jayce,11.15,Flandre,Nuguri,,,,
Aphelios,Diana,Lee Sin,Olaf,11.15,Jiejie,Tian,,,,
Irelia,Trundle,Twisted Fate,Sylas,11.15,Scout,Doinb,,,,
Xin Zhao,Ashe,Ezreal,Varus,11.15,Viper,Lwx,,,,
Volibear,Kalista,Leona,Braum,11.15,meiko,Crisp,,,,
,,,,,,,Edward Gaming,Funplus Phoenix,blue_side,red_side
Jayce,Galio,Gnar,Lucian,11.15,Nuguri,Flandre,,,,
Ziggs,Irelia,Xin Zhao,Lee Sin,11.15,Tian,Jiejie,,,,
Varus,Viego,Orianna,Ryze,11.15,Doinb,Scout,,,,
LeBlanc,Twisted Fate,Aphelios,Jinx,11.15,Lwx,Viper,,,,
Renekton,Sylas,Braum,Thresh,11.15,Crisp,meiko,,,,
,,,,,,,Funplus Phoenix,Edward Gaming,red_side,blue_side
Lucian,Irelia,Kennen,Gnar,11.15,Nuguri,Flandre,,,,
Jayce,Twisted Fate,Lee Sin,Xin Zhao,11.15,Tian,Jiejie,,,,
Renekton,Viego,Galio,Ryze,11.15,Doinb,Scout,,,,
Thresh,Sett,Varus,Aphelios,11.15,Lwx,Viper,,,,
Trundle,Leona,Rakan,Alistar,11.15,Crisp,meiko,,,,
,,,,,,,Funplus Phoenix,Edward Gaming,blue_side,red_side
Lucian,Irelia,Gangplank,Gnar,11.15,Nuguri,Flandre,,,,
Jayce,Viego,Lee Sin,Olaf,11.15,Tian,Jiejie,,,,
Renekton,Varus,Galio,Sylas,11.15,Doinb,Scout,,,,
Ryze,Twisted Fate,Ziggs,Aphelios,11.15,Lwx,Viper,,,,
LeBlanc,Kennen,Leona,Thresh,11.15,Crisp,meiko,,,,
,,,,,,,Funplus Phoenix,Edward Gaming,red_side,blue_side
Ziggs,Renekton,Jayce,Lucian,11.15,Flandre,Breathe,,,,
Trundle,Lee Sin,Olaf,Viego,11.15,Jiejie,beishang,,,,
Ryze,Irelia,LeBlanc,Syndra,11.15,Scout,Shanks,,,,
Lissandra,Leona,Varus,Aphelios,11.15,Viper,Elk,,,,
Twisted Fate,Sett,Braum,Thresh,11.15,meiko,Missing,,,,
,,,,,,,Edward Gaming,Team WE,blue_side,red_side
Ziggs,Renekton,Jayce,Wukong,11.15,Flandre,Breathe,,,,
Trundle,Irelia,Lee Sin,Olaf,11.15,Jiejie,beishang,,,,
Ryze,LeBlanc,Syndra,Azir,11.15,Scout,Shanks,,,,
Camille,Varus,Ezreal,Ashe,11.15,Viper,Elk,,,,
Malphite,Aphelios,Alistar,Braum,11.15,meiko,Missing,,,,
,,,,,,,Edward Gaming,Team WE,blue_side,red_side
Ziggs,Renekton,Jayce,Camille,11.15,Flandre,Breathe,,,,
Trundle,LeBlanc,Lee Sin,Olaf,11.15,Jiejie,beishang,,,,
Ryze,Irelia,Sylas,Twisted Fate,11.15,Scout,Shanks,,,,
Kalista,Thresh,Aphelios,Ezreal,11.15,Viper,Elk,,,,
Rakan,Varus,Alistar,Braum,11.15,meiko,Missing,,,,
,,,,,,,Edward Gaming,Team WE,blue_side,red_side
Renekton,Trundle,Kennen,Gnar,11.15,Breathe,Nuguri,,,,
Lee Sin,Ziggs,Xin Zhao,Viego,11.15,beishang,Tian,,,,
Irelia,Ashe,LeBlanc,Twisted Fate,11.15,Shanks,Doinb,,,,
Gangplank,Leona,Varus,Aphelios,11.15,Elk,Lwx,,,,
Jayce,No ban,Blitzcrank,Thresh,11.15,Missing,Crisp,,,,
,,,,,,,Team WE,Funplus Phoenix,red_side,blue_side
