blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Lucian,Pantheon,Ornn,Renekton,10.16,Nuguri,Doran,,,,
Karma,Sett,Volibear,Lillia,10.16,Canyon,Pyosik,,,,
Ashe,Twisted Fate,Syndra,Akali,10.16,ShowMaker,Chovy,,,,
Irelia,Hecarim,Caitlyn,Jhin,10.16,Ghost,Deft,,,,
Ekko,Zoe,Lux,Pyke,10.16,BeryL,Keria,,,,
,,,,,,,DAMWON Gaming,DragonX,blue_side,red_side
Pantheon,Caitlyn,Volibear,Renekton,10.16,Doran,Nuguri,,,,
Twisted Fate,Lucian,Lillia,Nidalee,10.16,Pyosik,Canyon,,,,
Ornn,Ashe,Jayce,Syndra,10.16,Chovy,ShowMaker,,,,
Braum,Ekko,Ezreal,Kalista,10.16,Deft,Ghost,,,,
Leona,Irelia,Sett,Alistar,10.16,Keria,BeryL,,,,
,,,,,,,DragonX,DAMWON Gaming,red_side,blue_side
Lucian,Sett,Renekton,Shen,10.16,Nuguri,Doran,,,,
Karma,Twisted Fate,Nidalee,Lillia,10.16,Canyon,Pyosik,,,,
Ashe,Caitlyn,Akali,Irelia,10.16,ShowMaker,Chovy,,,,
Gragas,Senna,Draven,Kalista,10.16,Ghost,Deft,,,,
Ornn,Ezreal,Pantheon,Thresh,10.16,BeryL,Keria,,,,
,,,,,,,DAMWON Gaming,DragonX,blue_side,red_side
Renekton,Caitlyn,Ornn,Volibear,10.16,Doran,Rascal,,,,
Kalista,Camille,Lillia,Nidalee,10.16,Pyosik,Clid,,,,
Azir,Sett,Lucian,Twisted Fate,10.16,Chovy,Bdd,,,,
Braum,Galio,Ashe,Senna,10.16,Deft,Ruler,,,,
Akali,Karma,Thresh,Nautilus,10.16,Keria,Life,,,,
,,,,,,,DragonX,Gen.G eSports,blue_side,red_side
Lucian,Renekton,Ornn,Irelia,10.16,Rascal,Doran,,,,
Caitlyn,Kalista,Graves,Volibear,10.16,Clid,Pyosik,,,,
Twisted Fate,Akali,Zilean,Azir,10.16,Bdd,Chovy,,,,
Thresh,Pantheon,Ashe,Senna,10.16,Ruler,Deft,,,,
Braum,Bard,Sett,Leona,10.16,Life,Keria,,,,
,,,,,,,Gen.G eSports,DragonX,blue_side,red_side
Renekton,Caitlyn,Kennen,Volibear,10.16,Doran,Rascal,,,,
Kalista,Lucian,Nidalee,Hecarim,10.16,Pyosik,Clid,,,,
Azir,Camille,Sett,Twisted Fate,10.16,Chovy,Bdd,,,,
Sylas,Lillia,Senna,Ashe,10.16,Deft,Ruler,,,,
Akali,Ornn,Braum,Karma,10.16,Keria,Life,,,,
,,,,,,,DragonX,Gen.G eSports,red_side,blue_side
Lucian,Gangplank,Akali,Shen,10.16,Rascal,Doran,,,,
Caitlyn,Braum,Hecarim,Graves,10.16,Clid,Pyosik,,,,
Twisted Fate,Nidalee,Azir,Ekko,10.16,Bdd,Chovy,,,,
Leona,Sett,Ashe,Kalista,10.16,Ruler,Deft,,,,
Ornn,Renekton,Karma,Nautilus,10.16,Life,Keria,,,,
,,,,,,,Gen.G eSports,DragonX,red_side,blue_side
Sett,Caitlyn,Renekton,Ornn,10.16,Doran,Rascal,,,,
Twisted Fate,Lucian,Lillia,Hecarim,10.16,Pyosik,Clid,,,,
Nidalee,Graves,Sylas,Karma,10.16,Chovy,Bdd,,,,
LeBlanc,Akali,Senna,Kalista,10.16,Deft,Ruler,,,,
Azir,Irelia,Braum,Gragas,10.16,Keria,Life,,,,
,,,,,,,DragonX,Gen.G eSports,blue_side,red_side
Caitlyn,Sett,Renekton,Jayce,10.16,Rascal,Kiin,,,,
Nautilus,Azir,Volibear,Graves,10.16,Clid,Dread,,,,
Twisted Fate,Senna,Akali,Mordekaiser,10.16,Bdd,Fly,,,,
Karma,Ezreal,Kaisa,Ashe,10.16,Ruler,Mystic,,,,
Tahm Kench,Kalista,Gragas,Braum,10.16,Life,Ben,,,,
,,,,,,,Gen.G eSports,Afreeca Freecs,blue_side,red_side
Caitlyn,Sett,Volibear,Renekton,10.16,Rascal,Kiin,,,,
Twisted Fate,Akali,Graves,Nidalee,10.16,Clid,Spirit,,,,
Lillia,Azir,Zoe,Orianna,10.16,Bdd,Fly,,,,
Ezreal,Ornn,Ashe,Xayah,10.16,Ruler,Mystic,,,,
Senna,Lee Sin,Braum,Rakan,10.16,Life,Ben,,,,
,,,,,,,Gen.G eSports,Afreeca Freecs,blue_side,red_side
Caitlyn,Azir,Sett,Ornn,10.16,Rascal,Kiin,,,,
Twisted Fate,Akali,Evelynn,Lillia,10.16,Clid,Spirit,,,,
Nautilus,Renekton,Orianna,Galio,10.16,Bdd,Fly,,,,
Jayce,Zoe,Kalista,Ashe,10.16,Ruler,Mystic,,,,
Lucian,Sylas,Gragas,Karma,10.16,Life,Ben,,,,
,,,,,,,Gen.G eSports,Afreeca Freecs,blue_side,red_side
Renekton,Sett,Lucian,Akali,10.16,Canna,Kiin,,,,
Lillia,Camille,Olaf,Graves,10.16,Cuzz,Dread,,,,
Orianna,Nidalee,Zoe,Twisted Fate,10.16,Clozer,Fly,,,,
Kalista,Morgana,Caitlyn,Miss Fortune,10.16,Teddy,Mystic,,,,
Wukong,Bard,Leona,Nautilus,10.16,Effort,Ben,,,,
,,,,,,,T1,Afreeca Freecs,red_side,blue_side
Graves,Sett,Jayce,Renekton,10.16,Canna,Kiin,,,,
Lillia,Azir,Volibear,Nidalee,10.16,Cuzz,Dread,,,,
Caitlyn,Akali,Twisted Fate,Aurelion Sol,10.16,Faker,Fly,,,,
Galio,Camille,Kalista,Aphelios,10.16,Teddy,Mystic,,,,
Ashe,Alistar,Gragas,Nautilus,10.16,Effort,Ben,,,,
,,,,,,,T1,Afreeca Freecs,blue_side,red_side
Lillia,Akali,Renekton,Kalista,10.16,Canna,Kiin,,,,
Caitlyn,Azir,Karthus,Volibear,10.16,Cuzz,Spirit,,,,
Nautilus,Twisted Fate,Sett,Zoe,10.16,Faker,Fly,,,,
Quinn,Orianna,Senna,Ezreal,10.16,Teddy,Mystic,,,,
Jayce,Olaf,Tahm Kench,Alistar,10.16,Effort,Ben,,,,
,,,,,,,T1,Afreeca Freecs,red_side,blue_side
