blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Kindred,Zeri,KSante,Jax,13.5,369,Bin,,,,
Rakan,Kennen,Vi,Wukong,13.5,Kanavi,XUN,,,,
Fiora,Syndra,Annie,Veigar,13.5,Knight,Yagao,,,,
Gnar,Ahri,Jinx,Aphelios,13.5,Ruler,Elk,,,,
Gwen,Sion,Lulu,Thresh,13.5,Missing,ON,,,,
,,,,,,,JD Gaming,Bilibili Gaming,blue_side,red_side
Syndra,Zeri,Jax,KSante,13.5,Bin,369,,,,
Lulu,Kennen,Kindred,Wukong,13.5,XUN,Kanavi,,,,
Xayah,Annie,Galio,Ahri,13.5,Yagao,Knight,,,,
Sion,Camille,Aphelios,Jinx,13.5,Elk,Ruler,,,,
Nautilus,Fiora,Blitzcrank,Rakan,13.5,ON,Missing,,,,
,,,,,,,Bilibili Gaming,JD Gaming,red_side,blue_side
Syndra,Zeri,Gwen,KSante,13.5,Bin,369,,,,
Lulu,Kennen,Vi,Wukong,13.5,XUN,Kanavi,,,,
Rakan,Annie,Ahri,Lissandra,13.5,Yagao,Knight,,,,
Thresh,Blitzcrank,Xayah,Aphelios,13.5,Elk,Ruler,,,,
Renata Glasc,Gnar,Nautilus,Tahm Kench,13.5,ON,Missing,,,,
,,,,,,,Bilibili Gaming,JD Gaming,blue_side,red_side
Kindred,Zeri,Gragas,Fiora,13.5,369,Bin,,,,
Rakan,Kennen,Wukong,Vi,13.5,Kanavi,XUN,,,,
Gwen,Annie,Ahri,Syndra,13.5,Knight,Yagao,,,,
Veigar,Renekton,Jinx,Xayah,13.5,Ruler,Elk,,,,
Blitzcrank,Sion,Thresh,Nautilus,13.5,Missing,ON,,,,
,,,,,,,JD Gaming,Bilibili Gaming,blue_side,red_side
Lucian,Jayce,Gragas,Jax,13.5,Ale,Bin,,,,
Gnar,Zeri,Wukong,Kindred,13.5,Jiejie,XUN,,,,
Kennen,Vi,LeBlanc,Annie,13.5,FoFo,Yagao,,,,
Galio,Ahri,Aphelios,Xayah,13.5,Leave,Elk,,,,
Fiora,Syndra,Rakan,Nautilus,13.5,meiko,ON,,,,
,,,,,,,Edward Gaming,Bilibili Gaming,red_side,blue_side
Annie,Jayce,Gragas,Jax,13.5,Ale,Bin,,,,
Rakan,Zeri,Wukong,Sejuani,13.5,Jiejie,XUN,,,,
Gnar,Kennen,Ahri,Akali,13.5,FoFo,Yagao,,,,
Veigar,Fiora,Aphelios,Xayah,13.5,Leave,Elk,,,,
Lissandra,Thresh,Nautilus,Renata Glasc,13.5,meiko,ON,,,,
,,,,,,,Edward Gaming,Bilibili Gaming,blue_side,red_side
Jayce,Kindred,Renekton,Gnar,13.5,Bin,Ale,,,,
Xayah,Kennen,Vi,Wukong,13.5,XUN,Jiejie,,,,
Jax,Lulu,Annie,Ahri,13.5,Yagao,FoFo,,,,
Thresh,Fiora,Zeri,Aphelios,13.5,Elk,Leave,,,,
Sion,Gwen,Rakan,Renata Glasc,13.5,ON,meiko,,,,
,,,,,,,Bilibili Gaming,Edward Gaming,blue_side,red_side
Annie,Jayce,Jax,Renekton,13.5,Ale,Bin,,,,
Rakan,Zeri,Viego,Kindred,13.5,Jiejie,XUN,,,,
Gnar,Kennen,Lissandra,Veigar,13.5,FoFo,Yagao,,,,
Fiora,Lee Sin,Aphelios,Xayah,13.5,Leave,Elk,,,,
Sylas,Syndra,Thresh,Blitzcrank,13.5,meiko,ON,,,,
,,,,,,,Edward Gaming,Bilibili Gaming,blue_side,red_side
Jayce,Annie,Kennen,Malphite,13.5,Bin,Ale,,,,
Xayah,Zeri,Wukong,Vi,13.5,XUN,Jiejie,,,,
Jax,Gnar,Veigar,Ahri,13.5,Yagao,FoFo,,,,
Thresh,Lissandra,Jinx,Aphelios,13.5,Elk,Leave,,,,
Sion,Tahm Kench,Nautilus,Rakan,13.5,ON,meiko,,,,
,,,,,,,Bilibili Gaming,Edward Gaming,blue_side,red_side
Annie,Zeri,Jax,Sion,13.5,Ale,369,,,,
Kennen,Jayce,Vi,Wukong,13.5,Jiejie,Kanavi,,,,
Gragas,Fiora,Veigar,Ahri,13.5,FoFo,Knight,,,,
Syndra,Renata Glasc,Xayah,Aphelios,13.5,Leave,Ruler,,,,
Malphite,LeBlanc,Lulu,Rakan,13.5,meiko,Missing,,,,
,,,,,,,Edward Gaming,JD Gaming,red_side,blue_side
Annie,Jayce,Jax,Sion,13.5,Ale,369,,,,
Kennen,Zeri,Viego,Wukong,13.5,Jiejie,Kanavi,,,,
Gragas,Fiora,Veigar,Syndra,13.5,FoFo,Knight,,,,
Ahri,Sejuani,Lucian,Xayah,13.5,Leave,Ruler,,,,
Malphite,Lee Sin,Nami,Rakan,13.5,meiko,Missing,,,,
,,,,,,,Edward Gaming,JD Gaming,red_side,blue_side
Annie,Jayce,Sion,KSante,13.5,Ale,369,,,,
Rakan,Zeri,Vi,Wukong,13.5,Jiejie,Kanavi,,,,
Malphite,Kennen,Akali,Ahri,13.5,FoFo,Knight,,,,
Tahm Kench,Fiora,Xayah,Aphelios,13.5,Leave,Ruler,,,,
Thresh,Lulu,Blitzcrank,Renata Glasc,13.5,meiko,Missing,,,,
,,,,,,,Edward Gaming,JD Gaming,red_side,blue_side
Rumble,Kindred,Kennen,Malphite,13.5,Bin,shanji,,,,
Xayah,Gnar,Wukong,Vi,13.5,XUN,AKi,,,,
Akali,LeBlanc,Annie,Sylas,13.5,Yagao,Creme,,,,
KSante,Veigar,Zeri,Aphelios,13.5,Elk,Able,,,,
Thresh,Galio,Rakan,Lulu,13.5,ON,Ppgod,,,,
,,,,,,,Bilibili Gaming,OMG,blue_side,red_side
Kindred,Rumble,Kennen,Gnar,13.5,shanji,Bin,,,,
Rakan,Vi,Maokai,Wukong,13.5,AKi,XUN,,,,
Fiora,Akali,Yone,Annie,13.5,Creme,Yagao,,,,
Blitzcrank,Sejuani,Aphelios,Zeri,13.5,Able,Elk,,,,
Lulu,Sylas,Thresh,Leona,13.5,Ppgod,ON,,,,
,,,,,,,OMG,Bilibili Gaming,blue_side,red_side
Rumble,Kindred,Jax,KSante,13.5,Bin,shanji,,,,
Xayah,Gnar,Viego,Wukong,13.5,XUN,AKi,,,,
Vi,Kennen,Veigar,Akali,13.5,Yagao,Creme,,,,
Lulu,Fiora,Aphelios,Zeri,13.5,Elk,Able,,,,
Nautilus,Gwen,Rakan,Annie,13.5,ON,Ppgod,,,,
,,,,,,,Bilibili Gaming,OMG,blue_side,red_side
Kindred,Rumble,KSante,Gwen,13.5,shanji,Bin,,,,
Rakan,Vi,Lee Sin,Wukong,13.5,AKi,XUN,,,,
Gnar,Kennen,Ahri,Lissandra,13.5,Creme,Yagao,,,,
Annie,Sejuani,Zeri,Aphelios,13.5,Able,Elk,,,,
Veigar,Maokai,Lulu,Nautilus,13.5,Ppgod,ON,,,,
,,,,,,,OMG,Bilibili Gaming,blue_side,red_side
Rumble,Kindred,Jax,KSante,13.5,Bin,shanji,,,,
Xayah,Rakan,Wukong,Maokai,13.5,XUN,AKi,,,,
Vi,Kennen,Annie,Yone,13.5,Yagao,Creme,,,,
Sejuani,Gwen,Zeri,Aphelios,13.5,Elk,Able,,,,
Lee Sin,Gnar,Blitzcrank,Lulu,13.5,ON,Ppgod,,,,
,,,,,,,Bilibili Gaming,OMG,blue_side,red_side
Rumble,Vi,Fiora,KSante,13.5,Ale,shanji,,,,
Kennen,Jayce,Wukong,Lee Sin,13.5,Jiejie,AKi,,,,
Aphelios,Lulu,Annie,Ahri,13.5,FoFo,Creme,,,,
Sejuani,Gnar,Zeri,Xayah,13.5,Leave,Able,,,,
Maokai,Sion,Leona,Rakan,13.5,meiko,Ppgod,,,,
,,,,,,,Edward Gaming,OMG,red_side,blue_side
Rumble,Vi,Kennen,Sion,13.5,Ale,shanji,,,,
Xayah,Lucian,Viego,Wukong,13.5,Jiejie,AKi,,,,
