blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Kalista,Gnar,Sion,Ornn,11.6,Khan,Rascal,,,,
Jinx,Seraphine,Udyr,Graves,11.6,Canyon,Clid,,,,
Olaf,Hecarim,Viktor,Syndra,11.6,ShowMaker,Bdd,,,,
Azir,Akali,Heimerdinger,Aphelios,11.6,BeryL,Ruler,,,,
Chogath,Renekton,Senna,Thresh,11.6,Ghost,Life,,,,
,,,,,,,DWG KIA,Gen.G eSports,blue_side,red_side
Gnar,Kalista,Volibear,Rumble,11.6,Rascal,Khan,,,,
Seraphine,Jinx,Hecarim,Nidalee,11.6,Clid,Canyon,,,,
Sylas,Thresh,Zoe,Renekton,11.6,Bdd,ShowMaker,,,,
Akali,Orianna,Tristana,Xayah,11.6,Ruler,Ghost,,,,
Kaisa,Azir,Rakan,Alistar,11.6,Life,BeryL,,,,
,,,,,,,Gen.G eSports,DWG KIA,red_side,blue_side
Gnar,Kalista,Ornn,Sion,11.6,Rascal,Khan,,,,
Seraphine,Jinx,Hecarim,Udyr,11.6,Clid,Canyon,,,,
Renekton,Varus,Orianna,Viktor,11.6,Bdd,ShowMaker,,,,
Akali,Rell,Tristana,Tahm Kench,11.6,Ruler,BeryL,,,,
Sylas,Rakan,Alistar,Senna,11.6,Life,Ghost,,,,
,,,,,,,Gen.G eSports,DWG KIA,red_side,blue_side
Sylas,Seraphine,Gragas,Ornn,11.6,Canna,Rascal,,,,
Renekton,Gnar,Olaf,Udyr,11.6,Cuzz,Clid,,,,
Kalista,Hecarim,Viktor,Orianna,11.6,Faker,Bdd,,,,
Zilean,Twisted Fate,Aphelios,Jinx,11.6,Teddy,Ruler,,,,
Sion,Aatrox,Thresh,Tahm Kench,11.6,Keria,Life,,,,
,,,,,,,T1,Gen.G eSports,red_side,blue_side
Gnar,Jinx,Sion,Jayce,11.6,Rascal,Canna,,,,
Seraphine,Udyr,Graves,Nidalee,11.6,Clid,Cuzz,,,,
Renekton,Hecarim,Syndra,Zoe,11.6,Bdd,Faker,,,,
Camille,Sylas,Kalista,Tahm Kench,11.6,Ruler,Keria,,,,
Aatrox,Orianna,Sett,Senna,11.6,Life,Teddy,,,,
,,,,,,,Gen.G eSports,T1,blue_side,red_side
Sylas,Seraphine,Jayce,Sion,11.6,Canna,Rascal,,,,
Renekton,Gnar,Udyr,Olaf,11.6,Cuzz,Clid,,,,
Jinx,Hecarim,Zoe,Syndra,11.6,Faker,Bdd,,,,
Orianna,Tahm Kench,Samira,Kalista,11.6,Teddy,Ruler,,,,
Sett,Thresh,Rell,Alistar,11.6,Keria,Life,,,,
,,,,,,,T1,Gen.G eSports,red_side,blue_side
Thresh,Senna,Gnar,Lulu,11.6,Khan,Morgan,,,,
Renekton,Hecarim,Udyr,Olaf,11.6,Canyon,Yohan1,,,,
Sylas,Seraphine,Viktor,Ryze,11.6,ShowMaker,Chovy,,,,
Azir,Alistar,Jinx,Tristana,11.6,Ghost,Deft,,,,
Nocturne,Gragas,Tahm Kench,Rell,11.6,BeryL,Vsta,,,,
,,,,,,,DWG KIA,Hanwha Life eSports,blue_side,red_side
Senna,Thresh,Gragas,Sion,11.6,Morgan,Khan,,,,
Gnar,Renekton,Volibear,Graves,11.6,Mir,Canyon,,,,
Udyr,Hecarim,Sylas,Seraphine,11.6,Chovy,ShowMaker,,,,
Aatrox,Alistar,Jinx,Ezreal,11.6,Deft,Ghost,,,,
Chogath,Tahm Kench,Rell,Braum,11.6,Vsta,BeryL,,,,
,,,,,,,Hanwha Life eSports,DWG KIA,red_side,blue_side
Thresh,Hecarim,Gangplank,Gragas,11.6,Khan,Morgan,,,,
Renekton,Gnar,Udyr,Olaf,11.6,Canyon,Mir,,,,
Nocturne,Seraphine,Zoe,Viktor,11.6,ShowMaker,Chovy,,,,
Tristana,Syndra,Chogath,Ezreal,11.6,BeryL,Deft,,,,
