blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Nautilus,Ahri,Aatrox,Renekton,14.6,Bin,369,,,,
Rumble,Ashe,Maokai,Viego,14.6,XUN,Tian,,,,
Poppy,Kalista,Taliyah,Azir,14.6,Knight,Creme,,,,
RekSai,Jax,Lucian,Senna,14.6,Elk,JackeyLove,,,,
Xin Zhao,Vi,Nami,Tahm Kench,14.6,ON,meiko,,,,
,,,,,,,Bilibili Gaming,Top Esports,blue_side,red_side
Ahri,Lucian,Renekton,RekSai,14.6,369,Bin,,,,
Jax,Tahm Kench,Vi,Wukong,14.6,Tian,XUN,,,,
Kalista,Varus,Hwei,Azir,14.6,Creme,Knight,,,,
Aatrox,Akali,Jinx,Senna,14.6,JackeyLove,Elk,,,,
Xin Zhao,Taliyah,Nautilus,Ornn,14.6,meiko,ON,,,,
,,,,,,,Top Esports,Bilibili Gaming,red_side,blue_side
Ahri,Lucian,RekSai,Rumble,14.6,369,Bin,,,,
Jax,Tahm Kench,Rell,Vi,14.6,Tian,XUN,,,,
Renata Glasc,Maokai,Azir,Aurelion Sol,14.6,Creme,Knight,,,,
Taliyah,Poppy,Draven,Varus,14.6,JackeyLove,Elk,,,,
Twisted Fate,Xin Zhao,Ashe,Kalista,14.6,meiko,ON,,,,
,,,,,,,Top Esports,Bilibili Gaming,blue_side,red_side
Nautilus,Ahri,Renekton,Gragas,14.6,Bin,369,,,,
Rumble,Ashe,Kindred,Vi,14.6,XUN,Tian,,,,
Poppy,Jax,Azir,Taliyah,14.6,Knight,Creme,,,,
Camille,Xin Zhao,Varus,Kalista,14.6,Elk,JackeyLove,,,,
RekSai,Wukong,Neeko,Rakan,14.6,ON,meiko,,,,
,,,,,,,Bilibili Gaming,Top Esports,blue_side,red_side
Twisted Fate,Senna,Urgot,RekSai,14.6,369,Flandre,,,,
Rakan,Maokai,Sejuani,Rell,14.6,Tian,Kanavi,,,,
Kalista,Varus,Azir,Taliyah,14.6,Creme,Yagao,,,,
Vi,Rumble,Lucian,Zeri,14.6,JackeyLove,Ruler,,,,
Xin Zhao,Poppy,Nami,Lulu,14.6,meiko,Missing,,,,
,,,,,,,Top Esports,JD Gaming,blue_side,red_side
Maokai,Twisted Fate,RekSai,Urgot,14.6,Flandre,369,,,,
Vi,Rakan,Lee Sin,Xin Zhao,14.6,Kanavi,Tian,,,,
Nautilus,Ashe,Azir,Corki,14.6,Yagao,Creme,,,,
Renata Glasc,Jax,Varus,Kalista,14.6,Ruler,JackeyLove,,,,
Rumble,Viego,Neeko,Leona,14.6,Missing,meiko,,,,
,,,,,,,JD Gaming,Top Esports,blue_side,red_side
Twisted Fate,Senna,Renekton,Ornn,14.6,369,Flandre,,,,
Rakan,Lucian,Sejuani,Vi,14.6,Tian,Kanavi,,,,
Azir,Ashe,Tristana,Taliyah,14.6,Creme,Yagao,,,,
Nautilus,Maokai,Varus,Kalista,14.6,JackeyLove,Ruler,,,,
RekSai,Viego,Rumble,Neeko,14.6,meiko,Missing,,,,
,,,,,,,Top Esports,JD Gaming,blue_side,red_side
Tristana,Twisted Fate,Rumble,KSante,14.6,Flandre,369,,,,
Vi,Azir,Viego,Xin Zhao,14.6,Kanavi,Tian,,,,
Nautilus,Varus,Taliyah,Ahri,14.6,Yagao,Creme,,,,
Nocturne,RekSai,Kalista,Senna,14.6,Ruler,JackeyLove,,,,
Sejuani,Jax,Ashe,Tahm Kench,14.6,Missing,meiko,,,,
,,,,,,,JD Gaming,Top Esports,red_side,blue_side
Rumble,Ahri,RekSai,Ornn,14.6,Bin,369,,,,
Nautilus,Ashe,Vi,Lee Sin,14.6,XUN,Tian,,,,
Senna,Neeko,Orianna,Taliyah,14.6,Knight,Creme,,,,
Xin Zhao,Azir,Kalista,Draven,14.6,Elk,JackeyLove,,,,
Poppy,Renata Glasc,Camille,Thresh,14.6,ON,meiko,,,,
,,,,,,,Bilibili Gaming,Top Esports,blue_side,red_side
Vi,Rumble,Urgot,RekSai,14.6,369,Bin,,,,
Ahri,Senna,Maokai,Xin Zhao,14.6,Tian,XUN,,,,
Kalista,Varus,Azir,Veigar,14.6,Creme,Knight,,,,
Neeko,Tristana,Lucian,Caitlyn,14.6,JackeyLove,Elk,,,,
Taliyah,Aatrox,Nami,Lux,14.6,meiko,ON,,,,
,,,,,,,Top Esports,Bilibili Gaming,blue_side,red_side
Rumble,Ahri,Renekton,Quinn,14.6,Bin,369,,,,
Nautilus,Ashe,Wukong,Lee Sin,14.6,XUN,Tian,,,,
Maokai,Vi,Azir,Corki,14.6,Knight,Creme,,,,
RekSai,Jax,Kalista,Lucian,14.6,Elk,JackeyLove,,,,
Sejuani,Xin Zhao,Renata Glasc,Nami,14.6,ON,meiko,,,,
