blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Zoe,Aphelios,Mordekaiser,Aatrox,10.6,GimGoon,369,,,,
Trundle,Kalista,Lee Sin,Gragas,10.6,Tian,Karsa,,,,
Sett,Renekton,Rumble,Sylas,10.6,Doinb,Knight,,,,
RekSai,Braum,Varus,Miss Fortune,10.6,Lwx,JackeyLove,,,,
Olaf,Tahm Kench,Blitzcrank,Thresh,10.6,Crisp,yuyanjia,,,,
,,,,,,,Funplus Phoenix,Top Esports,red_side,blue_side
Mordekaiser,Zoe,Ornn,Renekton,10.6,369,GimGoon,,,,
Aatrox,Trundle,RekSai,Elise,10.6,Karsa,Tian,,,,
Kalista,Thresh,Syndra,Azir,10.6,Knight,Doinb,,,,
Vladimir,Olaf,Aphelios,Miss Fortune,10.6,JackeyLove,Lwx,,,,
Sett,Lee Sin,Braum,Rakan,10.6,yuyanjia,Crisp,,,,
,,,,,,,Top Esports,Funplus Phoenix,blue_side,red_side
Azir,Pantheon,Ornn,Mordekaiser,10.6,Morgan,Breathe,,,,
Zoe,Thresh,Kindred,Trundle,10.6,beishang,H4cker,,,,
Aphelios,Kalista,Rumble,Cassiopeia,10.6,Teacherma,icon,,,,
LeBlanc,Sett,Varus,Miss Fortune,10.6,Elk,SmLz,,,,
Sylas,Braum,Leona,Taric,10.6,Missing,cold,,,,
,,,,,,,Team WE,OMG,red_side,blue_side
Pantheon,Azir,Mordekaiser,Renekton,10.6,Breathe,Morgan,,,,
Thresh,Aphelios,Trundle,Jarvan IV,10.6,H4cker,beishang,,,,
Sett,Kalista,Kled,Galio,10.6,icon,Teacherma,,,,
Wukong,Cassiopeia,Miss Fortune,Varus,10.6,SmLz,Elk,,,,
Ornn,LeBlanc,Taric,Nautilus,10.6,cold,Missing,,,,
,,,,,,,OMG,Team WE,red_side,blue_side
Azir,Pantheon,Renekton,Mordekaiser,10.6,Morgan,Breathe,,,,
Cassiopeia,Thresh,Jarvan IV,Trundle,10.6,beishang,H4cker,,,,
Aphelios,Kalista,Galio,Corki,10.6,Teacherma,icon,,,,
Ornn,Xayah,Ashe,Varus,10.6,Elk,SmLz,,,,
Wukong,Miss Fortune,Nautilus,Taric,10.6,Missing,cold,,,,
,,,,,,,Team WE,OMG,blue_side,red_side
Jarvan IV,Kalista,Renekton,Ornn,10.6,Crazy,Lies,,,,
Wukong,Sett,Trundle,RekSai,10.6,Haro,Peanut,,,,
Aphelios,Senna,Zoe,Syndra,10.6,Wuming,Yuuki,,,,
Azir,Olaf,Varus,Miss Fortune,10.6,ZWuJi,Kramer,,,,
Irelia,Elise,Thresh,Leona,10.6,Ley,killua,,,,
,,,,,,,Rogue Warriors,LGD Gaming,blue_side,red_side
Zoe,Jarvan IV,Ornn,Renekton,10.6,Lies,Crazy,,,,
Sett,Wukong,Lee Sin,Trundle,10.6,Peanut,Haro,,,,
Thresh,Aphelios,Corki,Sylas,10.6,fenfen,Wuming,,,,
Syndra,Kindred,Nautilus,Varus,10.6,killua,ZWuJi,,,,
LeBlanc,Graves,Senna,Morgana,10.6,Kramer,Ley,,,,
,,,,,,,LGD Gaming,Rogue Warriors,blue_side,red_side
Jarvan IV,Sett,Wukong,Hecarim,10.6,Holder,Lies,,,,
Ornn,Thresh,Lee Sin,Elise,10.6,Haro,Peanut,,,,
Aphelios,Varus,Azir,Pantheon,10.6,Ruby,fenfen,,,,
Renekton,Zoe,Miss Fortune,Kalista,10.6,ZWuJi,Kramer,,,,
Kassadin,Galio,Leona,Taric,10.6,Ley,killua,,,,
,,,,,,,Rogue Warriors,LGD Gaming,blue_side,red_side
Wukong,Senna,Jayce,Aatrox,10.6,TheShy,chenlun17,,,,
Jarvan IV,Lucian,Sejuani,Elise,10.6,Leyan,Xx,,,,
Trundle,Graves,Syndra,Zoe,10.6,RooKie,Maple,,,,
Bard,Olaf,Kalista,Aphelios,10.6,Puff,Light,,,,
LeBlanc,Lee Sin,Taric,Braum,10.6,Southwind,Duan,,,,
,,,,,,,Invictus Gaming,LNG Esports,red_side,blue_side
Wukong,Senna,Kalista,Aatrox,10.6,TheShy,chenlun17,,,,
