blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Rakan,Senna,Sett,Ornn,10.6,Licorice,solo,,,,
Trundle,Tahm Kench,Kindred,Pantheon,10.6,Blaber,Santorin,,,,
Syndra,Zoe,Veigar,Azir,10.6,Nisqy,PowerOfEvil,,,,
LeBlanc,Olaf,Miss Fortune,Aphelios,10.6,Zven,WildTurtle,,,,
Kassadin,Nocturne,Nautilus,Blitzcrank,10.6,Vulcan,IgNar,,,,
,,,,,,,Cloud9,FlyQuest,blue_side,red_side
Rakan,Senna,Sett,Ornn,10.6,Licorice,solo,,,,
Trundle,Tahm Kench,Gragas,RekSai,10.6,Blaber,Santorin,,,,
Azir,Nautilus,Yasuo,Syndra,10.6,Nisqy,PowerOfEvil,,,,
Olaf,Varus,Kalista,Aphelios,10.6,Zven,WildTurtle,,,,
Blitzcrank,Miss Fortune,Thresh,Alistar,10.6,Vulcan,IgNar,,,,
,,,,,,,Cloud9,FlyQuest,blue_side,red_side
Senna,Sett,Ornn,Aatrox,10.6,solo,Licorice,,,,
Tahm Kench,Trundle,Pantheon,Jarvan IV,10.6,Santorin,Blaber,,,,
Zoe,Azir,Syndra,Rumble,10.6,PowerOfEvil,Nisqy,,,,
Gragas,Olaf,Xayah,Aphelios,10.6,WildTurtle,Zven,,,,
LeBlanc,RekSai,Rakan,Thresh,10.6,IgNar,Vulcan,,,,
,,,,,,,FlyQuest,Cloud9,red_side,blue_side
Syndra,Senna,Ornn,Aatrox,10.6,Kumo,solo,,,,
Rakan,Sett,Graves,Trundle,10.6,Svenskeren,Santorin,,,,
Azir,LeBlanc,Zilean,Viktor,10.6,Jiizuke,PowerOfEvil,,,,
Thresh,Kindred,Kalista,Aphelios,10.6,Bang,WildTurtle,,,,
Kassadin,Zoe,Taric,Blitzcrank,10.6,Zeyzal,IgNar,,,,
,,,,,,,Evil Geniuses,FlyQuest,red_side,blue_side
Syndra,Senna,Aatrox,Ornn,10.6,Kumo,solo,,,,
Azir,Sett,Kindred,RekSai,10.6,Svenskeren,Santorin,,,,
Trundle,Aphelios,Zoe,Orianna,10.6,Jiizuke,PowerOfEvil,,,,
Pantheon,Gragas,Kalista,Xayah,10.6,Bang,WildTurtle,,,,
Kassadin,LeBlanc,Taric,Rakan,10.6,Zeyzal,IgNar,,,,
,,,,,,,Evil Geniuses,FlyQuest,red_side,blue_side
Syndra,Senna,Renekton,Ornn,10.6,Kumo,solo,,,,
Rakan,Sett,Gragas,Nocturne,10.6,Svenskeren,Santorin,,,,
Blitzcrank,LeBlanc,Azir,Corki,10.6,Jiizuke,PowerOfEvil,,,,
Olaf,Aatrox,Aphelios,Kalista,10.6,Bang,WildTurtle,,,,
Kassadin,Poppy,Tahm Kench,Pyke,10.6,Zeyzal,IgNar,,,,
,,,,,,,Evil Geniuses,FlyQuest,blue_side,red_side
LeBlanc,Syndra,Aatrox,Ornn,10.6,solo,Kumo,,,,
Senna,Rakan,Trundle,Gragas,10.6,Santorin,Svenskeren,,,,
Tahm Kench,Sett,Corki,Azir,10.6,PowerOfEvil,Jiizuke,,,,
Yasuo,Blitzcrank,Aphelios,Miss Fortune,10.6,WildTurtle,Bang,,,,
Zoe,Kassadin,Braum,Yuumi,10.6,IgNar,Zeyzal,,,,
,,,,,,,FlyQuest,Evil Geniuses,blue_side,red_side
Senna,Ornn,Gangplank,Aatrox,10.6,solo,Brokenblade,,,,
Tahm Kench,Sett,Trundle,Jarvan IV,10.6,Santorin,Dardoch,,,,
Kalista,Syndra,Orianna,Viktor,10.6,PowerOfEvil,Bjergsen,,,,
Zoe,LeBlanc,Xayah,Aphelios,10.6,WildTurtle,Kobbe,,,,
Zilean,Azir,Rakan,Nautilus,10.6,IgNar,Biofrost,,,,
,,,,,,,FlyQuest,TSM,red_side,blue_side
Senna,Ornn,Gangplank,Aatrox,10.6,solo,Brokenblade,,,,
Tahm Kench,Syndra,Trundle,Jarvan IV,10.6,Santorin,Dardoch,,,,
Kalista,Sett,Orianna,Viktor,10.6,PowerOfEvil,Bjergsen,,,,
Zoe,Azir,Xayah,Aphelios,10.6,WildTurtle,Kobbe,,,,
Zilean,LeBlanc,Rakan,Nautilus,10.6,IgNar,Biofrost,,,,
,,,,,,,FlyQuest,TSM,blue_side,red_side
Senna,Ornn,Aatrox,Irelia,10.6,solo,Brokenblade,,,,
