blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Vi,Sejuani,Gnar,Jax,12.15,Ale,Breathe,,,,
Taliyah,Sylas,Wukong,Poppy,12.15,Tarzan,Wei,,,,
Sivir,Yuumi,Akali,Azir,12.15,Doinb,xiaohu,,,,
Renekton,Kennen,Zeri,Lucian,12.15,Light,GALA,,,,
Aatrox,Lissandra,Lulu,Nami,12.15,LvMao,Ming,,,,
,,,,,,,LNG Esports,Royal Never Give Up,red_side,blue_side
Sejuani,Vi,Jax,Gnar,12.15,Breathe,Ale,,,,
Sylas,Poppy,Trundle,Wukong,12.15,Wei,Tarzan,,,,
Fiora,Aatrox,Taliyah,Lissandra,12.15,xiaohu,Doinb,,,,
Kennen,Azir,Sivir,Zeri,12.15,GALA,Light,,,,
Akali,Xin Zhao,Yuumi,Lulu,12.15,Ming,LvMao,,,,
,,,,,,,Royal Never Give Up,LNG Esports,blue_side,red_side
Vi,Sejuani,Jax,Gragas,12.15,Ale,Breathe,,,,
Poppy,Sylas,Trundle,Wukong,12.15,Tarzan,Wei,,,,
Yuumi,Kennen,Taliyah,Ahri,12.15,Doinb,xiaohu,,,,
Renekton,Xin Zhao,Lucian,Zeri,12.15,Light,GALA,,,,
Lissandra,Skarner,Nami,Lulu,12.15,LvMao,Ming,,,,
,,,,,,,LNG Esports,Royal Never Give Up,blue_side,red_side
Sejuani,Vi,Fiora,Kennen,12.15,Breathe,Ale,,,,
Sylas,Poppy,Wukong,Lee Sin,12.15,Wei,Tarzan,,,,
Lulu,Aatrox,LeBlanc,Nocturne,12.15,xiaohu,Doinb,,,,
Rakan,Lissandra,Sivir,Zeri,12.15,GALA,Light,,,,
Nautilus,Azir,Yuumi,Gragas,12.15,Ming,LvMao,,,,
,,,,,,,Royal Never Give Up,LNG Esports,red_side,blue_side
Sejuani,Vi,Fiora,Jax,12.15,Breathe,Ale,,,,
Nocturne,Poppy,Trundle,Wukong,12.15,Wei,Tarzan,,,,
Yuumi,Lucian,Sylas,Ryze,12.15,xiaohu,Doinb,,,,
Lissandra,Azir,Zeri,Sivir,12.15,GALA,Light,,,,
Nautilus,Taliyah,Lulu,Rakan,12.15,Ming,LvMao,,,,
,,,,,,,Royal Never Give Up,LNG Esports,blue_side,red_side
Fiora,Vi,Gnar,Kennen,12.15,Rich,Ale,,,,
Poppy,Ahri,Wukong,Sejuani,12.15,Karsa,Tarzan,,,,
Nocturne,Kalista,Sylas,Renekton,12.15,RooKie,Doinb,,,,
Camille,Aatrox,Sivir,Zeri,12.15,Photic,Light,,,,
Jax,Trundle,Yuumi,Lulu,12.15,Ppgod,LvMao,,,,
,,,,,,,Victory Five,LNG Esports,red_side,blue_side
Poppy,Vi,Aatrox,Fiora,12.15,Rich,Ale,,,,
Sejuani,Ahri,Trundle,Wukong,12.15,Karsa,Tarzan,,,,
Yuumi,Lucian,Azir,Lissandra,12.15,RooKie,Doinb,,,,
Amumu,Kennen,Zeri,Sivir,12.15,Photic,Light,,,,
Akali,Renekton,Lulu,Rakan,12.15,Ppgod,LvMao,,,,
,,,,,,,Victory Five,LNG Esports,red_side,blue_side
Poppy,Vi,Jax,Gnar,12.15,Rich,Ale,,,,
Yuumi,Ahri,Sejuani,Trundle,12.15,Karsa,Tarzan,,,,
Wukong,Lucian,Akali,Sylas,12.15,RooKie,Doinb,,,,
Fiora,Aatrox,Kalista,Zeri,12.15,Photic,Light,,,,
Kennen,Renekton,Renata Glasc,Lulu,12.15,Ppgod,LvMao,,,,
,,,,,,,Victory Five,LNG Esports,blue_side,red_side
Poppy,Ahri,Renekton,Jax,12.15,Rich,Ale,,,,
Wukong,Kalista,Sejuani,Trundle,12.15,Karsa,Tarzan,,,,
Yuumi,Lucian,Azir,Taliyah,12.15,RooKie,Doinb,,,,
Fiora,Amumu,Sivir,Zeri,12.15,Photic,Light,,,,
Akali,Sylas,Renata Glasc,Lulu,12.15,Ppgod,LvMao,,,,
,,,,,,,Victory Five,LNG Esports,red_side,blue_side
Kalista,Fiora,Jax,Renekton,12.15,Breathe,Flandre,,,,
Wukong,Nautilus,Vi,Trundle,12.15,Wei,JunJia,,,,
Lucian,Aatrox,Taliyah,Azir,12.15,xiaohu,Scout,,,,
Poppy,Ahri,Sivir,Zeri,12.15,GALA,Viper,,,,
Sejuani,Sylas,Yuumi,Lulu,12.15,Ming,meiko,,,,
,,,,,,,Royal Never Give Up,Edward Gaming,blue_side,red_side
Fiora,Lucian,Renekton,Aatrox,12.15,Flandre,Breathe,,,,
Vi,Yuumi,Sejuani,Wukong,12.15,JunJia,Wei,,,,
Poppy,Azir,Sylas,Taliyah,12.15,Scout,xiaohu,,,,
Braum,Amumu,Sivir,Zeri,12.15,Viper,GALA,,,,
Renata Glasc,Zilean,Nautilus,Lulu,12.15,meiko,Ming,,,,
,,,,,,,Edward Gaming,Royal Never Give Up,red_side,blue_side
Poppy,Lucian,Gragas,Gnar,12.15,Flandre,Breathe,,,,
Fiora,Yuumi,Vi,Sejuani,12.15,Jiejie,Wei,,,,
Lissandra,Ahri,Taliyah,Azir,12.15,Scout,xiaohu,,,,
Aatrox,Amumu,Sivir,Zeri,12.15,Viper,GALA,,,,
Renekton,Ornn,Nautilus,Lulu,12.15,meiko,Ming,,,,
,,,,,,,Edward Gaming,Royal Never Give Up,blue_side,red_side
Lucian,Taliyah,Aatrox,Renekton,12.15,Breathe,Flandre,,,,
Wukong,Yuumi,Poppy,Sejuani,12.15,Wei,Jiejie,,,,
Vi,Azir,Orianna,Sylas,12.15,xiaohu,Scout,,,,
Lulu,Ahri,Sivir,Zeri,12.15,GALA,Viper,,,,
Fiora,Akali,Nautilus,Braum,12.15,Ming,meiko,,,,
,,,,,,,Royal Never Give Up,Edward Gaming,red_side,blue_side
Lucian,Yuumi,Aatrox,Gnar,12.15,Breathe,Flandre,,,,
Sejuani,Taliyah,Trundle,Poppy,12.15,Wei,Jiejie,,,,
Vi,Fiora,Azir,LeBlanc,12.15,xiaohu,Scout,,,,
Ahri,Amumu,Sivir,Zeri,12.15,GALA,Viper,,,,
Akali,Nautilus,Leona,Lulu,12.15,Ming,meiko,,,,
,,,,,,,Royal Never Give Up,Edward Gaming,red_side,blue_side
