blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Kalista,Lucian,Jayce,Ornn,10.16,Brokenblade,Impact,,,,
Thresh,Nidalee,Shen,Lillia,10.16,Spica,Broxah,,,,
Twisted Fate,Caitlyn,Syndra,Zilean,10.16,Bjergsen,Jensen,,,,
Hecarim,Tahm Kench,Senna,Ashe,10.16,Doublelift,Tactical,,,,
Bard,Leona,Rakan,Nautilus,10.16,Biofrost,CoreJJ,,,,
,,,,,,,TSM,Team Liquid,blue_side,red_side
Lucian,Caitlyn,Gangplank,Irelia,10.16,Impact,Brokenblade,,,,
Nidalee,Kalista,Graves,Shen,10.16,Broxah,Spica,,,,
Senna,Twisted Fate,Orianna,Zilean,10.16,Jensen,Bjergsen,,,,
Hecarim,Sylas,Jhin,Ashe,10.16,Tactical,Doublelift,,,,
Jayce,LeBlanc,Thresh,Braum,10.16,CoreJJ,Biofrost,,,,
,,,,,,,Team Liquid,TSM,red_side,blue_side
Senna,Lee Sin,Shen,Ornn,10.16,Impact,solo,,,,
Lillia,Graves,Hecarim,Sett,10.16,Broxah,Santorin,,,,
Evelynn,LeBlanc,Akali,Azir,10.16,Jensen,PowerOfEvil,,,,
Mordekaiser,Morgana,Ashe,Caitlyn,10.16,Tactical,WildTurtle,,,,
Gangplank,Tahm Kench,Blitzcrank,Thresh,10.16,CoreJJ,IgNar,,,,
,,,,,,,Team Liquid,FlyQuest,red_side,blue_side
Senna,Graves,Mordekaiser,Shen,10.16,Impact,solo,,,,
Lillia,Lee Sin,Volibear,KhaZix,10.16,Broxah,Santorin,,,,
Evelynn,LeBlanc,Orianna,Azir,10.16,Jensen,PowerOfEvil,,,,
Hecarim,Morgana,Caitlyn,Ashe,10.16,Tactical,WildTurtle,,,,
Thresh,Olaf,Lux,Rakan,10.16,CoreJJ,IgNar,,,,
,,,,,,,Team Liquid,FlyQuest,blue_side,red_side
Shen,Lillia,Gangplank,Mordekaiser,10.16,solo,Impact,,,,
LeBlanc,Evelynn,Volibear,Lee Sin,10.16,Santorin,Broxah,,,,
Graves,Sett,Azir,KogMaw,10.16,PowerOfEvil,Jensen,,,,
Tahm Kench,Ornn,Caitlyn,Jhin,10.16,WildTurtle,Tactical,,,,
Morgana,Renekton,Thresh,Zyra,10.16,IgNar,CoreJJ,,,,
,,,,,,,FlyQuest,Team Liquid,blue_side,red_side
Lillia,Graves,Ornn,Sett,10.16,Impact,solo,,,,
Senna,Shen,Hecarim,Evelynn,10.16,Broxah,Santorin,,,,
Azir,Caitlyn,Zilean,Orianna,10.16,Jensen,PowerOfEvil,,,,
Lucian,Lee Sin,Kalista,Ashe,10.16,Tactical,WildTurtle,,,,
LeBlanc,RekSai,Thresh,Braum,10.16,CoreJJ,IgNar,,,,
,,,,,,,Team Liquid,FlyQuest,blue_side,red_side
Kalista,Lillia,Mordekaiser,Ornn,10.16,solo,Impact,,,,
Shen,Caitlyn,Graves,Volibear,10.16,Santorin,Broxah,,,,
Lee Sin,Senna,Syndra,Azir,10.16,PowerOfEvil,Jensen,,,,
Tahm Kench,Orianna,Jhin,Ashe,10.16,WildTurtle,Tactical,,,,
Morgana,KogMaw,Thresh,Bard,10.16,IgNar,CoreJJ,,,,
,,,,,,,FlyQuest,Team Liquid,blue_side,red_side
Nidalee,Kalista,Sett,Lucian,10.16,Licorice,Brokenblade,,,,
Shen,Olaf,Kindred,Graves,10.16,Blaber,Spica,,,,
Caitlyn,Tahm Kench,Galio,Twisted Fate,10.16,Nisqy,Bjergsen,,,,
Thresh,Bard,Ezreal,Senna,10.16,Zven,Doublelift,,,,
Renekton,Yuumi,Braum,Rakan,10.16,Vulcan,Biofrost,,,,
,,,,,,,Cloud9,TSM,red_side,blue_side
Kalista,Nidalee,Shen,Lillia,10.16,Brokenblade,Licorice,,,,
Olaf,Sett,Lee Sin,Graves,10.16,Spica,Blaber,,,,
Twisted Fate,Caitlyn,Azir,Akali,10.16,Bjergsen,Nisqy,,,,
Jayce,Bard,Ashe,Senna,10.16,Doublelift,Zven,,,,
Zoe,Hecarim,Rakan,Tahm Kench,10.16,Biofrost,Vulcan,,,,
,,,,,,,TSM,Cloud9,red_side,blue_side
Nidalee,Kalista,Sett,Lucian,10.16,Licorice,Brokenblade,,,,
Shen,Olaf,RekSai,Evelynn,10.16,Blaber,Spica,,,,
Caitlyn,Tahm Kench,Sylas,Twisted Fate,10.16,Nisqy,Bjergsen,,,,
Graves,Orianna,Ezreal,Senna,10.16,Zven,Doublelift,,,,
Renekton,Lee Sin,Bard,Rakan,10.16,Vulcan,Biofrost,,,,
,,,,,,,Cloud9,TSM,red_side,blue_side
Kalista,Caitlyn,Jayce,Wukong,10.16,Brokenblade,Licorice,,,,
Olaf,Sett,Skarner,Evelynn,10.16,Spica,Blaber,,,,
Twisted Fate,Nidalee,Zilean,Lucian,10.16,Bjergsen,Nisqy,,,,
Shen,Syndra,Senna,Ashe,10.16,Doublelift,Zven,,,,
Ornn,LeBlanc,Rakan,Tahm Kench,10.16,Biofrost,Vulcan,,,,
,,,,,,,TSM,Cloud9,blue_side,red_side
Akali,Olaf,Shen,Vladimir,10.16,Hauntzer,Brokenblade,,,,
LeBlanc,Sett,Volibear,Graves,10.16,Closer,Spica,,,,
Irelia,Lillia,Ekko,Syndra,10.16,Damonte,Bjergsen,,,,
Zilean,Morgana,Caitlyn,Ashe,10.16,FBI,Doublelift,,,,
Swain,Twisted Fate,Lux,Karma,10.16,Huhi,Biofrost,,,,
,,,,,,,Golden Guardians,TSM,blue_side,red_side
LeBlanc,Olaf,Mordekaiser,Ornn,10.16,Hauntzer,Brokenblade,,,,
Irelia,Sett,Lee Sin,Graves,10.16,Closer,Spica,,,,
Akali,Shen,Twisted Fate,Orianna,10.16,Damonte,Bjergsen,,,,
Zilean,Lux,Caitlyn,Ashe,10.16,FBI,Doublelift,,,,
Azir,Morgana,Bard,Thresh,10.16,Huhi,Biofrost,,,,
,,,,,,,Golden Guardians,TSM,blue_side,red_side
Olaf,Akali,Jax,Mordekaiser,10.16,Brokenblade,Hauntzer,,,,
Shen,LeBlanc,Sett,Volibear,10.16,Spica,Closer,,,,
Caitlyn,Irelia,Azir,Ekko,10.16,Bjergsen,Damonte,,,,
Lucian,Ornn,Ashe,Senna,10.16,Doublelift,FBI,,,,
Morgana,Gangplank,Bard,Karma,10.16,Biofrost,Huhi,,,,
,,,,,,,TSM,Golden Guardians,blue_side,red_side
Olaf,Akali,Renekton,Mordekaiser,10.16,Brokenblade,Hauntzer,,,,
Caitlyn,LeBlanc,Nidalee,Graves,10.16,Spica,Closer,,,,
Shen,Sett,Orianna,Galio,10.16,Bjergsen,Damonte,,,,
Morgana,Azir,Ashe,Senna,10.16,Doublelift,FBI,,,,
Tahm Kench,Bard,Rakan,Leona,10.16,Biofrost,Huhi,,,,
,,,,,,,TSM,Golden Guardians,blue_side,red_side
Olaf,LeBlanc,Renekton,Kennen,10.16,Brokenblade,Hauntzer,,,,
Caitlyn,Akali,Nidalee,Volibear,10.16,Spica,Closer,,,,
Shen,Sett,Zilean,Syndra,10.16,Bjergsen,Damonte,,,,
Morgana,Azir,Ashe,Kalista,10.16,Doublelift,FBI,,,,
Lucian,Twisted Fate,Bard,Thresh,10.16,Biofrost,Huhi,,,,
,,,,,,,TSM,Golden Guardians,blue_side,red_side
Lillia,Olaf,Vladimir,Shen,10.16,Licorice,Huni,,,,
Caitlyn,Sett,Lee Sin,Graves,10.16,Blaber,Svenskeren,,,,
Ezreal,Galio,Twisted Fate,Orianna,10.16,Nisqy,Goldenglue,,,,
LeBlanc,Zoe,Senna,Kalista,10.16,Zven,Bang,,,,
Gangplank,No ban,Tahm Kench,Bard,10.16,Vulcan,Zeyzal,,,,
,,,,,,,Cloud9,Evil Geniuses,blue_side,red_side
Olaf,Sett,Ornn,Gangplank,10.16,Huni,Licorice,,,,
Senna,Shen,Lee Sin,Graves,10.16,Svenskeren,Blaber,,,,
Ashe,Lillia,Cassiopeia,Twisted Fate,10.16,Goldenglue,Nisqy,,,,
Morgana,Orianna,Caitlyn,Kalista,10.16,Bang,Zven,,,,
Camille,Azir,Thresh,Blitzcrank,10.16,Zeyzal,Vulcan,,,,
,,,,,,,Evil Geniuses,Cloud9,red_side,blue_side
Olaf,Sett,Rumble,Ornn,10.16,Huni,Licorice,,,,
Ezreal,Shen,Lee Sin,Graves,10.16,Svenskeren,Blaber,,,,
Caitlyn,Tahm Kench,Lucian,Twisted Fate,10.16,Goldenglue,Nisqy,,,,
Thresh,Orianna,Senna,Kalista,10.16,Bang,Zven,,,,
Jayce,Azir,Nautilus,Rakan,10.16,Zeyzal,Vulcan,,,,
,,,,,,,Evil Geniuses,Cloud9,red_side,blue_side
Olaf,Shen,Mordekaiser,Renekton,10.16,Impact,Hauntzer,,,,
Gangplank,Thresh,Lee Sin,Graves,10.16,Broxah,Closer,,,,
Sett,Ornn,Azir,Zoe,10.16,Jensen,Damonte,,,,
Twisted Fate,LeBlanc,Ashe,Caitlyn,10.16,Tactical,FBI,,,,
Morgana,Akali,Bard,Alistar,10.16,CoreJJ,Huhi,,,,
,,,,,,,Team Liquid,Golden Guardians,blue_side,red_side
Olaf,Shen,Mordekaiser,Lillia,10.16,Impact,Hauntzer,,,,
Sett,Thresh,Lee Sin,Graves,10.16,Broxah,Closer,,,,
Galio,Ornn,Azir,Twisted Fate,10.16,Jensen,Damonte,,,,
Gangplank,Orianna,Caitlyn,Senna,10.16,Tactical,FBI,,,,
Jax,LeBlanc,Bard,Karma,10.16,CoreJJ,Huhi,,,,
,,,,,,,Team Liquid,Golden Guardians,blue_side,red_side
Olaf,Shen,Ornn,Gangplank,10.16,Impact,Hauntzer,,,,
Sett,Thresh,Lee Sin,Lillia,10.16,Broxah,Closer,,,,
Twisted Fate,Bard,LeBlanc,Lucian,10.16,Jensen,Damonte,,,,
Kayle,Akali,Ashe,Senna,10.16,Tactical,FBI,,,,
Galio,Azir,Morgana,Braum,10.16,CoreJJ,Huhi,,,,
,,,,,,,Team Liquid,Golden Guardians,blue_side,red_side
Trundle,Kalista,Vladimir,Shen,10.16,Licorice,solo,,,,
Graves,Olaf,Nocturne,Lillia,10.16,Blaber,Santorin,,,,
Caitlyn,Sett,Twisted Fate,Azir,10.16,Nisqy,PowerOfEvil,,,,
Orianna,Jayce,Ezreal,Ashe,10.16,Zven,WildTurtle,,,,
LeBlanc,Gangplank,Yuumi,Thresh,10.16,Vulcan,IgNar,,,,
,,,,,,,Cloud9,FlyQuest,red_side,blue_side
Lillia,Kalista,Gangplank,Shen,10.16,Licorice,solo,,,,
Graves,Olaf,Lee Sin,Volibear,10.16,Blaber,Santorin,,,,
Caitlyn,Sett,Akali,LeBlanc,10.16,Nisqy,PowerOfEvil,,,,
Orianna,Trundle,Ezreal,Ashe,10.16,Zven,WildTurtle,,,,
Corki,Twisted Fate,Yuumi,Thresh,10.16,Vulcan,IgNar,,,,
,,,,,,,Cloud9,FlyQuest,blue_side,red_side
Kalista,Lillia,Shen,Gangplank,10.16,solo,Licorice,,,,
Olaf,Sett,Graves,Gragas,10.16,Santorin,Blaber,,,,
Twisted Fate,Caitlyn,Azir,Zoe,10.16,PowerOfEvil,Nisqy,,,,
Lee Sin,LeBlanc,Senna,Ezreal,10.16,WildTurtle,Zven,,,,
Akali,Thresh,Nautilus,Yuumi,10.16,IgNar,Vulcan,,,,
,,,,,,,FlyQuest,Cloud9,blue_side,red_side
Lillia,Kalista,Gangplank,Shen,10.16,Licorice,solo,,,,
Graves,Olaf,Lee Sin,Volibear,10.16,Blaber,Santorin,,,,
Caitlyn,Sett,Zoe,Malzahar,10.16,Nisqy,PowerOfEvil,,,,
LeBlanc,Trundle,Ezreal,Senna,10.16,Zven,WildTurtle,,,,
Azir,Akali,Yuumi,Rakan,10.16,Vulcan,IgNar,,,,
,,,,,,,Cloud9,FlyQuest,red_side,blue_side
Olaf,Sett,Ornn,Renekton,10.16,Huni,ssumday,,,,
Galio,Senna,Graves,Nidalee,10.16,Svenskeren,Contractz,,,,
Caitlyn,Ezreal,Orianna,Twisted Fate,10.16,Goldenglue,Ryoma,,,,
Morgana,Shen,Xayah,Ashe,10.16,Bang,Cody Sun,,,,
Thresh,Gangplank,Rakan,Tahm Kench,10.16,Zeyzal,Poome,,,,
,,,,,,,Evil Geniuses,100 Thieves,blue_side,red_side
Sett,Olaf,Renekton,Shen,10.16,ssumday,Huni,,,,
Gangplank,Galio,Nidalee,Graves,10.16,Contractz,Svenskeren,,,,
Senna,Morgana,Zoe,Twisted Fate,10.16,Ryoma,Goldenglue,,,,
LeBlanc,Bard,Caitlyn,Ashe,10.16,Cody Sun,Bang,,,,
Akali,Thresh,Blitzcrank,Tahm Kench,10.16,Poome,Zeyzal,,,,
,,,,,,,100 Thieves,Evil Geniuses,red_side,blue_side
Olaf,Sett,Hecarim,Malphite,10.16,Huni,ssumday,,,,
Galio,Kalista,Graves,Lee Sin,10.16,Svenskeren,Contractz,,,,
Caitlyn,Shen,Zoe,LeBlanc,10.16,Goldenglue,Ryoma,,,,
Bard,Corki,Lucian,Ezreal,10.16,Bang,Cody Sun,,,,
Jayce,Ornn,Yuumi,Pantheon,10.16,Zeyzal,Poome,,,,
,,,,,,,Evil Geniuses,100 Thieves,blue_side,red_side
LeBlanc,Azir,Renekton,Shen,10.16,V1PER,Brokenblade,,,,
Akali,Graves,Olaf,Sett,10.16,Dardoch,Spica,,,,
Ashe,Caitlyn,Orianna,Syndra,10.16,FeniX,Bjergsen,,,,
Nidalee,Tahm Kench,Senna,Aphelios,10.16,Johnsun,Doublelift,,,,
Zilean,Zoe,Braum,Karma,10.16,Aphromoo,Treatz,,,,
,,,,,,,Dignitas,TSM,red_side,blue_side
LeBlanc,Azir,Renekton,Shen,10.16,V1PER,Brokenblade,,,,
Akali,Graves,Kayn,Nidalee,10.16,Dardoch,Spica,,,,
Ashe,Caitlyn,Zoe,Sett,10.16,FeniX,Bjergsen,,,,
Irelia,Olaf,Senna,Ezreal,10.16,Johnsun,Doublelift,,,,
Zilean,Tahm Kench,Leona,Braum,10.16,Aphromoo,Treatz,,,,
,,,,,,,Dignitas,TSM,red_side,blue_side
Azir,LeBlanc,Camille,Ornn,10.16,Brokenblade,V1PER,,,,
Graves,Akali,Olaf,Kindred,10.16,Spica,Dardoch,,,,
Nidalee,Irelia,Twisted Fate,Zoe,10.16,Bjergsen,FeniX,,,,
Lee Sin,Zilean,Caitlyn,Ashe,10.16,Doublelift,Johnsun,,,,
Riven,Shen,Morgana,Karma,10.16,Treatz,Aphromoo,,,,
,,,,,,,TSM,Dignitas,blue_side,red_side
Kalista,Blitzcrank,Shen,Hecarim,10.16,solo,Huni,,,,
Olaf,Morgana,Volibear,Graves,10.16,Santorin,Svenskeren,,,,
Karma,Sett,Swain,Galio,10.16,PowerOfEvil,Goldenglue,,,,
Gangplank,Renekton,Caitlyn,Ashe,10.16,WildTurtle,Bang,,,,
Rumble,Corki,Thresh,Tahm Kench,10.16,IgNar,Zeyzal,,,,
,,,,,,,FlyQuest,Evil Geniuses,blue_side,red_side
Blitzcrank,Caitlyn,Hecarim,Mordekaiser,10.16,Huni,solo,,,,
Trundle,Olaf,Sett,Volibear,10.16,Svenskeren,Santorin,,,,
Renekton,Gangplank,Azir,Syndra,10.16,Goldenglue,PowerOfEvil,,,,
Corki,Rumble,Xayah,Ashe,10.16,Bang,WildTurtle,,,,
Orianna,Shen,Rakan,Gragas,10.16,Zeyzal,IgNar,,,,
,,,,,,,Evil Geniuses,FlyQuest,red_side,blue_side
Blitzcrank,Caitlyn,Gnar,Renekton,10.16,Huni,solo,,,,
Trundle,Olaf,Sett,Volibear,10.16,Svenskeren,Santorin,,,,
Mordekaiser,Kalista,Orianna,Syndra,10.16,Goldenglue,PowerOfEvil,,,,
Bard,Gangplank,Senna,Ashe,10.16,Bang,WildTurtle,,,,
Corki,Azir,Tahm Kench,Rakan,10.16,Zeyzal,IgNar,,,,
,,,,,,,Evil Geniuses,FlyQuest,blue_side,red_side
Kalista,Blitzcrank,Jayce,Shen,10.16,solo,Huni,,,,
Olaf,Sett,Volibear,Graves,10.16,Santorin,Svenskeren,,,,
Karma,Caitlyn,Orianna,LeBlanc,10.16,PowerOfEvil,Goldenglue,,,,
Gangplank,Renekton,Ashe,Senna,10.16,WildTurtle,Bang,,,,
Gnar,Corki,Bard,Tahm Kench,10.16,IgNar,Zeyzal,,,,
,,,,,,,FlyQuest,Evil Geniuses,red_side,blue_side
Kalista,Sett,Mordekaiser,Gangplank,10.16,solo,Huni,,,,
Olaf,Caitlyn,Graves,Sejuani,10.16,Santorin,Svenskeren,,,,
Tahm Kench,Ashe,KogMaw,Azir,10.16,PowerOfEvil,Goldenglue,,,,
Karma,Jayce,Senna,Ezreal,10.16,WildTurtle,Bang,,,,
LeBlanc,Corki,Thresh,Braum,10.16,IgNar,Zeyzal,,,,
,,,,,,,FlyQuest,Evil Geniuses,blue_side,red_side
Olaf,Akali,Shen,Mordekaiser,10.16,Brokenblade,Hauntzer,,,,
Kalista,Zilean,Lee Sin,Sett,10.16,Spica,Closer,,,,
Gangplank,LeBlanc,Azir,Ziggs,10.16,Bjergsen,Damonte,,,,
Kennen,Irelia,Caitlyn,Ashe,10.16,Doublelift,FBI,,,,
Ekko,Graves,Thresh,Morgana,10.16,Treatz,Huhi,,,,
,,,,,,,TSM,Golden Guardians,red_side,blue_side
Olaf,Akali,Ornn,Gangplank,10.16,Brokenblade,Hauntzer,,,,
Kalista,Zilean,Lee Sin,Sett,10.16,Spica,Closer,,,,
Ekko,LeBlanc,Azir,Ziggs,10.16,Bjergsen,Damonte,,,,
Nidalee,Graves,Caitlyn,Ashe,10.16,Doublelift,FBI,,,,
Camille,Shen,Bard,Morgana,10.16,Treatz,Huhi,,,,
,,,,,,,TSM,Golden Guardians,red_side,blue_side
Akali,Olaf,Mordekaiser,Gangplank,10.16,Hauntzer,Brokenblade,,,,
LeBlanc,Kalista,Graves,Nidalee,10.16,Closer,Spica,,,,
Irelia,Morgana,Orianna,Sett,10.16,Damonte,Bjergsen,,,,
Twisted Fate,Galio,Caitlyn,Ashe,10.16,FBI,Doublelift,,,,
Zilean,Kennen,Tahm Kench,Thresh,10.16,Huhi,Treatz,,,,
,,,,,,,Golden Guardians,TSM,blue_side,red_side
