blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Caitlyn,Zeri,Gragas,Renekton,12.5,Kiin,Morgan,,,,
Hecarim,Twisted Fate,Lee Sin,Xin Zhao,12.5,Ellim,UmTi,,,,
Corki,Ryze,LeBlanc,Ahri,12.5,FATE,Lava,,,,
Poppy,Jinx,Xayah,Aphelios,12.5,Teddy,Hena,,,,
Aatrox,Graves,Nautilus,Leona,12.5,Hoit,Delight,,,,
,,,,,,,Kwangdong Freecs,Fredit BRION,blue_side,red_side
Akali,Zeri,Jayce,Sion,12.5,Zeus,kingen,,,,
Hecarim,Lee Sin,Viego,Volibear,12.5,Oner,Pyosik,,,,
Ryze,Twisted Fate,Vex,Ahri,12.5,Faker,Zeka,,,,
Tryndamere,LeBlanc,Xayah,Aphelios,12.5,Gumayusi,Deft,,,,
Jinx,Kaisa,Nautilus,Leona,12.5,Keria,BeryL,,,,
,,,,,,,T1,DRX,blue_side,red_side
Twisted Fate,Zeri,Gnar,Irelia,12.5,kingen,Zeus,,,,
Lee Sin,Hecarim,Xin Zhao,Viego,12.5,Pyosik,Oner,,,,
Jayce,Jinx,Ryze,Veigar,12.5,Zeka,Faker,,,,
Jhin,Akali,Caitlyn,Varus,12.5,Deft,Gumayusi,,,,
Tryndamere,Volibear,Lux,Nautilus,12.5,BeryL,Keria,,,,
,,,,,,,DRX,T1,red_side,blue_side
Caitlyn,Nautilus,Gragas,Gnar,12.5,Kiin,Dove,,,,
Hecarim,Leona,Xin Zhao,Lee Sin,12.5,Ellim,Croco,,,,
Ahri,Rakan,LeBlanc,Ryze,12.5,FATE,Clozer,,,,
Karma,Alistar,Zeri,Aphelios,12.5,Teddy,Ice,,,,
Lulu,Yuumi,Seraphine,Renata Glasc,12.5,Hoit,Kael,,,,
,,,,,,,Kwangdong Freecs,Liiv SANDBOX,blue_side,red_side
Twisted Fate,Zeri,Gragas,Aatrox,12.5,Dove,Kiin,,,,
Ryze,Caitlyn,Viego,Lee Sin,12.5,Croco,Ellim,,,,
LeBlanc,Hecarim,Ahri,Vex,12.5,Clozer,FATE,,,,
Xin Zhao,Volibear,Jinx,Aphelios,12.5,Ice,Teddy,,,,
Jarvan IV,Tryndamere,Nautilus,Leona,12.5,Kael,Hoit,,,,
,,,,,,,Liiv SANDBOX,Kwangdong Freecs,red_side,blue_side
Karma,Renekton,Aatrox,Akali,12.5,Morgan,Burdol,,,,
Twisted Fate,Ryze,Lee Sin,Hecarim,12.5,UmTi,Canyon,,,,
Caitlyn,Zeri,Ahri,Veigar,12.5,Lava,ShowMaker,,,,
Zilean,Volibear,Aphelios,Xayah,12.5,Hena,deokdam,,,,
Jayce,Viego,Leona,Renata Glasc,12.5,Delight,Kellin,,,,
,,,,,,,Fredit BRION,DWG KIA,blue_side,red_side
Leona,Twisted Fate,Jayce,Renekton,12.5,Burdol,Morgan,,,,
Zeri,Karma,Jarvan IV,Lee Sin,12.5,Canyon,UmTi,,,,
Ahri,Caitlyn,Ryze,Viktor,12.5,ShowMaker,Lava,,,,
Corki,Renata Glasc,Jinx,Aphelios,12.5,deokdam,Hena,,,,
LeBlanc,Rakan,Tahm Kench,Nautilus,12.5,Kellin,Delight,,,,
,,,,,,,DWG KIA,Fredit BRION,red_side,blue_side
Karma,Zeri,Kennen,Vladimir,12.5,Canna,DuDu,,,,
Caitlyn,Hecarim,Viego,Lee Sin,12.5,Dread,OnFleek,,,,
Ryze,Twisted Fate,Ahri,Kaisa,12.5,Bdd,Karis,,,,
Tryndamere,Rakan,Xayah,Jinx,12.5,Ghost,Hans SamD,,,,
LeBlanc,Jayce,Leona,Nautilus,12.5,Peter,Vsta,,,,
,,,,,,,Nongshim RedForce,Hanwha Life eSports,blue_side,red_side
Aphelios,Zeri,Tryndamere,Fiora,12.5,DuDu,Canna,,,,
Jayce,Karma,Hecarim,Volibear,12.5,OnFleek,Dread,,,,
Twisted Fate,Caitlyn,Galio,Ryze,12.5,Karis,Bdd,,,,
Gnar,Nautilus,Jinx,Xayah,12.5,Hans SamD,Ghost,,,,
Rakan,Tahm Kench,Renata Glasc,Leona,12.5,Vsta,Effort,,,,
,,,,,,,Hanwha Life eSports,Nongshim RedForce,red_side,blue_side
Twisted Fate,Hecarim,Graves,Camille,12.5,Doran,Rascal,,,,
Caitlyn,Jayce,Trundle,Volibear,12.5,Peanut,Cuzz,,,,
Ahri,Ryze,LeBlanc,Vex,12.5,Chovy,Vicla,,,,
Tryndamere,Lee Sin,Zeri,Jinx,12.5,Ruler,Aiming,,,,
Akali,Viego,Leona,Alistar,12.5,Lehends,Life,,,,
,,,,,,,Gen.G eSports,KT Rolster,blue_side,red_side
Hecarim,Caitlyn,Tryndamere,Sion,12.5,Rascal,Doran,,,,
Ryze,Ahri,Lee Sin,Volibear,12.5,Cuzz,Peanut,,,,
Jayce,Akali,Lissandra,LeBlanc,12.5,Vicla,Chovy,,,,
Leona,Vex,Zeri,Jinx,12.5,Aiming,Ruler,,,,
Renekton,Twisted Fate,Renata Glasc,Seraphine,12.5,Life,Lehends,,,,
,,,,,,,KT Rolster,Gen.G eSports,blue_side,red_side
Caitlyn,Hecarim,Renekton,Volibear,12.5,Doran,Rascal,,,,
Tryndamere,Zeri,Lee Sin,RekSai,12.5,Peanut,Cuzz,,,,
Ahri,Ryze,Corki,Akali,12.5,Chovy,Vicla,,,,
Camille,LeBlanc,Ezreal,Aphelios,12.5,Ruler,Aiming,,,,
Vex,Twisted Fate,Karma,Nautilus,12.5,Lehends,Life,,,,
,,,,,,,Gen.G eSports,KT Rolster,blue_side,red_side
Irelia,Twisted Fate,Tryndamere,Gragas,12.5,Zeus,Dove,,,,
Akali,Caitlyn,Hecarim,Lee Sin,12.5,Oner,Croco,,,,
Nautilus,Zeri,Kaisa,Ahri,12.5,Faker,Clozer,,,,
