blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Nocturne,Thresh,Jayce,Renekton,11.6,Nuguri,Flandre,,,,
Alistar,Hecarim,Udyr,Lillia,11.6,Tian,Jiejie,,,,
Sylas,Orianna,Viktor,Azir,11.6,Doinb,Scout,,,,
Rakan,Gnar,Kaisa,Tristana,11.6,Lwx,Viper,,,,
Qiyana,Quinn,Rell,Nautilus,11.6,Crisp,meiko,,,,
,,,,,,,Funplus Phoenix,Edward Gaming,blue_side,red_side
Lillia,Hecarim,Sejuani,Sylas,11.6,Flandre,Nuguri,,,,
Gnar,Udyr,Nocturne,Olaf,11.6,Jiejie,Tian,,,,
Renekton,Thresh,Orianna,Akali,11.6,Scout,Doinb,,,,
Volibear,Ryze,Xayah,Kaisa,11.6,Viper,Lwx,,,,
Sett,Zoe,Alistar,Rell,11.6,meiko,Crisp,,,,
,,,,,,,Edward Gaming,Funplus Phoenix,red_side,blue_side
Zoe,Thresh,Lucian,Sion,11.6,xiaohu,369,,,,
Tahm Kench,Alistar,Hecarim,Nidalee,11.6,Wei,Karsa,,,,
Twisted Fate,Udyr,Viktor,Renekton,11.6,Cryin,Knight,,,,
Rell,Orianna,Kaisa,Tristana,11.6,GALA,JackeyLove,,,,
Jax,Azir,Nautilus,Leona,11.6,Ming,Zhuo,,,,
,,,,,,,Royal Never Give Up,Top Esports,blue_side,red_side
Alistar,Thresh,Gnar,Sylas,11.6,369,xiaohu,,,,
Lucian,Hecarim,Olaf,Nocturne,11.6,Karsa,Wei,,,,
Jinx,Udyr,Akali,Renekton,11.6,Knight,Cryin,,,,
Rell,Quinn,Tahm Kench,Kaisa,11.6,Zhuo,GALA,,,,
Rakan,Gangplank,Senna,Leona,11.6,JackeyLove,Ming,,,,
,,,,,,,Top Esports,Royal Never Give Up,blue_side,red_side
Zoe,Thresh,Jayce,Sion,11.6,xiaohu,369,,,,
Tahm Kench,Alistar,Hecarim,Udyr,11.6,Wei,Karsa,,,,
Twisted Fate,Kaisa,Galio,Akali,11.6,Cryin,Knight,,,,
Sylas,Lucian,Xayah,Tristana,11.6,GALA,JackeyLove,,,,
Ryze,Orianna,Rell,Gragas,11.6,Ming,Zhuo,,,,
,,,,,,,Royal Never Give Up,Top Esports,blue_side,red_side
Alistar,Thresh,Jayce,Ornn,11.6,369,xiaohu,,,,
Lucian,Hecarim,Lee Sin,Olaf,11.6,Karsa,Wei,,,,
Nocturne,Udyr,Syndra,Orianna,11.6,Knight,Cryin,,,,
Malphite,Lillia,Varus,Karma,11.6,JackeyLove,Ming,,,,
Twisted Fate,Zoe,Tahm Kench,Senna,11.6,Zhuo,GALA,,,,
,,,,,,,Top Esports,Royal Never Give Up,blue_side,red_side
Tahm Kench,Alistar,Lucian,Malphite,11.6,xiaohu,369,,,,
Zoe,Thresh,Udyr,Volibear,11.6,Wei,Karsa,,,,
Twisted Fate,Hecarim,Azir,Orianna,11.6,Cryin,Knight,,,,
Sion,Gragas,Kaisa,Draven,11.6,GALA,JackeyLove,,,,
Jax,Nautilus,Rakan,Rell,11.6,Ming,Zhuo,,,,
,,,,,,,Royal Never Give Up,Top Esports,blue_side,red_side
Tahm Kench,Thresh,Jayce,Irelia,11.6,Flandre,369,,,,
Orianna,Jinx,Udyr,Olaf,11.6,Jiejie,Karsa,,,,
Renekton,Hecarim,Ryze,Twisted Fate,11.6,Scout,Knight,,,,
Sett,Nocturne,Kaisa,Tristana,11.6,Viper,JackeyLove,,,,
Sylas,Gnar,Alistar,Rell,11.6,meiko,Zhuo,,,,
,,,,,,,Edward Gaming,Top Esports,blue_side,red_side
Renekton,Tahm Kench,Gragas,Sejuani,11.6,369,Flandre,,,,
Jinx,Thresh,Hecarim,Volibear,11.6,Karsa,Jiejie,,,,
Lillia,Jayce,Orianna,Sylas,11.6,Knight,Scout,,,,
Gnar,Ryze,Tristana,Kaisa,11.6,JackeyLove,Viper,,,,
Nocturne,Zoe,Rell,Alistar,11.6,Zhuo,meiko,,,,
,,,,,,,Top Esports,Edward Gaming,red_side,blue_side
Renekton,Tahm Kench,Gangplank,Nocturne,11.6,369,Flandre,,,,
Lillia,Thresh,Hecarim,Udyr,11.6,Karsa,Jiejie,,,,
Kaisa,Jayce,Orianna,Sylas,11.6,Knight,Scout,,,,
Gnar,Ryze,Jinx,Tristana,11.6,JackeyLove,Viper,,,,
Lucian,Zoe,Alistar,Rell,11.6,Zhuo,meiko,,,,
,,,,,,,Top Esports,Edward Gaming,red_side,blue_side
Twisted Fate,Hecarim,Gnar,Jayce,11.6,xiaohu,Nuguri,,,,
Nocturne,Thresh,Lillia,Udyr,11.6,Wei,Tian,,,,
Renekton,Alistar,Viktor,Orianna,11.6,Cryin,Doinb,,,,
Gragas,Kaisa,Jinx,Tristana,11.6,GALA,Lwx,,,,
Nautilus,Azir,Rell,Rakan,11.6,Ming,Crisp,,,,
,,,,,,,Royal Never Give Up,Funplus Phoenix,red_side,blue_side
Twisted Fate,Hecarim,Gnar,Irelia,11.6,xiaohu,Nuguri,,,,
Nocturne,Thresh,Udyr,Lillia,11.6,Wei,Tian,,,,
Renekton,Alistar,Azir,Orianna,11.6,Cryin,Doinb,,,,
Kled,Lucian,Tristana,Kaisa,11.6,GALA,Lwx,,,,
Jayce,No ban,Gragas,Rell,11.6,Ming,Crisp,,,,
,,,,,,,Royal Never Give Up,Funplus Phoenix,red_side,blue_side
Alistar,Thresh,Renekton,Ornn,11.6,Nuguri,xiaohu,,,,
Lucian,Twisted Fate,Hecarim,Udyr,11.6,Tian,Wei,,,,
Nocturne,Sylas,Karma,Seraphine,11.6,Doinb,Cryin,,,,
Azir,Gnar,Tristana,Kaisa,11.6,Lwx,GALA,,,,
Orianna,Kennen,Rakan,Rell,11.6,Crisp,Ming,,,,
,,,,,,,Funplus Phoenix,Royal Never Give Up,blue_side,red_side
Nocturne,Tristana,Quinn,Renekton,11.6,369,Bin,,,,
Gnar,Gragas,Volibear,Hecarim,11.6,Karsa,SofM,,,,
Seraphine,Udyr,Zoe,Zilean,11.6,Knight,Angel,,,,
Twisted Fate,Sion,Aphelios,Jinx,11.6,JackeyLove,huanfeng,,,,
Orianna,Sylas,Thresh,Tahm Kench,11.6,Zhuo,ON,,,,
,,,,,,,Top Esports,Suning,blue_side,red_side
Tristana,Thresh,Renekton,Gangplank,11.6,Bin,369,,,,
Gragas,Gnar,Hecarim,Volibear,11.6,SofM,Karsa,,,,
Zoe,Jinx,Kassadin,Orianna,11.6,Angel,Knight,,,,
Sylas,Seraphine,Varus,Tahm Kench,11.6,huanfeng,Zhuo,,,,
Quinn,Twisted Fate,Rell,Senna,11.6,ON,JackeyLove,,,,
,,,,,,,Suning,Top Esports,blue_side,red_side
Gnar,Zoe,Jayce,Camille,11.6,369,Bin,,,,
Nocturne,Gragas,Hecarim,Udyr,11.6,Karsa,SofM,,,,
Jinx,Thresh,Ryze,Sylas,11.6,Knight,Angel,,,,
Kassadin,Quinn,Varus,Aphelios,11.6,JackeyLove,huanfeng,,,,
Renekton,Orianna,Rell,Tahm Kench,11.6,Zhuo,ON,,,,
,,,,,,,Top Esports,Suning,blue_side,red_side
Zoe,Gnar,Aatrox,Gragas,11.6,Bin,369,,,,
Ryze,Thresh,Olaf,Hecarim,11.6,SofM,Karsa,,,,
Tahm Kench,Jinx,Seraphine,Sylas,11.6,Angel,Knight,,,,
Quinn,Nocturne,Kaisa,Tristana,11.6,huanfeng,JackeyLove,,,,
Jayce,Renekton,Rell,Alistar,11.6,ON,Zhuo,,,,
,,,,,,,Suning,Top Esports,red_side,blue_side
Akali,Hecarim,Sett,Gangplank,11.6,Zoom,Nuguri,,,,
Rell,Udyr,Lillia,Nocturne,11.6,Kanavi,Tian,,,,
Gnar,Renekton,Zoe,Orianna,11.6,Yagao,Doinb,,,,
Jayce,Twisted Fate,Jinx,Aphelios,11.6,LokeN,Lwx,,,,
Kennen,Azir,Tahm Kench,Thresh,11.6,LvMao,Crisp,,,,
,,,,,,,JD Gaming,Funplus Phoenix,red_side,blue_side
Akali,Hecarim,Renekton,Gnar,11.6,Zoom,Nuguri,,,,
Rell,Udyr,Nidalee,Volibear,11.6,Kanavi,Tian,,,,
Lillia,Nocturne,Twisted Fate,Sylas,11.6,Yagao,Doinb,,,,
Thresh,Tahm Kench,Jinx,Tristana,11.6,LokeN,Lwx,,,,
Alistar,Bard,Gragas,Leona,11.6,LvMao,Crisp,,,,
,,,,,,,JD Gaming,Funplus Phoenix,red_side,blue_side
Akali,Hecarim,Ornn,Jayce,11.6,Zoom,Nuguri,,,,
Rell,Udyr,Graves,Volibear,11.6,Kanavi,Tian,,,,
Lillia,Nocturne,Zoe,Viktor,11.6,Yagao,Doinb,,,,
Gnar,Azir,Jinx,Tahm Kench,11.6,LokeN,Crisp,,,,
Orianna,Sion,Thresh,Senna,11.6,LvMao,Lwx,,,,
,,,,,,,JD Gaming,Funplus Phoenix,blue_side,red_side
Graves,Akali,Gnar,Gragas,11.6,Nuguri,Zoom,,,,
Nidalee,Rell,Hecarim,Volibear,11.6,Tian,Kanavi,,,,
Udyr,Nocturne,Viktor,Sylas,11.6,Doinb,Yagao,,,,
Azir,Nautilus,Kaisa,Jinx,11.6,Lwx,LokeN,,,,
Zoe,Orianna,Rakan,Thresh,11.6,Crisp,LvMao,,,,
,,,,,,,Funplus Phoenix,JD Gaming,blue_side,red_side
Nocturne,Thresh,Renekton,Gnar,11.6,Breathe,Bin,,,,
Tahm Kench,Aphelios,Hecarim,Olaf,11.6,beishang,SofM,,,,
Sylas,Gragas,Orianna,Zilean,11.6,Shanks,Angel,,,,
Twisted Fate,Kaisa,Tristana,Jinx,11.6,Elk,huanfeng,,,,
Azir,Alistar,Nautilus,Rell,11.6,Missing,ON,,,,
,,,,,,,Team WE,Suning,red_side,blue_side
Nocturne,Thresh,Renekton,Gnar,11.6,Breathe,Bin,,,,
Tahm Kench,Gragas,Hecarim,Olaf,11.6,beishang,SofM,,,,
Sylas,Kaisa,Orianna,Seraphine,11.6,Shanks,Angel,,,,
Zilean,Alistar,Tristana,Jinx,11.6,Elk,huanfeng,,,,
Twisted Fate,Aphelios,Nautilus,Rell,11.6,Missing,ON,,,,
,,,,,,,Team WE,Suning,red_side,blue_side
Nocturne,Thresh,Renekton,Gnar,11.6,Breathe,Bin,,,,
Jinx,Tristana,Hecarim,Kayn,11.6,beishang,SofM,,,,
Sylas,Orianna,Azir,Twisted Fate,11.6,Shanks,Angel,,,,
Xin Zhao,Zoe,Ezreal,Varus,11.6,Elk,huanfeng,,,,
No ban,Ryze,Karma,Tahm Kench,11.6,Missing,ON,,,,
,,,,,,,Team WE,Suning,red_side,blue_side
Nidalee,Hecarim,Irelia,Gnar,11.6,Nuguri,Cube,,,,
Thresh,Renekton,Udyr,Nocturne,11.6,Tian,Leyan,,,,
Lillia,Gragas,Orianna,Twisted Fate,11.6,Doinb,FoFo,,,,
Zoe,Jayce,Kaisa,Tristana,11.6,Lwx,iBOY,,,,
Azir,Sylas,Rell,Alistar,11.6,Crisp,Hang,,,,
,,,,,,,Funplus Phoenix,Rare Atom,blue_side,red_side
Udyr,Nidalee,Gnar,Akali,11.6,Cube,Nuguri,,,,
Gragas,Hecarim,Xin Zhao,Volibear,11.6,Leyan,Tian,,,,
Nocturne,Lillia,Zoe,Renekton,11.6,FoFo,Doinb,,,,
Twisted Fate,Ornn,Jinx,Samira,11.6,iBOY,Lwx,,,,
Orianna,Sion,Thresh,Rell,11.6,Hang,Crisp,,,,
,,,,,,,Rare Atom,Funplus Phoenix,red_side,blue_side
Akali,Nidalee,Renekton,Aatrox,11.6,Cube,Nuguri,,,,
Thresh,Hecarim,Nocturne,Volibear,11.6,Leyan,Tian,,,,
Udyr,Lillia,Azir,Orianna,11.6,FoFo,Doinb,,,,
Gnar,Karthus,Kaisa,Xayah,11.6,iBOY,Lwx,,,,
Gragas,Alistar,Maokai,Rell,11.6,Hang,Crisp,,,,
,,,,,,,Rare Atom,Funplus Phoenix,blue_side,red_side
Nidalee,Hecarim,Malphite,Jayce,11.6,Nuguri,Cube,,,,
Nocturne,Thresh,Lillia,Udyr,11.6,Tian,Leyan,,,,
Renekton,Akali,Kled,Orianna,11.6,Doinb,FoFo,,,,
Alistar,Irelia,Tristana,Kaisa,11.6,Lwx,iBOY,,,,
Maokai,Sett,Rell,Gragas,11.6,Crisp,Hang,,,,
,,,,,,,Funplus Phoenix,Rare Atom,blue_side,red_side
Nidalee,Udyr,Irelia,Gnar,11.6,Bin,M1kuya,,,,
Lillia,Senna,Nocturne,Hecarim,11.6,SofM,Tarzan,,,,
Orianna,Twisted Fate,Sylas,Karma,11.6,Angel,icon,,,,
Sion,Zilean,Aphelios,Jinx,11.6,huanfeng,Light,,,,
Tahm Kench,Jayce,Thresh,Nautilus,11.6,ON,Iwandy,,,,
,,,,,,,Suning,LNG Esports,blue_side,red_side
Nidalee,Udyr,Gnar,Karma,11.6,Bin,M1kuya,,,,
Lillia,Senna,Xin Zhao,Olaf,11.6,SofM,Tarzan,,,,
Thresh,Hecarim,Zilean,Lulu,11.6,Angel,icon,,,,
Zoe,Jayce,Jinx,Varus,11.6,huanfeng,Light,,,,
Ryze,Volibear,Tahm Kench,Rakan,11.6,ON,Iwandy,,,,
,,,,,,,Suning,LNG Esports,blue_side,red_side
Olaf,Jinx,Renekton,Aatrox,11.6,Bin,M1kuya,,,,
Nidalee,Senna,Hecarim,Volibear,11.6,SofM,Tarzan,,,,
Lillia,Thresh,Kassadin,Sylas,11.6,Angel,icon,,,,
Orianna,Jayce,Varus,Kaisa,11.6,huanfeng,Light,,,,
Gnar,Twisted Fate,Tahm Kench,Alistar,11.6,ON,Iwandy,,,,
,,,,,,,Suning,LNG Esports,blue_side,red_side
Kalista,Tristana,Ornn,Renekton,11.6,Cube,TheShy,,,,
Thresh,Gragas,Lillia,Nidalee,11.6,Leyan,XUN,,,,
Udyr,Hecarim,Lucian,Ryze,11.6,FoFo,RooKie,,,,
Rell,Alistar,Ezreal,Senna,11.6,iBOY,Wink,,,,
Varus,Jinx,Bard,Leona,11.6,Hang,XinLiu,,,,
,,,,,,,Rare Atom,Invictus Gaming,blue_side,red_side
Kalista,Tristana,Renekton,Gnar,11.6,Cube,TheShy,,,,
Thresh,Gragas,Udyr,Nidalee,11.6,Leyan,XUN,,,,
Lucian,Kaisa,Orianna,Azir,11.6,FoFo,RooKie,,,,
Senna,Zoe,Aphelios,Varus,11.6,iBOY,Wink,,,,
Jinx,LeBlanc,Alistar,Tahm Kench,11.6,Hang,XinLiu,,,,
,,,,,,,Rare Atom,Invictus Gaming,red_side,blue_side
Kalista,Tristana,Aatrox,Renekton,11.6,Cube,TheShy,,,,
Thresh,Kaisa,Hecarim,Udyr,11.6,Leyan,XUN,,,,
Nidalee,Gragas,Zoe,Syndra,11.6,FoFo,RooKie,,,,
Rell,Ornn,Jinx,Varus,11.6,iBOY,Wink,,,,
Nautilus,Gnar,Tahm Kench,Braum,11.6,Hang,XinLiu,,,,
,,,,,,,Rare Atom,Invictus Gaming,blue_side,red_side
Tristana,Kalista,Jayce,Gnar,11.6,TheShy,Cube,,,,
Kaisa,Hecarim,Udyr,Lillia,11.6,XUN,Leyan,,,,
Jinx,Lucian,Orianna,Viktor,11.6,RooKie,FoFo,,,,
Ornn,Zoe,Draven,Aphelios,11.6,Wink,iBOY,,,,
Renekton,Quinn,Thresh,Tahm Kench,11.6,XinLiu,Hang,,,,
,,,,,,,Invictus Gaming,Rare Atom,blue_side,red_side
Tristana,Kalista,Quinn,Lucian,11.6,TheShy,Cube,,,,
Kaisa,Hecarim,Udyr,Nidalee,11.6,XUN,Leyan,,,,
Jinx,Thresh,Ryze,Renekton,11.6,RooKie,FoFo,,,,
Ezreal,Orianna,Draven,Xayah,11.6,Wink,iBOY,,,,
Alistar,Zoe,Rell,Rakan,11.6,XinLiu,Hang,,,,
,,,,,,,Invictus Gaming,Rare Atom,red_side,blue_side
