blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Renekton,Syndra,Vladimir,Ornn,10.15,TheShy,Cube,,,,
Nidalee,Kalista,Camille,Lillia,10.15,Ning,Leyan,,,,
Karma,Morgana,Galio,Zed,10.15,RooKie,Zeka,,,,
LeBlanc,Twisted Fate,Caitlyn,Ashe,10.15,Puff,iBOY,,,,
Zoe,Kayle,Lux,Tahm Kench,10.15,Southwind,Maestro,,,,
,,,,,,,Invictus Gaming,Vici Gaming,blue_side,red_side
Renekton,Syndra,Rumble,Jayce,10.15,TheShy,Cube,,,,
Nidalee,Kalista,Sett,Graves,10.15,Ning,Leyan,,,,
Karma,Morgana,Zed,Zoe,10.15,RooKie,Zeka,,,,
Olaf,LeBlanc,Ashe,Caitlyn,10.15,Puff,iBOY,,,,
Ornn,Orianna,Lulu,Lux,10.15,Southwind,Maestro,,,,
,,,,,,,Invictus Gaming,Vici Gaming,red_side,blue_side
Renekton,Syndra,Jayce,Kennen,10.15,TheShy,Cube,,,,
Nidalee,Kalista,Volibear,Graves,10.15,Ning,Leyan,,,,
Karma,Morgana,Twisted Fate,Zoe,10.15,RooKie,Zeka,,,,
Ornn,LeBlanc,Caitlyn,Ashe,10.15,Puff,iBOY,,,,
Wukong,Orianna,Thresh,Lux,10.15,Southwind,Maestro,,,,
,,,,,,,Invictus Gaming,Vici Gaming,red_side,blue_side
Tahm Kench,Blitzcrank,Renekton,Gangplank,10.15,GimGoon,Bin,,,,
Bard,Senna,Lillia,Graves,10.15,Tian,SofM,,,,
Caitlyn,Ezreal,Karma,Zoe,10.15,Doinb,Angel,,,,
Lux,Lucian,Jayce,Ashe,10.15,Khan,huanfeng,,,,
Nautilus,Sett,Pyke,Leona,10.15,Crisp,SwordArt,,,,
,,,,,,,Funplus Phoenix,Suning,red_side,blue_side
Bard,Blitzcrank,Jayce,Gangplank,10.15,GimGoon,Bin,,,,
Ashe,Senna,Lillia,Olaf,10.15,Tian,SofM,,,,
Caitlyn,Ezreal,Cassiopeia,Zoe,10.15,Doinb,Angel,,,,
Graves,Lucian,Renekton,Aphelios,10.15,Khan,huanfeng,,,,
Volibear,Sett,Nautilus,Leona,10.15,Crisp,SwordArt,,,,
,,,,,,,Funplus Phoenix,Suning,blue_side,red_side
Senna,Bard,Renekton,Sett,10.15,Bin,GimGoon,,,,
Cassiopeia,Caitlyn,Lee Sin,Nidalee,10.15,SofM,Tian,,,,
