blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Lucian,Rumble,Nasus,Kennen,14.15,Flandre,Breathe,,,,
Zeri,Skarner,Maokai,Sejuani,14.15,Kanavi,Tarzan,,,,
Renekton,Corki,Smolder,Tristana,14.15,Yagao,xiaohu,,,,
Brand,Rakan,Ezreal,Ashe,14.15,Ruler,Light,,,,
KSante,Alistar,Leona,Rell,14.15,Missing,Crisp,,,,
,,,,,,,JD Gaming,Weibo Gaming,blue_side,red_side
Skarner,Rumble,Kennen,Nasus,14.15,Breathe,Flandre,,,,
Smolder,Lucian,Ivern,Maokai,14.15,Tarzan,Kanavi,,,,
Corki,Renekton,Tristana,Zeri,14.15,xiaohu,Yagao,,,,
Rakan,Brand,Ashe,Ezreal,14.15,Light,Ruler,,,,
Braum,KSante,Rell,Leona,14.15,Crisp,Missing,,,,
,,,,,,,Weibo Gaming,JD Gaming,blue_side,red_side
Lucian,Rumble,Gnar,Nasus,14.15,Flandre,Breathe,,,,
Renekton,Skarner,Zyra,Maokai,14.15,Kanavi,Tarzan,,,,
Ivern,Smolder,Corki,Zeri,14.15,Yagao,xiaohu,,,,
Jhin,Kennen,Ashe,Miss Fortune,14.15,Ruler,Light,,,,
KSante,Brand,Alistar,Rell,14.15,Missing,Crisp,,,,
,,,,,,,JD Gaming,Weibo Gaming,red_side,blue_side
Lucian,Rumble,Renekton,Gnar,14.15,Flandre,Breathe,,,,
Ashe,Skarner,Ivern,Maokai,14.15,Kanavi,Tarzan,,,,
KSante,Smolder,Corki,Zeri,14.15,Yagao,xiaohu,,,,
Jhin,Brand,Miss Fortune,Ziggs,14.15,Ruler,Light,,,,
Kennen,Rakan,Leona,Rell,14.15,Missing,Crisp,,,,
,,,,,,,JD Gaming,Weibo Gaming,blue_side,red_side
Skarner,Lucian,KSante,Renekton,14.15,Breathe,Flandre,,,,
Smolder,Rumble,Maokai,Ivern,14.15,Tarzan,Kanavi,,,,
Corki,Tristana,Yone,Zeri,14.15,xiaohu,Yagao,,,,
Rakan,Brand,Ashe,Miss Fortune,14.15,Light,Ruler,,,,
Leona,Azir,Rell,Alistar,14.15,Crisp,Missing,,,,
,,,,,,,Weibo Gaming,JD Gaming,blue_side,red_side
Skarner,Rumble,Nasus,Garen,14.15,shanji,Flandre,,,,
Ezreal,Zyra,Brand,Maokai,14.15,Leyan,Kanavi,,,,
Renekton,Ziggs,Zeri,Corki,14.15,RooKie,Yagao,,,,
Lillia,Lucian,Ashe,Jhin,14.15,Photic,Ruler,,,,
Kennen,KSante,Rell,Leona,14.15,Zhuo,Missing,,,,
,,,,,,,Ninjas in Pyjamas,JD Gaming,blue_side,red_side
Zyra,Ashe,Renekton,Udyr,14.15,Flandre,shanji,,,,
Ziggs,Rumble,Ivern,Lillia,14.15,Kanavi,Leyan,,,,
Zeri,Skarner,Corki,Lucian,14.15,Yagao,RooKie,,,,
KSante,Braum,Ezreal,Miss Fortune,14.15,Ruler,Photic,,,,
Nidalee,Alistar,Leona,Rell,14.15,Missing,Zhuo,,,,
,,,,,,,JD Gaming,Ninjas in Pyjamas,blue_side,red_side
Skarner,Rumble,KSante,Smolder,14.15,shanji,Flandre,,,,
Ezreal,Zyra,Lillia,Maokai,14.15,Leyan,Kanavi,,,,
Renekton,Ashe,Corki,Zeri,14.15,RooKie,Yagao,,,,
