blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Senna,Azir,Syndra,Zoe,10.10,Bdd,Chovy,,,,
Trundle,Kindred,Kalista,Aphelios,10.10,Ruler,Deft,,,,
Olaf,Jarvan IV,Gragas,Thresh,10.10,Life,Keria,,,,
,,,,,,,Gen.G eSports,DragonX,blue_side,red_side
LeBlanc,Varus,Sett,Aatrox,10.10,Doran,Zoom,,,,
Nautilus,Zoe,Trundle,Ekko,10.10,Pyosik,Kanavi,,,,
Nidalee,Graves,Rumble,Syndra,10.10,Chovy,Yagao,,,,
Sylas,Thresh,Kalista,Aphelios,10.10,Deft,LokeN,,,,
Kindred,Lee Sin,Pyke,Tahm Kench,10.10,Keria,LvMao,,,,
,,,,,,,DragonX,JD Gaming,red_side,blue_side
Sett,Varus,Lucian,Irelia,10.10,TheShy,Rascal,,,,
Syndra,Kalista,Trundle,Gragas,10.10,Ning,Clid,,,,
Wukong,Graves,Ekko,Yasuo,10.10,RooKie,Bdd,,,,
Yuumi,LeBlanc,Ezreal,Aphelios,10.10,Puff,Ruler,,,,
Thresh,Akali,Braum,Taric,10.10,Southwind,Life,,,,
,,,,,,,Invictus Gaming,Gen.G eSports,red_side,blue_side
Syndra,Varus,Renekton,Aatrox,10.10,Zoom,TheShy,,,,
Senna,Graves,Nidalee,Lee Sin,10.10,Kanavi,Ning,,,,
Trundle,Ornn,LeBlanc,Azir,10.10,Yagao,RooKie,,,,
Zoe,RekSai,Ezreal,Aphelios,10.10,LokeN,Puff,,,,
Lissandra,Bard,Sett,Karma,10.10,LvMao,Southwind,,,,
,,,,,,,JD Gaming,Invictus Gaming,blue_side,red_side
Azir,Varus,Kennen,Sylas,10.10,Doran,Rascal,,,,
Nautilus,Zoe,Graves,Lee Sin,10.10,Pyosik,Clid,,,,
Yuumi,Trundle,Rumble,Syndra,10.10,Chovy,Bdd,,,,
LeBlanc,Irelia,Tahm Kench,Kalista,10.10,Keria,Ruler,,,,
Corki,Ekko,Senna,Sett,10.10,Deft,Life,,,,
,,,,,,,DragonX,Gen.G eSports,blue_side,red_side
Irelia,Kalista,Lucian,Wukong,10.10,TheShy,Doran,,,,
Karma,Varus,Lee Sin,Trundle,10.10,Ning,Pyosik,,,,
Thresh,Graves,Syndra,Zoe,10.10,RooKie,Chovy,,,,
Bard,Kindred,Aphelios,Ezreal,10.10,Puff,Deft,,,,
Pyke,Olaf,Yuumi,Senna,10.10,Southwind,Keria,,,,
,,,,,,,Invictus Gaming,DragonX,red_side,blue_side
Zoe,Varus,Ornn,Camille,10.10,Zoom,Rascal,,,,
Sett,Graves,Trundle,Kindred,10.10,Kanavi,Clid,,,,
Ezreal,Kalista,Twisted Fate,Azir,10.10,Yagao,Bdd,,,,
Thresh,LeBlanc,Miss Fortune,Aphelios,10.10,LokeN,Ruler,,,,
Sylas,Corki,Yuumi,Nautilus,10.10,LvMao,Life,,,,
,,,,,,,JD Gaming,Gen.G eSports,red_side,blue_side
Syndra,Varus,Sylas,Wukong,10.10,Canna,369,,,,
Yuumi,Kalista,Trundle,Lee Sin,10.10,Cuzz,Karsa,,,,
Graves,LeBlanc,Azir,Ekko,10.10,Faker,Knight,,,,
Corki,Ornn,Yasuo,Ezreal,10.10,Teddy,JackeyLove,,,,
Sett,Mordekaiser,Gragas,Braum,10.10,Effort,yuyanjia,,,,
,,,,,,,T1,Top Esports,red_side,blue_side
Rumble,Varus,Jayce,Camille,10.10,Nuguri,Khan,,,,
Elise,Ezreal,Olaf,Graves,10.10,Canyon,Tian,,,,
Kalista,Zoe,Syndra,Galio,10.10,ShowMaker,Doinb,,,,
Wukong,Trundle,Aphelios,Maokai,10.10,Ghost,Crisp,,,,
Twisted Fate,Lee Sin,Karma,Senna,10.10,BeryL,Lwx,,,,
,,,,,,,DAMWON Gaming,Funplus Phoenix,red_side,blue_side
Karma,Varus,Jayce,Wukong,10.10,369,Khan,,,,
Nidalee,Aphelios,Olaf,Kindred,10.10,Karsa,Tian,,,,
Graves,Trundle,Corki,Rumble,10.10,Knight,Doinb,,,,
Nautilus,Ezreal,Syndra,Sett,10.10,JackeyLove,Crisp,,,,
Maokai,Ornn,Yuumi,Senna,10.10,yuyanjia,Lwx,,,,
,,,,,,,Top Esports,Funplus Phoenix,red_side,blue_side
Nidalee,Varus,Aatrox,Kennen,10.10,Canna,Nuguri,,,,
Sett,LeBlanc,Graves,Lee Sin,10.10,Cuzz,Canyon,,,,
Syndra,Kalista,Twisted Fate,Zoe,10.10,Faker,ShowMaker,,,,
Jayce,Ornn,Yasuo,Ezreal,10.10,Teddy,Ghost,,,,
Trundle,Azir,Gragas,Karma,10.10,Effort,BeryL,,,,
,,,,,,,T1,DAMWON Gaming,red_side,blue_side
Sett,Renekton,Ornn,Aatrox,10.10,369,Nuguri,,,,
Jayce,Irelia,Olaf,Nidalee,10.10,Karsa,Canyon,,,,
Zoe,Syndra,LeBlanc,Sylas,10.10,Knight,ShowMaker,,,,
Ezreal,Corki,Varus,Kalista,10.10,JackeyLove,Ghost,,,,
Pantheon,Wukong,Yuumi,Karma,10.10,yuyanjia,BeryL,,,,
,,,,,,,Top Esports,DAMWON Gaming,blue_side,red_side
Sett,Elise,Vladimir,Jayce,10.10,Khan,Canna,,,,
Trundle,Graves,Kindred,Olaf,10.10,Tian,Cuzz,,,,
Ornn,Varus,Karma,Corki,10.10,Doinb,Faker,,,,
Taric,Irelia,Aphelios,Kalista,10.10,Lwx,Teddy,,,,
Thresh,Wukong,Nautilus,Gragas,10.10,Crisp,Effort,,,,
,,,,,,,Funplus Phoenix,T1,red_side,blue_side
