blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Gnar,Renekton,Sion,Jayce,11.5,Cube,Flandre,,,,
Thresh,Gragas,Nocturne,Lillia,11.5,Leyan,Jiejie,,,,
Udyr,Hecarim,Syndra,Azir,11.5,FoFo,Scout,,,,
Orianna,Chogath,Tristana,Kaisa,11.5,iBOY,Viper,,,,
Lucian,Karthus,Rell,Alistar,11.5,Hang,meiko,,,,
,,,,,,,Rare Atom,Edward Gaming,red_side,blue_side
Gragas,Hecarim,Gnar,Jayce,11.5,Flandre,Cube,,,,
Renekton,Udyr,Lillia,Nidalee,11.5,Jiejie,Leyan,,,,
Nocturne,Thresh,Tristana,Ryze,11.5,Scout,FoFo,,,,
Twisted Fate,Orianna,Xayah,Kaisa,11.5,Viper,iBOY,,,,
Lucian,Syndra,Rell,Alistar,11.5,meiko,Hang,,,,
,,,,,,,Edward Gaming,Rare Atom,blue_side,red_side
Lillia,Zoe,Ornn,Renekton,11.5,fearness,xiaohu,,,,
Gnar,Thresh,Olaf,Nidalee,11.5,Flora,Wei,,,,
Alistar,Hecarim,Orianna,Viktor,11.5,ubao,Cryin,,,,
Lucian,Tristana,Varus,Jinx,11.5,Kramer,GALA,,,,
Chogath,Kaisa,Rell,Gragas,11.5,Chance,Ming,,,,
,,,,,,,LGD Gaming,Royal Never Give Up,red_side,blue_side
Lillia,Zoe,Renekton,Lucian,11.5,Garvey,xiaohu,,,,
Alistar,Thresh,Olaf,Udyr,11.5,Kui,Wei,,,,
Gnar,Hecarim,Orianna,Viktor,11.5,ubao,Cryin,,,,
Tristana,Gragas,Xayah,Kaisa,11.5,Kramer,GALA,,,,
Quinn,Nautilus,Rakan,Rell,11.5,Chance,Ming,,,,
,,,,,,,LGD Gaming,Royal Never Give Up,red_side,blue_side
Tristana,Thresh,Gnar,Jayce,11.5,Breathe,369,,,,
Nidalee,Hecarim,Udyr,Lillia,11.5,beishang,Karsa,,,,
Lucian,Orianna,Azir,Renekton,11.5,Shanks,Knight,,,,
Senna,Rell,Kaisa,Jinx,11.5,Elk,JackeyLove,,,,
Nocturne,Gragas,Alistar,Tahm Kench,11.5,Missing,Zhuo,,,,
,,,,,,,Team WE,Top Esports,red_side,blue_side
Tristana,Hecarim,Aatrox,Camille,11.5,Breathe,369,,,,
Renekton,Thresh,Udyr,Olaf,11.5,beishang,Karsa,,,,
Nocturne,Lillia,Viktor,Orianna,11.5,Shanks,Knight,,,,
