blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Rumble,Ivern,Renekton,Ornn,13.13,Brokenblade,Odoamne,,,,
Poppy,Neeko,Sejuani,Maokai,13.13,Yike,Peach,,,,
Alistar,LeBlanc,Ahri,Jayce,13.13,Caps,Abbedagge,,,,
Rakan,Jax,Kaisa,Xayah,13.13,Hans Sama,Patrik,,,,
Nautilus,Trundle,Rell,Braum,13.13,Mikyx,Limit,,,,
,,,,,,,G2 Esports,Excel Esports,blue_side,red_side
Rumble,Neeko,Jax,Gnar,13.13,Brokenblade,Odoamne,,,,
Poppy,Ivern,Rell,Maokai,13.13,Yike,Peach,,,,
Alistar,Tristana,Kaisa,LeBlanc,13.13,Caps,Abbedagge,,,,
Nautilus,Sejuani,KogMaw,Xayah,13.13,Hans Sama,Patrik,,,,
Rakan,Trundle,Braum,Pyke,13.13,Mikyx,Limit,,,,
,,,,,,,G2 Esports,Excel Esports,blue_side,red_side
Ivern,Poppy,Rumble,Ornn,13.13,Odoamne,Brokenblade,,,,
Jax,Rell,Sejuani,KhaZix,13.13,Peach,Yike,,,,
Neeko,Maokai,Azir,LeBlanc,13.13,Abbedagge,Caps,,,,
Nautilus,Tristana,Xayah,Kaisa,13.13,Patrik,Hans Sama,,,,
Alistar,Lee Sin,Rakan,Leona,13.13,Limit,Mikyx,,,,
,,,,,,,Excel Esports,G2 Esports,red_side,blue_side
Xayah,Kaisa,Gwen,Rumble,13.13,Odoamne,Oscarinin,,,,
Maokai,Jayce,Sejuani,Trundle,13.13,Peach,Razork,,,,
Tristana,Rell,LeBlanc,Annie,13.13,Abbedagge,Humanoid,,,,
Rakan,Renekton,Ezreal,Varus,13.13,Patrik,Noah,,,,
Azir,Gnar,Nautilus,Braum,13.13,Limit,Trymbi,,,,
,,,,,,,Excel Esports,Fnatic,blue_side,red_side
Kaisa,Poppy,Ornn,Rumble,13.13,Oscarinin,Odoamne,,,,
LeBlanc,Xayah,Ivern,Maokai,13.13,Razork,Peach,,,,
Rell,Trundle,Jayce,Tristana,13.13,Humanoid,Abbedagge,,,,
Nautilus,Varus,Ezreal,Kalista,13.13,Noah,Patrik,,,,
Rakan,Aphelios,Braum,Alistar,13.13,Trymbi,Limit,,,,
,,,,,,,Fnatic,Excel Esports,red_side,blue_side
Kaisa,Poppy,Ornn,Rumble,13.13,Oscarinin,Odoamne,,,,
Maokai,Xayah,Kindred,Sejuani,13.13,Razork,Peach,,,,
Jayce,Trundle,Annie,LeBlanc,13.13,Humanoid,Abbedagge,,,,
Alistar,Varus,Zeri,Tristana,13.13,Noah,Patrik,,,,
Nautilus,Aphelios,Rell,Rakan,13.13,Trymbi,Limit,,,,
,,,,,,,Fnatic,Excel Esports,blue_side,red_side
Poppy,Jayce,Gnar,Jax,13.13,Odoamne,Oscarinin,,,,
Xayah,Maokai,Ivern,Sejuani,13.13,Peach,Razork,,,,
Kindred,Rumble,Azir,Tristana,13.13,Abbedagge,Humanoid,,,,
Renekton,Sylas,Kalista,Kaisa,13.13,Patrik,Noah,,,,
Trundle,Annie,Rell,Alistar,13.13,Limit,Trymbi,,,,
,,,,,,,Excel Esports,Fnatic,blue_side,red_side
Kaisa,LeBlanc,KSante,Poppy,13.13,Oscarinin,Evi,,,,
Xayah,Rumble,Trundle,Maokai,13.13,Razork,Jankos,,,,
Renekton,Tristana,Jayce,Yone,13.13,Humanoid,Vetheo,,,,
Seraphine,Braum,Zeri,Varus,13.13,Noah,Flakked,,,,
Ashe,Thresh,Alistar,Rell,13.13,Trymbi,Mersa,,,,
,,,,,,,Fnatic,Team Heretics,red_side,blue_side
Kaisa,LeBlanc,Poppy,Renekton,13.13,Oscarinin,Evi,,,,
Xayah,Rumble,Ivern,Trundle,13.13,Razork,Jankos,,,,
Rell,Maokai,Jayce,Ahri,13.13,Humanoid,Vetheo,,,,
Varus,Gragas,Aphelios,Sivir,13.13,Noah,Flakked,,,,
Ashe,Milio,Nautilus,Rakan,13.13,Trymbi,Mersa,,,,
,,,,,,,Fnatic,Team Heretics,blue_side,red_side
Poppy,Kaisa,KSante,Rumble,13.13,Evi,Oscarinin,,,,
Xayah,Rell,Trundle,Maokai,13.13,Jankos,Razork,,,,
Ivern,Jayce,LeBlanc,Tristana,13.13,Vetheo,Humanoid,,,,
Jinx,Ornn,Aphelios,Varus,13.13,Flakked,Noah,,,,
Braum,Renekton,Nautilus,Alistar,13.13,Mersa,Trymbi,,,,
,,,,,,,Team Heretics,Fnatic,red_side,blue_side
Kaisa,LeBlanc,Ornn,Lillia,13.13,Oscarinin,Evi,,,,
Rell,Maokai,Poppy,Viego,13.13,Razork,Jankos,,,,
Ivern,Rumble,Jayce,Ahri,13.13,Humanoid,Vetheo,,,,
Trundle,Nautilus,Varus,Xayah,13.13,Noah,Flakked,,,,
Vi,Sejuani,Leona,Rakan,13.13,Trymbi,Mersa,,,,
