blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Thresh,Lee Sin,Renekton,Viego,11.15,Finn,Kumo,,,,
Tahm Kench,Irelia,Elise,Graves,11.15,Broxah,Josedeodo,,,,
Xin Zhao,Twisted Fate,Ekko,Syndra,11.15,Damonte,Palafox,,,,
Gnar,Kalista,Ezreal,Varus,11.15,WildTurtle,Tomo,,,,
Braum,Ziggs,Leona,Rell,11.15,Smoothie,Diamond,,,,
,,,,,,,CLG,FlyQuest,blue_side,red_side
Lulu,Renekton,Wukong,Jayce,11.15,Impact,Tenacity,,,,
Volibear,Diana,Xin Zhao,Viego,11.15,Contractz,Kenvi,,,,
Irelia,LeBlanc,Twisted Fate,Azir,11.15,Jiizuke,Ryoma,,,,
Camille,Ryze,Aphelios,Varus,11.15,Danny,Luger,,,,
Syndra,Ekko,Braum,Thresh,11.15,IgNar,Poome,,,,
,,,,,,,Evil Geniuses,100 Thieves,blue_side,red_side
Thresh,LeBlanc,Camille,Jayce,11.15,Fudge,Alphari,,,,
Varus,Diana,Xin Zhao,Viego,11.15,Blaber,Santorin,,,,
Olaf,Kalista,Twisted Fate,Azir,11.15,Perkz,Jensen,,,,
Gangplank,Irelia,Aphelios,Ezreal,11.15,Zven,Tactical,,,,
Malphite,Syndra,Braum,Leona,11.15,Vulcan,CoreJJ,,,,
,,,,,,,Cloud9,Team Liquid,blue_side,red_side
Draven,Syndra,Renekton,Ornn,11.15,Licorice,Revenge,,,,
Thresh,Diana,Viego,Hecarim,11.15,Iconic,Xerxe,,,,
Lucian,Xin Zhao,Sylas,Cassiopeia,11.15,Ablazeolive,Insanity,,,,
Tahm Kench,Orianna,Kalista,Varus,11.15,Stixxay,Raes,,,,
Leona,LeBlanc,Braum,Rakan,11.15,Chime,Destiny,,,,
,,,,,,,Golden Guardians,Immortals,blue_side,red_side
Fiora,Tahm Kench,Camille,Kalista,11.15,Spica,Yusui,,,,
Twisted Fate,Syndra,Viego,Gragas,11.15,Huni,Neo,,,,
Xin Zhao,Malphite,Orianna,Yasuo,11.15,Lost,Akaadian,,,,
Urgot,Olaf,Cassiopeia,Swain,11.15,SwordArt,Aphromoo,,,,
Shaco,Poppy,Rakan,Alistar,11.15,PowerOfEvil,FakeGod,,,,
,,,,,,,TSM,Dignitas,red_side,blue_side
Olaf,Renekton,Gnar,Camille,11.15,Impact,Alphari,,,,
Varus,LeBlanc,Xin Zhao,Viego,11.15,Svenskeren,Santorin,,,,
Thresh,Ryze,Syndra,Orianna,11.15,Jiizuke,Jensen,,,,
Gangplank,Nautilus,Kaisa,Tristana,11.15,Danny,Tactical,,,,
Irelia,Twisted Fate,Galio,Leona,11.15,IgNar,CoreJJ,,,,
,,,,,,,Evil Geniuses,Team Liquid,red_side,blue_side
Renekton,Lee Sin,Gangplank,Tahm Kench,11.15,Finn,Huni,,,,
Syndra,Irelia,Xin Zhao,Olaf,11.15,Broxah,Spica,,,,
Viego,Twisted Fate,Lulu,Orianna,11.15,Damonte,PowerOfEvil,,,,
Jayce,LeBlanc,Aphelios,Kalista,11.15,WildTurtle,Lost,,,,
Leona,Ryze,Thresh,Rakan,11.15,Smoothie,SwordArt,,,,
,,,,,,,CLG,TSM,red_side,blue_side
LeBlanc,Syndra,Renekton,Volibear,11.15,Kumo,Revenge,,,,
Ziggs,Xin Zhao,Diana,Viego,11.15,Josedeodo,Xerxe,,,,
Draven,Thresh,Yone,Akali,11.15,Palafox,Insanity,,,,
Ryze,Irelia,Ashe,Kalista,11.15,Tomo,Raes,,,,
Cassiopeia,Lucian,Rell,Leona,11.15,Diamond,Destiny,,,,
,,,,,,,FlyQuest,Immortals,blue_side,red_side
Renekton,Olaf,Tahm Kench,Aatrox,11.15,Fudge,FakeGod,,,,
Thresh,Syndra,Viego,Zac,11.15,Blaber,Akaadian,,,,
Diana,Xin Zhao,LeBlanc,Irelia,11.15,Perkz,Yusui,,,,
Volibear,Taric,Kalista,Ziggs,11.15,Zven,Neo,,,,
Sejuani,Leona,Alistar,Nautilus,11.15,Vulcan,Aphromoo,,,,
,,,,,,,Cloud9,Dignitas,blue_side,red_side
Diana,Xin Zhao,Gwen,Singed,11.15,ssumday,Licorice,,,,
Tahm Kench,Thresh,Viego,Olaf,11.15,Closer,Iconic,,,,
Kalista,LeBlanc,Orianna,Syndra,11.15,Abbedagge,Ablazeolive,,,,
Volibear,Ryze,Varus,Jhin,11.15,FBI,Stixxay,,,,
Zac,Renekton,Nautilus,Leona,11.15,Huhi,Chime,,,,
,,,,,,,100 Thieves,Golden Guardians,blue_side,red_side
Syndra,Ryze,Tahm Kench,Renekton,11.15,Finn,FakeGod,,,,
Irelia,LeBlanc,Viego,Diana,11.15,Broxah,Akaadian,,,,
Xin Zhao,Lee Sin,Twisted Fate,Sylas,11.15,Damonte,Yusui,,,,
Yasuo,Gnar,Aphelios,Kalista,11.15,WildTurtle,Neo,,,,
Lucian,Gwen,Thresh,Nautilus,11.15,Smoothie,Aphromoo,,,,
,,,,,,,CLG,Dignitas,red_side,blue_side
Diana,Irelia,Camille,Renekton,11.15,Kumo,Licorice,,,,
Kalista,Xin Zhao,Viego,Zac,11.15,Josedeodo,Iconic,,,,
Trundle,Thresh,Galio,Tristana,11.15,Palafox,Ablazeolive,,,,
Volibear,Lee Sin,Ziggs,Syndra,11.15,Tomo,Stixxay,,,,
Graves,Nautilus,Tahm Kench,Leona,11.15,Diamond,Chime,,,,
,,,,,,,FlyQuest,Golden Guardians,red_side,blue_side
Renekton,Diana,Jayce,Malphite,11.15,Revenge,Alphari,,,,
Varus,Ziggs,Xin Zhao,Olaf,11.15,Xerxe,Santorin,,,,
Gangplank,Tahm Kench,LeBlanc,Lulu,11.15,Insanity,Jensen,,,,
Ashe,Leona,Draven,Caitlyn,11.15,Raes,Tactical,,,,
Aphelios,Nautilus,Blitzcrank,Thresh,11.15,Destiny,CoreJJ,,,,
,,,,,,,Immortals,Team Liquid,red_side,blue_side
Olaf,Renekton,Gnar,Lee Sin,11.15,Impact,Fudge,,,,
Syndra,Xin Zhao,Viego,Diana,11.15,Svenskeren,Blaber,,,,
Kalista,Lucian,Twisted Fate,Yasuo,11.15,Jiizuke,Perkz,,,,
Nautilus,Ryze,Aphelios,Varus,11.15,Danny,Zven,,,,
Irelia,LeBlanc,Thresh,Leona,11.15,IgNar,Vulcan,,,,
,,,,,,,Evil Geniuses,Cloud9,blue_side,red_side
Jayce,Aphelios,Gnar,Viego,11.15,ssumday,Huni,,,,
Tahm Kench,Kalista,Olaf,Diana,11.15,Closer,Spica,,,,
Syndra,Xin Zhao,Sylas,Cassiopeia,11.15,Abbedagge,PowerOfEvil,,,,
Orianna,Gwen,Varus,Jhin,11.15,FBI,Lost,,,,
Lucian,Ryze,Thresh,Leona,11.15,Huhi,SwordArt,,,,
,,,,,,,100 Thieves,TSM,red_side,blue_side
Irelia,Xin Zhao,Viego,Gwen,11.14,Kumo,FakeGod,,,,
Kalista,LeBlanc,Gragas,Volibear,11.14,Nxi,Akaadian,,,,
Diana,Thresh,Lucian,Kindred,11.14,Triple,Yusui,,,,
Kayn,Braum,KogMaw,Draven,11.14,Tomo,Neo,,,,
Renekton,Rakan,Tahm Kench,Leona,11.14,Diamond,Aphromoo,,,,
,,,,,,,FlyQuest,Dignitas,red_side,blue_side
Ziggs,Xin Zhao,Ornn,Tahm Kench,11.14,ssumday,Revenge,,,,
Thresh,Gwen,Lee Sin,Diana,11.14,Closer,Xerxe,,,,
Irelia,Viego,Ryze,Lucian,11.14,Abbedagge,Insanity,,,,
Camille,Renekton,Kalista,Draven,11.14,FBI,Raes,,,,
Braum,Gnar,Sett,Nautilus,11.14,Huhi,Destiny,,,,
,,,,,,,100 Thieves,Immortals,red_side,blue_side
Irelia,Thresh,Jayce,Viego,11.14,Huni,Fudge,,,,
Gwen,Lucian,Xin Zhao,Olaf,11.14,Spica,Blaber,,,,
Diana,Lulu,Orianna,Zoe,11.14,PowerOfEvil,Perkz,,,,
Tristana,Taric,Kalista,Varus,11.14,Lost,Zven,,,,
LeBlanc,Braum,Leona,Nautilus,11.14,SwordArt,Vulcan,,,,
,,,,,,,TSM,Cloud9,blue_side,red_side
Kalista,Xin Zhao,Renekton,Gwen,11.14,Impact,Finn,,,,
Lee Sin,Diana,Volibear,Olaf,11.14,Svenskeren,Broxah,,,,
Thresh,Viego,Ryze,Irelia,11.14,Jiizuke,Damonte,,,,
Sejuani,Rakan,Tristana,Varus,11.14,Danny,WildTurtle,,,,
Elise,LeBlanc,Rell,Braum,11.14,IgNar,Smoothie,,,,
,,,,,,,Evil Geniuses,CLG,blue_side,red_side
Irelia,Gwen,Wukong,Gangplank,11.14,Licorice,Alphari,,,,
Thresh,Volibear,Diana,Gragas,11.14,Iconic,Armao,,,,
Xin Zhao,Viego,Tahm Kench,Lucian,11.14,Ablazeolive,Jensen,,,,
Camille,Renekton,Tristana,Kalista,11.14,Stixxay,Tactical,,,,
Leona,Lee Sin,Rell,Sett,11.14,Chime,CoreJJ,,,,
,,,,,,,Golden Guardians,Team Liquid,red_side,blue_side
Ziggs,Xin Zhao,Gwen,Viego,11.14,ssumday,Finn,,,,
Irelia,Olaf,Graves,Lee Sin,11.14,Closer,Broxah,,,,
Kalista,Thresh,Syndra,Ryze,11.14,Abbedagge,Damonte,,,,
Tristana,Orianna,Varus,Ashe,11.14,FBI,WildTurtle,,,,
Jhin,Azir,Leona,Braum,11.14,Huhi,Smoothie,,,,
,,,,,,,100 Thieves,CLG,blue_side,red_side
Gwen,Varus,Viego,Gnar,11.14,Alphari,FakeGod,,,,
Renekton,LeBlanc,Lee Sin,Diana,11.14,Armao,Akaadian,,,,
Irelia,Xin Zhao,Ryze,Yasuo,11.14,Jensen,Yusui,,,,
Sett,Volibear,Aphelios,Kalista,11.14,Tactical,Neo,,,,
Lucian,Camille,Thresh,Nautilus,11.14,CoreJJ,Aphromoo,,,,
,,,,,,,Team Liquid,Dignitas,red_side,blue_side
Thresh,Irelia,Gnar,Gwen,11.14,Fudge,Kumo,,,,
Diana,Olaf,Xin Zhao,Viego,11.14,Blaber,Nxi,,,,
Lucian,Lulu,LeBlanc,Malzahar,11.14,Perkz,Triple,,,,
Nautilus,Alistar,Tristana,Kalista,11.14,Zven,Tomo,,,,
Lissandra,Braum,Rakan,Leona,11.14,Vulcan,Diamond,,,,
,,,,,,,Cloud9,FlyQuest,blue_side,red_side
Irelia,Xin Zhao,Viego,Gwen,11.14,Impact,Revenge,,,,
Ziggs,Lucian,Lee Sin,Kayn,11.14,Svenskeren,Xerxe,,,,
Diana,Renekton,LeBlanc,Ryze,11.14,Jiizuke,Insanity,,,,
Kalista,Nautilus,Aphelios,Draven,11.14,Danny,Raes,,,,
Tristana,Jayce,Tahm Kench,Thresh,11.14,IgNar,Destiny,,,,
,,,,,,,Evil Geniuses,Immortals,red_side,blue_side
Jayce,Xin Zhao,Sett,Nocturne,11.14,Licorice,Huni,,,,
Aphelios,Viego,Volibear,Gwen,11.14,Iconic,Spica,,,,
Kalista,Diana,Sylas,Ryze,11.14,Ablazeolive,PowerOfEvil,,,,
Olaf,LeBlanc,Jinx,Varus,11.14,Stixxay,Lost,,,,
Lee Sin,Renekton,Thresh,Nautilus,11.14,Chime,SwordArt,,,,
,,,,,,,Golden Guardians,TSM,red_side,blue_side
Lucian,Renekton,Gwen,Camille,11.14,FakeGod,Revenge,,,,
Jayce,Irelia,Kayn,Volibear,11.14,Akaadian,Xerxe,,,,
Viego,Xin Zhao,Sylas,LeBlanc,11.14,Yusui,Insanity,,,,
Braum,Lee Sin,Ezreal,Kalista,11.14,Neo,Raes,,,,
Thresh,Gnar,Leona,Rakan,11.14,Aphromoo,Destiny,,,,
,,,,,,,Dignitas,Immortals,red_side,blue_side
Irelia,Tahm Kench,Viego,Gwen,11.14,Licorice,Finn,,,,
Lee Sin,Xin Zhao,Diana,KhaZix,11.14,Iconic,Broxah,,,,
Thresh,Volibear,Lucian,Ryze,11.14,Ablazeolive,Damonte,,,,
Leona,Alistar,Tristana,Kalista,11.14,Stixxay,WildTurtle,,,,
Sett,Nautilus,Rell,Rakan,11.14,Chime,Smoothie,,,,
,,,,,,,Golden Guardians,CLG,red_side,blue_side
Gwen,Olaf,Camille,Sett,11.14,Alphari,Kumo,,,,
LeBlanc,Diana,Gragas,Rumble,11.14,Armao,Nxi,,,,
Xin Zhao,Viego,Irelia,Lucian,11.14,Jensen,Triple,,,,
Renekton,Nautilus,Varus,Aphelios,11.14,Tactical,Tomo,,,,
Kalista,Gangplank,Leona,Thresh,11.14,CoreJJ,Diamond,,,,
,,,,,,,Team Liquid,FlyQuest,blue_side,red_side
Olaf,Xin Zhao,Gnar,Lee Sin,11.14,Impact,Huni,,,,
Viktor,Renekton,Diana,Dr. Mundo,11.14,Contractz,Spica,,,,
Azir,Viego,Lucian,Syndra,11.14,Jiizuke,PowerOfEvil,,,,
Jayce,Tristana,Ziggs,Aphelios,11.14,Danny,Lost,,,,
Leona,Kalista,Nautilus,Thresh,11.14,IgNar,SwordArt,,,,
,,,,,,,Evil Geniuses,TSM,blue_side,red_side
Thresh,Ziggs,Gwen,Viego,11.14,Fudge,ssumday,,,,
Diana,Irelia,Volibear,Lee Sin,11.14,Blaber,Closer,,,,
Olaf,Xin Zhao,Lucian,LeBlanc,11.14,Perkz,Abbedagge,,,,
Sett,Braum,Kalista,Aphelios,11.14,Zven,FBI,,,,
Taric,Tristana,Nautilus,Leona,11.14,Vulcan,Huhi,,,,
,,,,,,,Cloud9,100 Thieves,blue_side,red_side
Tahm Kench,Xin Zhao,Gwen,Renekton,11.14,Fudge,Licorice,,,,
Kalista,Irelia,Volibear,Diana,11.14,Blaber,Iconic,,,,
Viego,Olaf,Lucian,Lee Sin,11.14,Perkz,Ablazeolive,,,,
Jayce,Tristana,Varus,Ziggs,11.14,Zven,Stixxay,,,,
Nautilus,Sivir,Thresh,Leona,11.14,Vulcan,Chime,,,,
,,,,,,,Cloud9,Golden Guardians,blue_side,red_side
Ziggs,Xin Zhao,Gwen,Gnar,11.14,ssumday,Kumo,,,,
Irelia,Viego,Olaf,Lee Sin,11.14,Closer,Nxi,,,,
Lucian,Diana,Sylas,Viktor,11.14,Abbedagge,Triple,,,,
LeBlanc,Nautilus,Varus,Aphelios,11.14,FBI,Tomo,,,,
Akali,Tahm Kench,Leona,Thresh,11.14,Huhi,Diamond,,,,
,,,,,,,100 Thieves,FlyQuest,blue_side,red_side
Ziggs,Xin Zhao,Renekton,Volibear,11.14,Impact,FakeGod,,,,
Kalista,Viego,Diana,Gwen,11.14,Svenskeren,Akaadian,,,,
Kayn,Thresh,Ryze,Irelia,11.14,Jiizuke,Yusui,,,,
Leona,Braum,Kaisa,Ezreal,11.14,Danny,Neo,,,,
Alistar,Galio,Nautilus,Gragas,11.14,IgNar,Aphromoo,,,,
,,,,,,,Evil Geniuses,Dignitas,blue_side,red_side
Lee Sin,Xin Zhao,Gangplank,Jayce,11.14,Alphari,Huni,,,,
Nocturne,Irelia,Trundle,Diana,11.14,Armao,Spica,,,,
Kalista,Viego,Twisted Fate,Azir,11.14,Jensen,PowerOfEvil,,,,
Thresh,Volibear,Varus,Aphelios,11.14,Tactical,Lost,,,,
Nautilus,Sejuani,Tahm Kench,Leona,11.14,CoreJJ,SwordArt,,,,
,,,,,,,Team Liquid,TSM,red_side,blue_side
Lee Sin,Xin Zhao,Gwen,Gangplank,11.14,Revenge,Finn,,,,
Irelia,Ziggs,Viego,Diana,11.14,Xerxe,Broxah,,,,
Lucian,Thresh,Syndra,Tristana,11.14,Insanity,Damonte,,,,
