blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Ashe,Rumble,Renekton,Kennen,14.13,Oscarinin,Brokenblade,,,,
Varus,Tristana,Zyra,Sejuani,14.13,Razork,Yike,,,,
Miss Fortune,Nidalee,Lucian,Corki,14.13,Humanoid,Caps,,,,
Leona,Kaisa,Jhin,Ezreal,14.13,Noah,Hans Sama,,,,
Braum,Zeri,Rell,Poppy,14.13,Jun,Mikyx,,,,
,,,,,,,Fnatic,G2 Esports,red_side,blue_side
Ashe,Rumble,Renekton,Ornn,14.13,Oscarinin,Brokenblade,,,,
Miss Fortune,Tristana,Zyra,Brand,14.13,Razork,Yike,,,,
Sejuani,Nidalee,Lucian,Corki,14.13,Humanoid,Caps,,,,
Jayce,Rell,Ezreal,Jhin,14.13,Noah,Hans Sama,,,,
Varus,Braum,Leona,Nautilus,14.13,Jun,Mikyx,,,,
,,,,,,,Fnatic,G2 Esports,red_side,blue_side
Ashe,Nidalee,Renekton,Ornn,14.13,Oscarinin,Brokenblade,,,,
Miss Fortune,Tristana,Brand,Zyra,14.13,Razork,Yike,,,,
Sejuani,Rumble,Lucian,Corki,14.13,Humanoid,Caps,,,,
Jhin,Rell,Ezreal,Kaisa,14.13,Noah,Hans Sama,,,,
Varus,Braum,Leona,Nautilus,14.13,Jun,Mikyx,,,,
,,,,,,,Fnatic,G2 Esports,red_side,blue_side
Ziggs,Tristana,Rumble,Ornn,14.13,Brokenblade,Adam,,,,
Ezreal,Sejuani,Maokai,Zyra,14.13,Yike,Sheo,,,,
Rell,Azir,Corki,Lucian,14.13,Caps,nuc,,,,
KSante,Jhin,Varus,Ashe,14.13,Hans Sama,Ice,,,,
Olaf,Miss Fortune,Leona,Braum,14.13,Mikyx,Labrov,,,,
,,,,,,,G2 Esports,Team BDS,red_side,blue_side
Rell,Tristana,Ornn,Renekton,14.13,Brokenblade,Adam,,,,
Rumble,Sejuani,Zyra,Taliyah,14.13,Yike,Sheo,,,,
Braum,Azir,Corki,Lucian,14.13,Caps,nuc,,,,
Olaf,Ezreal,Miss Fortune,Ashe,14.13,Hans Sama,Ice,,,,
Nidalee,Varus,Nautilus,Alistar,14.13,Mikyx,Labrov,,,,
,,,,,,,G2 Esports,Team BDS,blue_side,red_side
Rell,Tristana,Aatrox,Twisted Fate,14.13,Brokenblade,Adam,,,,
Braum,Sejuani,Zyra,Karthus,14.13,Yike,Sheo,,,,
Rumble,Azir,Corki,Lucian,14.13,Caps,nuc,,,,
Nidalee,Ezreal,Miss Fortune,Ashe,14.13,Hans Sama,Ice,,,,
Taliyah,Varus,Nautilus,Alistar,14.13,Mikyx,Labrov,,,,
,,,,,,,G2 Esports,Team BDS,blue_side,red_side
Ashe,Rell,KSante,Dr. Mundo,14.13,Adam,Brokenblade,,,,
Corki,Rumble,Sejuani,Maokai,14.13,Sheo,Yike,,,,
Tristana,Zyra,Taliyah,Azir,14.13,nuc,Caps,,,,
Ornn,Braum,Jinx,Miss Fortune,14.13,Ice,Hans Sama,,,,
Nautilus,Renekton,Rakan,Leona,14.13,Labrov,Mikyx,,,,
,,,,,,,Team BDS,G2 Esports,red_side,blue_side
Sejuani,Rell,KSante,Twisted Fate,14.13,Adam,Canna,,,,
Vi,Tristana,Zyra,Maokai,14.13,Sheo,Closer,,,,
Azir,Rumble,Lucian,Corki,14.13,nuc,Vladi,,,,
Jayce,Renekton,Ashe,Ezreal,14.13,Ice,Upset,,,,
Rakan,Braum,Nautilus,Leona,14.13,Labrov,Targamas,,,,
,,,,,,,Team BDS,Karmine Corp,red_side,blue_side
Vi,Rumble,Dr. Mundo,Renekton,14.13,Adam,Canna,,,,
Maokai,Tristana,Sejuani,Brand,14.13,Sheo,Closer,,,,
Azir,Ashe,Cassiopeia,Corki,14.13,nuc,Vladi,,,,
Lucian,Volibear,Jinx,Zeri,14.13,Ice,Upset,,,,
Rakan,Jax,Rell,Leona,14.13,Labrov,Targamas,,,,
,,,,,,,Team BDS,Karmine Corp,blue_side,red_side
Rell,Sejuani,Gnar,Malphite,14.13,Canna,Adam,,,,
Ashe,Maokai,Vi,Morgana,14.13,Closer,Sheo,,,,
Zyra,Rumble,Tristana,Corki,14.13,Vladi,nuc,,,,
KSante,Kennen,Zeri,Kaisa,14.13,Upset,Ice,,,,
Nautilus,Rakan,Lulu,Alistar,14.13,Targamas,Labrov,,,,
,,,,,,,Karmine Corp,Team BDS,red_side,blue_side
Rell,Maokai,Kennen,Sion,14.13,Canna,Adam,,,,
Ashe,Sejuani,Viego,Brand,14.13,Closer,Sheo,,,,
Malphite,Rumble,Tristana,Corki,14.13,Vladi,nuc,,,,
Zyra,Rakan,Zeri,Kaisa,14.13,Upset,Ice,,,,
Taliyah,Vi,Alistar,Nautilus,14.13,Targamas,Labrov,,,,
,,,,,,,Karmine Corp,Team BDS,blue_side,red_side
Maokai,Tristana,Olaf,Akali,14.13,Adam,Canna,,,,
Vi,Rumble,Sejuani,Viego,14.13,Sheo,Closer,,,,
Azir,Renekton,Lucian,Corki,14.13,nuc,Vladi,,,,
