blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Ashe,Sivir,Jayce,Sejuani,13.1,Larssen,Caps,,,,
Azir,Lulu,Lucian,Varus,13.1,Comp,Hans Sama,,,,
Nautilus,Karma,Nami,Heimerdinger,13.1,Trymbi,Mikyx,,,,
,,,,,,,KOI,G2 Esports,red_side,blue_side
Draven,Caitlyn,Gnar,Olaf,13.1,Szygenda,Brokenblade,,,,
Maokai,Sylas,Sejuani,Lillia,13.1,Malrang,Yike,,,,
Elise,Ashe,Azir,Tristana,13.1,Larssen,Caps,,,,
Jax,Renata Glasc,Sivir,Kalista,13.1,Comp,Hans Sama,,,,
Leona,Braum,Heimerdinger,Nautilus,13.1,Trymbi,Mikyx,,,,
,,,,,,,KOI,G2 Esports,blue_side,red_side
Caitlyn,Draven,Olaf,Gnar,13.1,Brokenblade,Szygenda,,,,
Azir,Elise,Maokai,Vi,13.1,Yike,Malrang,,,,
Sylas,Ashe,Tristana,Ahri,13.1,Caps,Larssen,,,,
Lulu,Jayce,Sivir,Varus,13.1,Hans Sama,Comp,,,,
Soraka,Jax,Karma,Kalista,13.1,Mikyx,Trymbi,,,,
,,,,,,,G2 Esports,KOI,blue_side,red_side
