blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Azir,Galio,Camille,Shen,10.15,Ruin,V1PER,,,,
Nidalee,Jayce,Sett,Olaf,10.15,Fragas,Dardoch,,,,
Karma,Caitlyn,Twisted Fate,Zoe,10.15,Pobelter,FeniX,,,,
Riven,LeBlanc,Ezreal,Ashe,10.15,Stixxay,Johnsun,,,,
Thresh,Syndra,Bard,Soraka,10.15,Smoothie,Aphromoo,,,,
,,,,,,,CLG,Dignitas,red_side,blue_side
Karma,Sett,Maokai,Ornn,10.15,solo,allorim,,,,
Olaf,Volibear,Graves,Nidalee,10.15,Santorin,Xmithie,,,,
Ashe,Caitlyn,Orianna,Twisted Fate,10.15,PowerOfEvil,Insanity,,,,
Tahm Kench,Gangplank,Aphelios,Ezreal,10.15,WildTurtle,Apollo,,,,
Jhin,Kalista,Thresh,Braum,10.15,IgNar,Hakuho,,,,
,,,,,,,FlyQuest,Immortals,blue_side,red_side
Caitlyn,Kalista,Shen,Gangplank,10.15,Impact,Brokenblade,,,,
Twisted Fate,Azir,Graves,Lee Sin,10.15,Broxah,Spica,,,,
Sett,Volibear,Syndra,Zoe,10.15,Jensen,Bjergsen,,,,
LeBlanc,Ornn,Ashe,Xayah,10.15,Tactical,Doublelift,,,,
Galio,Mordekaiser,Thresh,Rakan,10.15,CoreJJ,Treatz,,,,
,,,,,,,Team Liquid,TSM,blue_side,red_side
Olaf,Rumble,Shen,Camille,10.15,Huni,ssumday,,,,
Karma,Ezreal,Graves,Nidalee,10.15,Svenskeren,Contractz,,,,
Caitlyn,Sett,Corki,Galio,10.15,Goldenglue,Ryoma,,,,
Jayce,Azir,Kalista,Ashe,10.15,Bang,Cody Sun,,,,
Renekton,Gangplank,Thresh,Tahm Kench,10.15,Zeyzal,Poome,,,,
,,,,,,,Evil Geniuses,100 Thieves,red_side,blue_side
Olaf,Galio,Ornn,Gangplank,10.15,Ruin,Licorice,,,,
Ezreal,Sett,Volibear,Graves,10.15,Fragas,Blaber,,,,
Karma,Caitlyn,Orianna,Zoe,10.15,Tuesday,Nisqy,,,,
LeBlanc,Blitzcrank,Aphelios,Kalista,10.15,Stixxay,Zven,,,,
