blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Xayah,Alistar,Camille,Aatrox,13.14,Doran,Zeus,,,,
Neeko,Tristana,Sejuani,Maokai,13.14,Peanut,Oner,,,,
Azir,Yone,Taliyah,Jayce,13.14,Chovy,Faker,,,,
Lulu,Jax,Zeri,Lucian,13.14,Peyz,Gumayusi,,,,
Nautilus,Ahri,Rakan,Nami,13.14,Delight,Keria,,,,
,,,,,,,Gen.G eSports,T1,blue_side,red_side
Tristana,Xayah,KSante,Aatrox,13.14,Zeus,Doran,,,,
Alistar,Neeko,Maokai,Sejuani,13.14,Oner,Peanut,,,,
Nautilus,Azir,Ahri,Sylas,13.14,Faker,Chovy,,,,
Taliyah,Jayce,Aphelios,Zeri,13.14,Gumayusi,Peyz,,,,
Jax,Gragas,Lulu,Blitzcrank,13.14,Keria,Delight,,,,
,,,,,,,T1,Gen.G eSports,red_side,blue_side
Xayah,Alistar,Jax,Gnar,13.14,Doran,Zeus,,,,
Neeko,Tristana,Maokai,Sejuani,13.14,Peanut,Oner,,,,
Azir,Zeri,KSante,Taliyah,13.14,Chovy,Faker,,,,
Aatrox,Sylas,Nilah,Draven,13.14,Peyz,Gumayusi,,,,
LeBlanc,Yone,Rakan,Nautilus,13.14,Delight,Keria,,,,
,,,,,,,Gen.G eSports,T1,blue_side,red_side
Alistar,Rakan,Aatrox,KSante,13.14,Zeus,Kiin,,,,
Nautilus,Rell,Maokai,Sejuani,13.14,Oner,Cuzz,,,,
Blitzcrank,Xayah,Azir,Xerath,13.14,Faker,Bdd,,,,
Leona,Lucian,Zeri,Kaisa,13.14,Gumayusi,Aiming,,,,
Amumu,Thresh,Lulu,Singed,13.14,Keria,Lehends,,,,
,,,,,,,T1,KT Rolster,blue_side,red_side
Poppy,Alistar,Renekton,Aatrox,13.14,Kiin,Zeus,,,,
Maokai,Nautilus,Viego,Sejuani,13.14,Cuzz,Oner,,,,
Lucian,Neeko,Annie,Azir,13.14,Bdd,Faker,,,,
Nilah,Taliyah,Zeri,Xayah,13.14,Aiming,Gumayusi,,,,
Rell,Xerath,Rakan,Lulu,13.14,Lehends,Keria,,,,
,,,,,,,KT Rolster,T1,red_side,blue_side
Maokai,Alistar,KSante,Aatrox,13.14,Kiin,Zeus,,,,
Sejuani,Nautilus,Rell,KhaZix,13.14,Cuzz,Oner,,,,
Azir,Neeko,Tristana,Cassiopeia,13.14,Bdd,Faker,,,,
Poppy,Kaisa,Zeri,Aphelios,13.14,Aiming,Gumayusi,,,,
Ahri,Xayah,Rakan,Lulu,13.14,Lehends,Keria,,,,
,,,,,,,KT Rolster,T1,blue_side,red_side
Alistar,Maokai,Gragas,Ryze,13.14,Zeus,Kiin,,,,
Nautilus,Azir,Poppy,Rell,13.14,Oner,Cuzz,,,,
Tristana,Sejuani,Neeko,Ahri,13.14,Faker,Bdd,,,,
Taliyah,Nocturne,Zeri,Xayah,13.14,Gumayusi,Aiming,,,,
Aatrox,Lee Sin,Lulu,Rakan,13.14,Keria,Lehends,,,,
,,,,,,,T1,KT Rolster,red_side,blue_side
Alistar,Maokai,Gnar,Renekton,13.14,Zeus,Kiin,,,,
Rell,Azir,Nocturne,Poppy,13.14,Oner,Cuzz,,,,
Tristana,Sejuani,Neeko,Veigar,13.14,Faker,Bdd,,,,
Ahri,Nautilus,Xayah,Zeri,13.14,Gumayusi,Aiming,,,,
Jax,Aatrox,Lulu,Rakan,13.14,Keria,Lehends,,,,
,,,,,,,T1,KT Rolster,blue_side,red_side
Rell,Nautilus,Ornn,Renekton,13.14,Kiin,kingen,,,,
Maokai,Alistar,Viego,Poppy,13.14,Cuzz,Grizzly,,,,
Sejuani,Jax,Xerath,Azir,13.14,Bdd,Zeka,,,,
Blitzcrank,Neeko,Zeri,Xayah,13.14,Aiming,Viper,,,,
Aatrox,Annie,Rakan,Leona,13.14,Lehends,Life,,,,
,,,,,,,KT Rolster,Hanwha Life eSports,blue_side,red_side
Nautilus,Sejuani,Renekton,Poppy,13.14,kingen,Kiin,,,,
Alistar,Maokai,Rell,Viego,13.14,Grizzly,Cuzz,,,,
Lulu,Rakan,Tristana,Azir,13.14,Zeka,Bdd,,,,
Braum,Blitzcrank,Kaisa,Xayah,13.14,Viper,Aiming,,,,
Jax,Rumble,Amumu,Renata Glasc,13.14,Life,Lehends,,,,
,,,,,,,Hanwha Life eSports,KT Rolster,red_side,blue_side
Poppy,Maokai,Aatrox,KSante,13.14,kingen,Kiin,,,,
Viego,Sejuani,Lee Sin,KhaZix,13.14,Grizzly,Cuzz,,,,
Neeko,Rell,Azir,Annie,13.14,Zeka,Bdd,,,,
Xerath,Vi,Kaisa,Zeri,13.14,Viper,Aiming,,,,
Renekton,Wukong,Rakan,Alistar,13.14,Life,Lehends,,,,
,,,,,,,Hanwha Life eSports,KT Rolster,red_side,blue_side
Nocturne,Tristana,Jax,Ornn,13.14,Doran,Zeus,,,,
Aatrox,Jayce,Sejuani,Rell,13.14,Peanut,Oner,,,,
Poppy,Maokai,Taliyah,Azir,13.14,Chovy,Faker,,,,
Gragas,Kaisa,Aphelios,Xayah,13.14,Peyz,Gumayusi,,,,
Braum,Zeri,Lulu,Alistar,13.14,Delight,Keria,,,,
,,,,,,,Gen.G eSports,T1,blue_side,red_side
Tristana,Aatrox,Gragas,Jax,13.14,Zeus,Doran,,,,
Poppy,Nocturne,KhaZix,Vi,13.14,Oner,Peanut,,,,
Maokai,Sejuani,Azir,Ahri,13.14,Faker,Chovy,,,,
Kaisa,Viego,Xayah,Zeri,13.14,Gumayusi,Peyz,,,,
Lulu,Nautilus,Alistar,Rakan,13.14,Keria,Delight,,,,
,,,,,,,T1,Gen.G eSports,blue_side,red_side
Aatrox,Tristana,Renekton,Gnar,13.14,Doran,Zeus,,,,
Nocturne,Jax,Maokai,Sejuani,13.14,Peanut,Oner,,,,
Poppy,Rumble,Azir,Corki,13.14,Chovy,Faker,,,,
Alistar,Lulu,Zeri,Xayah,13.14,Peyz,Gumayusi,,,,
KSante,Kaisa,Rell,Rakan,13.14,Delight,Keria,,,,
,,,,,,,Gen.G eSports,T1,red_side,blue_side
Aatrox,Tristana,Gangplank,Jax,13.14,Doran,Zeus,,,,
Xayah,Kaisa,Maokai,Sejuani,13.14,Peanut,Oner,,,,
Poppy,Gragas,Yone,Azir,13.14,Chovy,Faker,,,,
Lulu,Taliyah,Zeri,Vayne,13.14,Peyz,Gumayusi,,,,
Draven,KSante,Alistar,Braum,13.14,Delight,Keria,,,,
,,,,,,,Gen.G eSports,T1,blue_side,red_side
Tristana,Aatrox,Jax,KSante,13.14,Zeus,Doran,,,,
Sejuani,Xayah,Poppy,Maokai,13.14,Oner,Peanut,,,,
Zeri,Corki,Azir,Yone,13.14,Faker,Chovy,,,,
Taliyah,Rumble,Kaisa,Aphelios,13.14,Gumayusi,Peyz,,,,
Gangplank,Rakan,Rell,Alistar,13.14,Keria,Delight,,,,
,,,,,,,T1,Gen.G eSports,red_side,blue_side
Rell,Vi,Aatrox,Ornn,13.14,Doran,kingen,,,,
Renekton,Tristana,Maokai,Sejuani,13.14,Peanut,Grizzly,,,,
LeBlanc,Jax,Azir,Yone,13.14,Chovy,Zeka,,,,
Rumble,Xayah,Sivir,Kaisa,13.14,Peyz,Viper,,,,
Nautilus,Zeri,Alistar,Rakan,13.14,Delight,Life,,,,
,,,,,,,Gen.G eSports,Hanwha Life eSports,blue_side,red_side
Renekton,Vi,Rumble,Aatrox,13.14,Doran,kingen,,,,
Rell,Tristana,Maokai,Sejuani,13.14,Peanut,Grizzly,,,,
LeBlanc,Jax,Jayce,Azir,13.14,Chovy,Zeka,,,,
Braum,Alistar,Xayah,Kaisa,13.14,Peyz,Viper,,,,
Nautilus,Rakan,Leona,Blitzcrank,13.14,Delight,Life,,,,
,,,,,,,Gen.G eSports,Hanwha Life eSports,blue_side,red_side
Vi,Rell,Aatrox,KSante,13.14,kingen,Doran,,,,
Tristana,Renekton,Sejuani,Poppy,13.14,Grizzly,Peanut,,,,
Jax,LeBlanc,Yone,Azir,13.14,Zeka,Chovy,,,,
Alistar,Sivir,Zeri,Kaisa,13.14,Viper,Peyz,,,,
Xayah,Nautilus,Rakan,Maokai,13.14,Life,Delight,,,,
,,,,,,,Hanwha Life eSports,Gen.G eSports,red_side,blue_side
Poppy,Alistar,Gragas,Jax,13.14,Kiin,Zeus,,,,
Aatrox,Neeko,Rell,Sejuani,13.14,Cuzz,Oner,,,,
Xayah,Kaisa,Tristana,Azir,13.14,Bdd,Faker,,,,
Nilah,Renekton,Zeri,Sivir,13.14,Aiming,Gumayusi,,,,
Draven,Lulu,Nautilus,Rakan,13.14,Lehends,Keria,,,,
,,,,,,,KT Rolster,T1,blue_side,red_side
Alistar,Xayah,Rumble,Renekton,13.14,Zeus,Kiin,,,,
Rell,Poppy,Nocturne,Sejuani,13.14,Oner,Cuzz,,,,
Zeri,Kaisa,Neeko,Azir,13.14,Faker,Bdd,,,,
Rakan,Aatrox,Draven,Varus,13.14,Gumayusi,Aiming,,,,
Ezreal,Gnar,Nautilus,Leona,13.14,Keria,Lehends,,,,
,,,,,,,T1,KT Rolster,blue_side,red_side
Xayah,Zeri,Jax,KSante,13.14,Kiin,Zeus,,,,
Poppy,Kaisa,Nocturne,Maokai,13.14,Cuzz,Oner,,,,
Aatrox,Nautilus,Neeko,Azir,13.14,Bdd,Faker,,,,
Sivir,Leona,Ezreal,Lucian,13.14,Aiming,Gumayusi,,,,
Tristana,Rakan,Galio,Alistar,13.14,Lehends,Keria,,,,
,,,,,,,KT Rolster,T1,red_side,blue_side
Poppy,Zeri,Renekton,Aatrox,13.14,Kiin,Zeus,,,,
Nocturne,Kaisa,Rell,Viego,13.14,Cuzz,Oner,,,,
Maokai,Xayah,Tristana,Neeko,13.14,Bdd,Faker,,,,
Draven,Jax,Varus,Samira,13.14,Aiming,Gumayusi,,,,
Vi,KSante,Nautilus,Alistar,13.14,Lehends,Keria,,,,
,,,,,,,KT Rolster,T1,blue_side,red_side
Alistar,Nocturne,Jax,Renekton,13.14,Zeus,Kiin,,,,
Zeri,Xayah,Sejuani,Maokai,13.14,Oner,Cuzz,,,,
Nautilus,Annie,Azir,Tristana,13.14,Faker,Bdd,,,,
Lulu,Rumble,Kaisa,Draven,13.14,Gumayusi,Aiming,,,,
Rakan,Aatrox,Rell,Leona,13.14,Keria,Lehends,,,,
,,,,,,,T1,KT Rolster,blue_side,red_side
Poppy,Tristana,Renekton,Aatrox,13.14,Canna,Zeus,,,,
Vi,LeBlanc,Sejuani,Maokai,13.14,Canyon,Oner,,,,
Nocturne,Neeko,Azir,Jayce,13.14,ShowMaker,Faker,,,,
Rell,Yone,Kaisa,Xayah,13.14,Deft,Gumayusi,,,,
Gnar,Jax,Rakan,Alistar,13.14,Kellin,Keria,,,,
,,,,,,,Dplus KIA,T1,red_side,blue_side
Poppy,Tristana,KSante,Renekton,13.14,Canna,Zeus,,,,
Vi,LeBlanc,Sejuani,Maokai,13.14,Canyon,Oner,,,,
Nocturne,Neeko,Azir,Jayce,13.14,ShowMaker,Faker,,,,
Alistar,Yone,Kaisa,Xayah,13.14,Deft,Gumayusi,,,,
Rell,Jax,Rakan,Braum,13.14,Kellin,Keria,,,,
,,,,,,,Dplus KIA,T1,blue_side,red_side
Tristana,Kaisa,Aatrox,KSante,13.14,Zeus,Canna,,,,
LeBlanc,Neeko,Poppy,Rell,13.14,Oner,Canyon,,,,
Sejuani,Vi,Corki,Azir,13.14,Faker,ShowMaker,,,,
Sivir,Alistar,Xayah,Varus,13.14,Gumayusi,Deft,,,,
Zeri,Xerath,Maokai,Rakan,13.14,Keria,Kellin,,,,
,,,,,,,T1,Dplus KIA,blue_side,red_side
Poppy,Tristana,KSante,Aatrox,13.14,Canna,Zeus,,,,
Vi,LeBlanc,Sejuani,Rell,13.14,Canyon,Oner,,,,
Nocturne,Neeko,Jayce,Annie,13.14,ShowMaker,Faker,,,,
Maokai,Jax,Aphelios,Xayah,13.14,Deft,Gumayusi,,,,
Ahri,Azir,Lulu,Rakan,13.14,Kellin,Keria,,,,
,,,,,,,Dplus KIA,T1,red_side,blue_side
LeBlanc,Sejuani,Renekton,Rumble,13.14,kingen,Rascal,,,,
Jax,Kaisa,Maokai,Nocturne,13.14,Grizzly,Croco,,,,
Jayce,Tristana,Azir,Neeko,13.14,Zeka,FATE,,,,
Rakan,Zeri,Sivir,Xayah,13.14,Viper,Paduck,,,,
Rell,Alistar,Nautilus,Leona,13.14,Life,BeryL,,,,
,,,,,,,Hanwha Life eSports,DRX,blue_side,red_side
Sejuani,LeBlanc,Jax,Aatrox,13.14,Rascal,kingen,,,,
Azir,Tristana,Nocturne,Maokai,13.14,Croco,Grizzly,,,,
Kaisa,Renekton,Ahri,Yone,13.14,FATE,Zeka,,,,
Rakan,Zeri,Sivir,Xayah,13.14,Paduck,Viper,,,,
Viego,Ziggs,Alistar,Rell,13.14,BeryL,Life,,,,
,,,,,,,DRX,Hanwha Life eSports,red_side,blue_side
Sejuani,LeBlanc,KSante,Poppy,13.14,Rascal,kingen,,,,
Maokai,Tristana,Viego,Nocturne,13.14,Croco,Grizzly,,,,
Azir,Renekton,Ahri,Neeko,13.14,FATE,Zeka,,,,
Rakan,Vi,Xayah,Kaisa,13.14,Paduck,Viper,,,,
Aatrox,Jax,Alistar,Rell,13.14,BeryL,Life,,,,
,,,,,,,DRX,Hanwha Life eSports,red_side,blue_side
