blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Lee Sin,Annie,Renekton,Jax,13.5,Kiin,Rascal,,,,
LeBlanc,Caitlyn,Sejuani,Wukong,13.5,Cuzz,Juhan,,,,
Elise,Varus,Veigar,Taliyah,13.5,Bdd,FATE,,,,
KSante,Yone,Zeri,Xayah,13.5,Aiming,deokdam,,,,
Ahri,Jayce,Lulu,Rakan,13.5,Lehends,BeryL,,,,
,,,,,,,KT Rolster,DRX,blue_side,red_side
Lee Sin,Annie,KSante,Jayce,13.5,Kiin,Rascal,,,,
LeBlanc,Varus,Vi,Sejuani,13.5,Cuzz,Juhan,,,,
Caitlyn,Elise,Veigar,Yone,13.5,Bdd,FATE,,,,
Rakan,Renekton,Zeri,Xayah,13.5,Aiming,deokdam,,,,
Jax,Kennen,Lulu,Rell,13.5,Lehends,BeryL,,,,
,,,,,,,KT Rolster,DRX,blue_side,red_side
KSante,Annie,Kennen,LeBlanc,13.5,Zeus,DnDn,,,,
Rakan,Ashe,Wukong,Sejuani,13.5,Oner,Sylvie,,,,
Lee Sin,Jayce,Kassadin,Veigar,13.5,Faker,Callme,,,,
Blitzcrank,Elise,Caitlyn,Lucian,13.5,Gumayusi,Vital,,,,
Varus,Vi,Lux,Nami,13.5,Keria,Peter,,,,
,,,,,,,T1,Nongshim RedForce,blue_side,red_side
Ashe,KSante,Maokai,Kennen,13.5,DnDn,Zeus,,,,
Caitlyn,Annie,Lee Sin,Wukong,13.5,Sylvie,Oner,,,,
Jayce,Rakan,Ahri,Lissandra,13.5,Callme,Faker,,,,
Vi,LeBlanc,Zeri,Lucian,13.5,Vital,Gumayusi,,,,
Elise,Taliyah,Lulu,Nami,13.5,Peter,Keria,,,,
,,,,,,,Nongshim RedForce,T1,red_side,blue_side
Caitlyn,KSante,Jayce,Kennen,13.5,Doran,Canna,,,,
Lucian,Varus,Maokai,Lee Sin,13.5,Peanut,Canyon,,,,
Ashe,Annie,Yone,LeBlanc,13.5,Chovy,ShowMaker,,,,
Karma,Lissandra,Zeri,Jinx,13.5,Peyz,Deft,,,,
Thresh,Veigar,Rakan,Renata Glasc,13.5,Delight,Kellin,,,,
,,,,,,,Gen.G eSports,Dplus KIA,blue_side,red_side
Caitlyn,KSante,Jayce,Kennen,13.5,Doran,Canna,,,,
Lucian,Annie,Maokai,Xin Zhao,13.5,Peanut,Canyon,,,,
Varus,Zeri,Yone,LeBlanc,13.5,Chovy,ShowMaker,,,,
Vi,Draven,Ziggs,Sivir,13.5,Peyz,Deft,,,,
Heimerdinger,Rakan,Leona,Ashe,13.5,Delight,Kellin,,,,
,,,,,,,Gen.G eSports,Dplus KIA,blue_side,red_side
Sejuani,Lucian,KSante,Gnar,13.5,kingen,Burdol,,,,
Caitlyn,Annie,Lee Sin,Viego,13.5,Clid,Willer,,,,
Wukong,Varus,Veigar,Taliyah,13.5,Zeka,Clozer,,,,
Sylas,LeBlanc,Xayah,Zeri,13.5,Viper,Envyy,,,,
Jax,Kennen,Rakan,Renata Glasc,13.5,Life,Kael,,,,
,,,,,,,Hanwha Life eSports,Liiv SANDBOX,blue_side,red_side
Elise,Annie,Jayce,Kennen,13.5,Burdol,kingen,,,,
Zeri,Varus,Wukong,Lee Sin,13.5,Willer,Clid,,,,
Ashe,Caitlyn,Ahri,Lissandra,13.5,Clozer,Zeka,,,,
LeBlanc,Gragas,Jinx,Xayah,13.5,Envyy,Viper,,,,
Veigar,Taliyah,Thresh,Rakan,13.5,Kael,Life,,,,
,,,,,,,Liiv SANDBOX,Hanwha Life eSports,blue_side,red_side
Sejuani,Lucian,Gragas,Jayce,13.5,kingen,Burdol,,,,
Caitlyn,Annie,Vi,Lee Sin,13.5,Clid,Willer,,,,
Wukong,Kennen,Ahri,Sylas,13.5,Zeka,Clozer,,,,
Karma,LeBlanc,Varus,Samira,13.5,Viper,Envyy,,,,
Ashe,Taliyah,Heimerdinger,Rell,13.5,Life,Kael,,,,
,,,,,,,Hanwha Life eSports,Liiv SANDBOX,blue_side,red_side
LeBlanc,Annie,Renekton,KSante,13.5,Morgan,DnDn,,,,
Elise,Caitlyn,Viego,Lee Sin,13.5,UmTi,Sylvie,,,,
Ashe,Akali,Veigar,Taliyah,13.5,Karis,Callme,,,,
Thresh,Ahri,Varus,Zeri,13.5,Hena,Vital,,,,
Rakan,Heimerdinger,Karma,Lulu,13.5,Effort,Peter,,,,
,,,,,,,BRION,Nongshim RedForce,red_side,blue_side
KSante,Annie,Renekton,Darius,13.5,Morgan,DnDn,,,,
Taliyah,Caitlyn,Lee Sin,Viego,13.5,UmTi,Sylvie,,,,
Ashe,Varus,Sylas,Veigar,13.5,Karis,Callme,,,,
Ryze,LeBlanc,Zeri,Xayah,13.5,Hena,Vital,,,,
Syndra,Ahri,Lulu,Rakan,13.5,Effort,Peter,,,,
,,,,,,,BRION,Nongshim RedForce,red_side,blue_side
Elise,Annie,Gnar,Renekton,13.5,DuDu,Kiin,,,,
Karma,KSante,Wukong,Sejuani,13.5,YoungJae,Cuzz,,,,
Varus,Ashe,Taliyah,Veigar,13.5,Bulldog,Bdd,,,,
Yone,Ahri,Caitlyn,Jinx,13.5,Taeyoon,Aiming,,,,
Kennen,LeBlanc,Lux,Blitzcrank,13.5,Moham,Lehends,,,,
,,,,,,,Kwangdong Freecs,KT Rolster,red_side,blue_side
Elise,Annie,Renekton,Jayce,13.5,DuDu,Kiin,,,,
Varus,KSante,Sejuani,Wukong,13.5,YoungJae,Cuzz,,,,
Karma,Ashe,Aurelion Sol,Taliyah,13.5,Bulldog,Bdd,,,,
Kennen,Yone,Jinx,Caitlyn,13.5,Taeyoon,Aiming,,,,
Veigar,Jax,Leona,Lux,13.5,Moham,Lehends,,,,
,,,,,,,Kwangdong Freecs,KT Rolster,red_side,blue_side
Jayce,Caitlyn,KSante,Gnar,13.5,kingen,Doran,,,,
Elise,Annie,Vi,Sejuani,13.5,Clid,Peanut,,,,
Kennen,Varus,Sylas,Taliyah,13.5,Zeka,Chovy,,,,
Yone,Renekton,Draven,Zeri,13.5,Viper,Peyz,,,,
Jax,Gragas,Ashe,Leona,13.5,Life,Delight,,,,
,,,,,,,Hanwha Life eSports,Gen.G eSports,red_side,blue_side
Jayce,Caitlyn,Kennen,Gragas,13.5,kingen,Doran,,,,
Elise,Annie,Lee Sin,Maokai,13.5,Clid,Peanut,,,,
Sejuani,Varus,Ahri,KSante,13.5,Zeka,Chovy,,,,
Veigar,Vi,Xayah,Zeri,13.5,Viper,Peyz,,,,
Taliyah,LeBlanc,Rakan,Lulu,13.5,Life,Delight,,,,
,,,,,,,Hanwha Life eSports,Gen.G eSports,red_side,blue_side
Jayce,Annie,KSante,Kennen,13.5,Canna,Zeus,,,,
Caitlyn,Ashe,Lee Sin,Xin Zhao,13.5,Canyon,Oner,,,,
Varus,Lucian,Veigar,Ahri,13.5,ShowMaker,Faker,,,,
Wukong,Gnar,Xayah,Jinx,13.5,Deft,Gumayusi,,,,
Viego,Sion,Rakan,Thresh,13.5,Kellin,Keria,,,,
,,,,,,,Dplus KIA,T1,red_side,blue_side
Jayce,Annie,KSante,Gnar,13.5,Canna,Zeus,,,,
Kennen,Ashe,Lee Sin,Viego,13.5,Canyon,Oner,,,,
Varus,Lucian,Taliyah,LeBlanc,13.5,ShowMaker,Faker,,,,
Ahri,Renekton,Ezreal,Caitlyn,13.5,Deft,Gumayusi,,,,
Lissandra,Veigar,Karma,Lux,13.5,Kellin,Keria,,,,
,,,,,,,Dplus KIA,T1,red_side,blue_side
Renekton,Wukong,KSante,Gnar,13.5,Burdol,Morgan,,,,
Zeri,Annie,Sejuani,Lee Sin,13.5,Willer,UmTi,,,,
Rakan,Jayce,Sylas,Veigar,13.5,Clozer,Karis,,,,
Gwen,Elise,Varus,Lucian,13.5,Envyy,Hena,,,,
LeBlanc,Viego,Ashe,Nami,13.5,Kael,Effort,,,,
,,,,,,,Liiv SANDBOX,BRION,blue_side,red_side
Varus,Renekton,KSante,Jax,13.5,Morgan,Burdol,,,,
Ashe,Annie,Poppy,Lee Sin,13.5,UmTi,Willer,,,,
Wukong,Jinx,Veigar,Taliyah,13.5,Karis,Clozer,,,,
LeBlanc,Sejuani,Lucian,Aphelios,13.5,Hena,Envyy,,,,
Jayce,Vi,Nami,Nautilus,13.5,Effort,Kael,,,,
,,,,,,,BRION,Liiv SANDBOX,red_side,blue_side
Elise,Annie,KSante,Fiora,13.5,DuDu,Rascal,,,,
Karma,Gragas,Wukong,Lee Sin,13.5,YoungJae,Juhan,,,,
Varus,Ashe,Taliyah,Veigar,13.5,Bulldog,FATE,,,,
LeBlanc,Aurelion Sol,Caitlyn,Jinx,13.5,Taeyoon,deokdam,,,,
Akali,Viktor,Lux,Leona,13.5,Moham,BeryL,,,,
,,,,,,,Kwangdong Freecs,DRX,blue_side,red_side
Elise,Annie,Jayce,Renekton,13.5,DuDu,Rascal,,,,
Karma,Caitlyn,Wukong,Lee Sin,13.5,YoungJae,Juhan,,,,
Varus,Ashe,Taliyah,LeBlanc,13.5,Bulldog,FATE,,,,
Xayah,Lucian,Zeri,Kaisa,13.5,Taeyoon,deokdam,,,,
Tristana,Renata Glasc,Lulu,Rakan,13.5,Moham,BeryL,,,,
,,,,,,,Kwangdong Freecs,DRX,red_side,blue_side
Elise,Annie,KSante,Gnar,13.5,DuDu,Rascal,,,,
Karma,Caitlyn,Viego,Wukong,13.5,YoungJae,Juhan,,,,
Lee Sin,Varus,Veigar,Ahri,13.5,Bulldog,FATE,,,,
Xayah,Heimerdinger,Ashe,Zeri,13.5,Taeyoon,deokdam,,,,
Tristana,Lissandra,Seraphine,Rakan,13.5,Moham,BeryL,,,,
,,,,,,,Kwangdong Freecs,DRX,blue_side,red_side
Sejuani,Elise,KSante,Renekton,13.4,Doran,DuDu,,,,
Xayah,Caitlyn,Lee Sin,Wukong,13.4,Peanut,YoungJae,,,,
Annie,Jayce,Veigar,Gragas,13.4,Chovy,Bulldog,,,,
Ezreal,Karma,Varus,Sivir,13.4,Peyz,Taeyoon,,,,
Zeri,Kalista,Jarvan IV,Ashe,13.4,Delight,Moham,,,,
,,,,,,,Gen.G eSports,Kwangdong Freecs,blue_side,red_side
Elise,Annie,Gragas,KSante,13.4,DuDu,Doran,,,,
Karma,Varus,Sejuani,Vi,13.4,YoungJae,Peanut,,,,
Ashe,Caitlyn,Yone,Veigar,13.4,Bulldog,Chovy,,,,
Jayce,Wukong,Zeri,Lucian,13.4,Taeyoon,Peyz,,,,
Renekton,Lee Sin,Lulu,Nami,13.4,Moham,Delight,,,,
,,,,,,,Kwangdong Freecs,Gen.G eSports,blue_side,red_side
Sejuani,Elise,Jax,Jayce,13.4,Doran,DuDu,,,,
Gragas,Caitlyn,Lee Sin,Vi,13.4,Peanut,YoungJae,,,,
Annie,Jarvan IV,Veigar,Aurelion Sol,13.4,Chovy,Bulldog,,,,
Wukong,Karma,Varus,Ezreal,13.4,Peyz,Taeyoon,,,,
Maokai,Nautilus,Kalista,Ashe,13.4,Delight,Moham,,,,
