opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Jayce,62,38,246,284,448,61.29,2.44,3.97,4.58,7.23
Sett,24,0,92,178,84,0.0,0.99,3.83,7.42,3.5
Jax,76,32,232,376,450,42.11,1.81,3.05,4.95,5.92
Fiora,42,22,150,200,224,52.38,1.87,3.57,4.76,5.33
Lee Sin,20,4,64,118,144,20.0,1.76,3.2,5.9,7.2
Vladimir,104,44,370,426,316,42.31,1.61,3.56,4.1,3.04
Ambessa,156,90,514,726,862,57.69,1.9,3.29,4.65,5.53
Volibear,38,20,136,200,202,52.63,1.69,3.58,5.26,5.32
Olaf,26,14,70,82,146,53.85,2.63,2.69,3.15,5.62
Gragas,96,70,368,324,466,72.92,2.57,3.83,3.38,4.85
Kled,48,26,150,150,166,54.17,2.11,3.12,3.12,3.46
Quinn,30,6,92,164,142,20.0,1.43,3.07,5.47,4.73
Gangplank,70,12,210,320,446,17.14,2.05,3.0,4.57,6.37
Mordekaiser,44,18,130,218,208,40.91,1.55,2.95,4.95,4.73
Yorick,88,36,228,400,422,40.91,1.62,2.59,4.55,4.8
Poppy,18,6,58,90,110,33.33,1.87,3.22,5.0,6.11
Neeko,22,6,62,130,100,27.27,1.25,2.82,5.91,4.55
Pantheon,14,0,56,114,120,0.0,1.54,4.0,8.14,8.57
Sion,78,38,280,384,502,48.72,2.04,3.59,4.92,6.44
Yasuo,36,14,126,166,112,38.89,1.43,3.5,4.61,3.11
Swain,18,0,46,212,78,0.0,0.58,2.56,11.78,4.33
Urgot,76,22,174,460,366,28.95,1.17,2.29,6.05,4.82
Tryndamere,50,28,132,224,266,56.0,1.78,2.64,4.48,5.32
Zoe,14,12,20,72,66,85.71,1.19,1.43,5.14,4.71
Camille,54,16,130,344,186,29.63,0.92,2.41,6.37,3.44
Shen,74,34,138,276,306,45.95,1.61,1.86,3.73,4.14
Dr. Mundo,84,36,398,332,446,42.86,2.54,4.74,3.95,5.31
Rumble,44,32,220,200,270,72.73,2.45,5.0,4.55,6.14
KSante,44,16,128,232,300,36.36,1.84,2.91,5.27,6.82
Sylas,16,8,66,94,122,50.0,2.0,4.12,5.88,7.62
Teemo,24,18,74,110,156,75.0,2.09,3.08,4.58,6.5
Shaco,10,6,36,34,84,60.0,3.53,3.6,3.4,8.4
Kennen,52,16,160,302,182,30.77,1.13,3.08,5.81,3.5
Chogath,38,8,178,206,172,21.05,1.7,4.68,5.42,4.53
Riven,46,16,150,288,206,34.78,1.24,3.26,6.26,4.48
Singed,34,26,132,132,226,76.47,2.71,3.88,3.88,6.65
