opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Kennen,6,2,24,22,30,33.33,2.45,4.0,3.67,5.0
Gnar,4,4,20,4,16,100.0,9.0,5.0,1.0,4.0
Anivia,6,6,0,6,0,100.0,0.0,0.0,1.0,0.0
Urgot,6,6,30,12,48,100.0,6.5,5.0,2.0,8.0
Fiora,12,12,6,6,10,100.0,2.67,0.5,0.5,0.83
Sion,14,14,76,62,86,100.0,2.61,5.43,4.43,6.14
Renekton,12,10,104,50,118,83.33,4.44,8.67,4.17,9.83
Pantheon,8,8,34,18,20,100.0,3.0,4.25,2.25,2.5
Jayce,10,8,26,58,56,80.0,1.41,2.6,5.8,5.6
Chogath,14,10,54,84,54,71.43,1.29,3.86,6.0,3.86
Jax,12,2,86,78,72,16.67,2.03,7.17,6.5,6.0
Ambessa,28,8,122,216,148,28.57,1.25,4.36,7.71,5.29
Teemo,6,6,12,0,6,100.0,18.0,2.0,0.0,1.0
Karma,4,4,4,20,16,100.0,1.0,1.0,5.0,4.0
Shen,10,2,20,34,12,20.0,0.94,2.0,3.4,1.2
Poppy,4,2,12,16,16,50.0,1.75,3.0,4.0,4.0
Aatrox,12,8,48,34,68,66.67,3.41,4.0,2.83,5.67
Tryndamere,2,0,4,10,0,0.0,0.4,2.0,5.0,0.0
Akali,2,0,0,8,0,0.0,0.0,0.0,4.0,0.0
Nasus,4,2,8,36,28,50.0,1.0,2.0,9.0,7.0
Vladimir,2,2,22,10,8,100.0,3.0,11.0,5.0,4.0
Nidalee,2,2,12,10,14,100.0,2.6,6.0,5.0,7.0
Sylas,2,0,16,12,12,0.0,2.33,8.0,6.0,6.0
Olaf,6,0,10,12,12,0.0,1.83,1.67,2.0,2.0
Gragas,16,4,28,68,44,25.0,1.06,1.75,4.25,2.75
Irelia,6,2,38,28,42,33.33,2.86,6.33,4.67,7.0
Sett,2,0,14,16,14,0.0,1.75,7.0,8.0,7.0
Garen,2,2,12,0,16,100.0,28.0,6.0,0.0,8.0
Ornn,8,2,34,56,14,25.0,0.86,4.25,7.0,1.75
Malphite,2,2,14,0,14,100.0,28.0,7.0,0.0,7.0
Volibear,2,2,8,0,12,100.0,20.0,4.0,0.0,6.0
Singed,4,0,16,24,40,0.0,2.33,4.0,6.0,10.0
Syndra,2,0,2,10,2,0.0,0.4,1.0,5.0,1.0
Udyr,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Dr. Mundo,4,4,36,18,24,100.0,3.33,9.0,4.5,6.0
Yone,6,2,30,24,20,33.33,2.08,5.0,4.0,3.33
Warwick,2,0,2,20,2,0.0,0.2,1.0,10.0,1.0
Gwen,2,0,6,16,2,0.0,0.5,3.0,8.0,1.0
Rammus,2,0,4,16,6,0.0,0.62,2.0,8.0,3.0
Riven,8,4,34,42,16,50.0,1.19,4.25,5.25,2.0
Heimerdinger,6,0,12,44,4,0.0,0.36,2.0,7.33,0.67
Cassiopeia,2,2,6,6,8,100.0,2.33,3.0,3.0,4.0
KSante,4,2,12,32,34,50.0,1.44,3.0,8.0,8.5
