opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Smolder,12,4,40,68,200,33.33,3.53,3.33,5.67,16.67
Lucian,4,0,0,4,4,0.0,1.0,0.0,1.0,1.0
Caitlyn,2,2,2,4,28,100.0,7.5,1.0,2.0,14.0
Ezreal,2,0,0,14,34,0.0,2.43,0.0,7.0,17.0
Twitch,6,6,12,0,42,100.0,54.0,2.0,0.0,7.0
Senna,6,6,12,6,138,100.0,25.0,2.0,1.0,23.0
Zyra,2,2,0,4,16,100.0,4.0,0.0,2.0,8.0
Jinx,10,0,50,40,90,0.0,3.5,5.0,4.0,9.0
Ashe,4,0,0,0,20,0.0,20.0,0.0,0.0,5.0
Sivir,2,2,4,6,56,100.0,10.0,2.0,3.0,28.0
Vayne,4,0,8,8,8,0.0,2.0,2.0,2.0,2.0
Tristana,4,0,4,32,44,0.0,1.5,1.0,8.0,11.0
Corki,12,0,12,24,288,0.0,12.5,1.0,2.0,24.0
