opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Orianna,18,0,12,24,0,0.0,0.5,0.67,1.33,0.0
Kayle,6,0,12,12,54,0.0,5.5,2.0,2.0,9.0
Swain,4,0,4,12,16,0.0,1.67,1.0,3.0,4.0
Ahri,4,2,12,32,76,50.0,2.75,3.0,8.0,19.0
Cassiopeia,2,0,2,20,16,0.0,0.9,1.0,10.0,8.0
Seraphine,2,0,4,16,30,0.0,2.12,2.0,8.0,15.0
Sejuani,4,0,8,24,36,0.0,1.83,2.0,6.0,9.0
Akshan,2,2,6,12,30,100.0,3.0,3.0,6.0,15.0
Jinx,6,0,0,18,36,0.0,2.0,0.0,3.0,6.0
Yasuo,6,6,18,30,84,100.0,3.4,3.0,5.0,14.0
Annie,14,14,14,28,140,100.0,5.5,1.0,2.0,10.0
LeBlanc,16,0,48,128,256,0.0,2.38,3.0,8.0,16.0
Akali,6,6,12,48,138,100.0,3.12,2.0,8.0,23.0
Aurora,2,2,2,2,8,100.0,5.0,1.0,1.0,4.0
Syndra,2,0,0,4,20,0.0,5.0,0.0,2.0,10.0
