opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Nidalee,56,36,122,270,318,64.29,1.63,2.18,4.82,5.68
Riven,1116,578,5074,5608,5834,51.79,1.95,4.55,5.03,5.23
Ambessa,2332,1136,10320,11478,11492,48.71,1.9,4.43,4.92,4.93
Gwen,428,278,2212,2128,2624,64.95,2.27,5.17,4.97,6.13
Urgot,234,126,958,1174,1334,53.85,1.95,4.09,5.02,5.7
KSante,568,320,2324,3012,3680,56.34,1.99,4.09,5.3,6.48
Quinn,110,60,416,510,408,54.55,1.62,3.78,4.64,3.71
Camille,342,186,1440,1694,1686,54.39,1.85,4.21,4.95,4.93
Swain,64,22,336,350,276,34.38,1.75,5.25,5.47,4.31
Ivern,22,14,100,106,100,63.64,1.89,4.55,4.82,4.55
Poppy,126,70,610,550,696,55.56,2.37,4.84,4.37,5.52
Darius,288,138,1456,1482,1674,47.92,2.11,5.06,5.15,5.81
Rengar,38,14,180,218,168,36.84,1.6,4.74,5.74,4.42
Vladimir,122,64,466,556,512,52.46,1.76,3.82,4.56,4.2
Ornn,326,120,1154,2004,1758,36.81,1.45,3.54,6.15,5.39
Aatrox,938,510,3996,4706,4922,54.37,1.9,4.26,5.02,5.25
Yone,264,152,1706,1320,1554,57.58,2.47,6.46,5.0,5.89
Jax,978,362,3506,5252,4772,37.01,1.58,3.58,5.37,4.88
Tryndamere,138,60,656,702,686,43.48,1.91,4.75,5.09,4.97
Teemo,192,86,778,1090,662,44.79,1.32,4.05,5.68,3.45
Singed,110,68,604,410,538,61.82,2.79,5.49,3.73,4.89
Jayce,296,128,1420,1510,1560,43.24,1.97,4.8,5.1,5.27
Yasuo,314,112,1520,1576,1486,35.67,1.91,4.84,5.02,4.73
Gnar,302,144,1038,1478,1210,47.68,1.52,3.44,4.89,4.01
Azir,88,20,358,496,350,22.73,1.43,4.07,5.64,3.98
Shaco,18,0,76,120,70,0.0,1.22,4.22,6.67,3.89
Anivia,44,14,242,128,190,31.82,3.38,5.5,2.91,4.32
